Sample ID,5_Granby_00002
Species,5_Granby
Subgroup,5_Granby
Group,5_Granby
Library,EXM_MRS
Sample Description,Sample 5
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,50,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.051997999999999996
351.0,0.051389
352.0,0.05085
353.0,0.050317
354.0,0.04979
355.0,0.049284999999999995
356.0,0.048573000000000005
357.0,0.047785
358.0,0.047261
359.0,0.046784
360.0,0.04632
361.0,0.045857
362.0,0.045361000000000005
363.0,0.044828
364.0,0.044501
365.0,0.044235
366.0,0.043925
367.0,0.043665
368.0,0.043432000000000005
369.0,0.043193999999999996
370.0,0.042965
371.0,0.042735
372.0,0.042478999999999996
373.0,0.042214999999999996
374.0,0.041944
375.0,0.041666
376.0,0.041349
377.0,0.040988
378.0,0.040645
379.0,0.040343
380.0,0.0401
381.0,0.039807
382.0,0.039534
383.0,0.039378
384.0,0.039175
385.0,0.038962
386.0,0.038839
387.0,0.038803000000000004
388.0,0.038844
389.0,0.038892
390.0,0.038951
391.0,0.039023
392.0,0.039159
393.0,0.03931
394.0,0.03946
395.0,0.039679
396.0,0.039903
397.0,0.040087000000000005
398.0,0.040163000000000004
399.0,0.040175
400.0,0.040209
401.0,0.039973999999999996
402.0,0.039534
403.0,0.039068
404.0,0.038692000000000004
405.0,0.038417
406.0,0.038242
407.0,0.038208
408.0,0.038293
409.0,0.038352
410.0,0.038445
411.0,0.038584
412.0,0.038758
413.0,0.038937
414.0,0.039101
415.0,0.039251
416.0,0.039374
417.0,0.039451
418.0,0.039532
419.0,0.039609
420.0,0.039668
421.0,0.039743
422.0,0.039833
423.0,0.039925999999999996
424.0,0.040057
425.0,0.040227000000000006
426.0,0.040434
427.0,0.040670000000000005
428.0,0.040934
429.0,0.041246
430.0,0.041523000000000004
431.0,0.041759000000000004
432.0,0.042001
433.0,0.042263999999999996
434.0,0.042554
435.0,0.042846999999999996
436.0,0.043175
437.0,0.043560999999999996
438.0,0.043938
439.0,0.044295
440.0,0.04462
441.0,0.044893999999999996
442.0,0.04516
443.0,0.045461
444.0,0.045774
445.0,0.046079
446.0,0.046342999999999995
447.0,0.046632
448.0,0.046947
449.0,0.047286
450.0,0.047671
451.0,0.048049
452.0,0.0483
453.0,0.048490000000000005
454.0,0.048664
455.0,0.048914
456.0,0.049104999999999996
457.0,0.049257
458.0,0.04948
459.0,0.049643
460.0,0.049741
461.0,0.049893
462.0,0.04999
463.0,0.050029000000000004
464.0,0.050086000000000006
465.0,0.050132
466.0,0.050172999999999995
467.0,0.050245
468.0,0.050361
469.0,0.050509000000000005
470.0,0.050607
471.0,0.050698999999999994
472.0,0.050806
473.0,0.050956
474.0,0.051163
475.0,0.051414
476.0,0.051517999999999994
477.0,0.051534
478.0,0.051500000000000004
479.0,0.051574
480.0,0.051669
481.0,0.051761999999999996
482.0,0.051914999999999996
483.0,0.052135
484.0,0.052419
485.0,0.052657999999999996
486.0,0.052901
487.0,0.053162
488.0,0.053397
489.0,0.053644
490.0,0.053921000000000004
491.0,0.054234
492.0,0.054558999999999996
493.0,0.054887
494.0,0.055214
495.0,0.055566000000000004
496.0,0.055948000000000005
497.0,0.056334999999999996
498.0,0.056711
499.0,0.057072000000000005
500.0,0.057451999999999996
501.0,0.057844
502.0,0.058245
503.0,0.058662
504.0,0.059101
505.0,0.059562
506.0,0.060028
507.0,0.060478
508.0,0.060917000000000006
509.0,0.06139700000000001
510.0,0.061877
511.0,0.062352
512.0,0.062819
513.0,0.063302
514.0,0.063806
515.0,0.06432299999999999
516.0,0.064816
517.0,0.065298
518.0,0.065812
519.0,0.06631999999999999
520.0,0.066823
521.0,0.067328
522.0,0.06784
523.0,0.068365
524.0,0.06892000000000001
525.0,0.069458
526.0,0.069993
527.0,0.070543
528.0,0.071072
529.0,0.071605
530.0,0.072173
531.0,0.072742
532.0,0.073294
533.0,0.073819
534.0,0.074335
535.0,0.074869
536.0,0.075436
537.0,0.075942
538.0,0.076473
539.0,0.07706299999999999
540.0,0.07766200000000001
541.0,0.07819899999999999
542.0,0.078668
543.0,0.079148
544.0,0.079604
545.0,0.080046
546.0,0.080515
547.0,0.080989
548.0,0.08146800000000001
549.0,0.081966
550.0,0.082444
551.0,0.082913
552.0,0.08338699999999999
553.0,0.083871
554.0,0.084343
555.0,0.08478899999999999
556.0,0.085257
557.0,0.085726
558.0,0.086184
559.0,0.086633
560.0,0.087069
561.0,0.0875
562.0,0.087958
563.0,0.08836000000000001
564.0,0.088723
565.0,0.089109
566.0,0.089519
567.0,0.089937
568.0,0.09033
569.0,0.090723
570.0,0.091084
571.0,0.091388
572.0,0.091714
573.0,0.092038
574.0,0.092347
575.0,0.092647
576.0,0.09295400000000001
577.0,0.093267
578.0,0.093563
579.0,0.093886
580.0,0.094192
581.0,0.09440200000000001
582.0,0.094655
583.0,0.094922
584.0,0.09516999999999999
585.0,0.09545500000000001
586.0,0.09574500000000001
587.0,0.096014
588.0,0.096218
589.0,0.09646
590.0,0.09673999999999999
591.0,0.09697599999999999
592.0,0.097204
593.0,0.09745
594.0,0.097748
595.0,0.09799899999999999
596.0,0.09824
597.0,0.098496
598.0,0.098695
599.0,0.098883
600.0,0.09908099999999999
601.0,0.09930699999999999
602.0,0.099524
603.0,0.099742
604.0,0.099983
605.0,0.100181
606.0,0.10035999999999999
607.0,0.10054
608.0,0.100759
609.0,0.10098000000000001
610.0,0.10119199999999999
611.0,0.10141
612.0,0.101593
613.0,0.101761
614.0,0.101937
615.0,0.102138
616.0,0.10235200000000001
617.0,0.10257
618.0,0.102786
619.0,0.102995
620.0,0.10319
621.0,0.103353
622.0,0.103501
623.0,0.103668
624.0,0.103886
625.0,0.10407899999999999
626.0,0.104273
627.0,0.10447
628.0,0.10465999999999999
629.0,0.104855
630.0,0.10503299999999999
631.0,0.10517699999999999
632.0,0.10537200000000001
633.0,0.105567
634.0,0.105741
635.0,0.10593999999999999
636.0,0.10612500000000001
637.0,0.106301
638.0,0.10648999999999999
639.0,0.106659
640.0,0.10682499999999999
641.0,0.106994
642.0,0.10712899999999999
643.0,0.107314
644.0,0.107538
645.0,0.107751
646.0,0.107978
647.0,0.108156
648.0,0.10827500000000001
649.0,0.108501
650.0,0.10869300000000001
651.0,0.108854
652.0,0.109029
653.0,0.109261
654.0,0.109508
655.0,0.109741
656.0,0.109942
657.0,0.110138
658.0,0.11033
659.0,0.110517
660.0,0.110698
661.0,0.110887
662.0,0.11107900000000001
663.0,0.11124200000000001
664.0,0.1114
665.0,0.11157199999999999
666.0,0.111763
667.0,0.111912
668.0,0.112107
669.0,0.112323
670.0,0.11249599999999998
671.0,0.11269
672.0,0.11286199999999999
673.0,0.113015
674.0,0.11321300000000001
675.0,0.113362
676.0,0.113508
677.0,0.11369199999999999
678.0,0.113856
679.0,0.114032
680.0,0.11421200000000001
681.0,0.114372
682.0,0.11452
683.0,0.11467000000000001
684.0,0.114833
685.0,0.115038
686.0,0.115215
687.0,0.11538399999999999
688.0,0.11555699999999999
689.0,0.115717
690.0,0.115885
691.0,0.116041
692.0,0.116164
693.0,0.116277
694.0,0.116384
695.0,0.116509
696.0,0.116689
697.0,0.116857
698.0,0.117034
699.0,0.11721999999999999
700.0,0.117398
701.0,0.11758800000000001
702.0,0.11777100000000001
703.0,0.117941
