Sample ID,5_Granby_00004
Species,5_Granby
Subgroup,5_Granby
Group,5_Granby
Library,EXM_MRS
Sample Description,Sample 5
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.047622
351.0,0.047089
352.0,0.046457
353.0,0.045792
354.0,0.045133
355.0,0.044531999999999995
356.0,0.043962
357.0,0.043409
358.0,0.042828
359.0,0.042324
360.0,0.041907
361.0,0.041537
362.0,0.04120599999999999
363.0,0.040902
364.0,0.040534999999999995
365.0,0.040217
366.0,0.040027999999999994
367.0,0.039785
368.0,0.039535999999999995
369.0,0.039342
370.0,0.039155999999999996
371.0,0.038985
372.0,0.038855
373.0,0.03867
374.0,0.038431
375.0,0.038256
376.0,0.038058999999999996
377.0,0.0378
378.0,0.037353
379.0,0.036899
380.0,0.036577
381.0,0.036282
382.0,0.036022
383.0,0.035796999999999995
384.0,0.035630999999999996
385.0,0.035527
386.0,0.03548
387.0,0.035471
388.0,0.035496
389.0,0.035568
390.0,0.035607
391.0,0.035597
392.0,0.035663
393.0,0.035768
394.0,0.035899
395.0,0.036027
396.0,0.036158
397.0,0.036296
398.0,0.036347
399.0,0.036339
400.0,0.036319
401.0,0.036151
402.0,0.035874
403.0,0.035597
404.0,0.035355
405.0,0.035162
406.0,0.035043000000000005
407.0,0.035005
408.0,0.035029
409.0,0.035022000000000005
410.0,0.035055
411.0,0.035151
412.0,0.03525
413.0,0.035362
414.0,0.035491
415.0,0.035591
416.0,0.035677
417.0,0.035757
418.0,0.035821
419.0,0.035877
420.0,0.035932
421.0,0.036006
422.0,0.036095999999999996
423.0,0.036194000000000004
424.0,0.036288
425.0,0.036383
426.0,0.036501
427.0,0.036624
428.0,0.03676
429.0,0.036973
430.0,0.037184
431.0,0.037384
432.0,0.037634
433.0,0.037886
434.0,0.038124
435.0,0.038368
436.0,0.038617
437.0,0.038875
438.0,0.039142
439.0,0.039413000000000004
440.0,0.03968
441.0,0.039931
442.0,0.040168999999999996
443.0,0.040392000000000004
444.0,0.0406
445.0,0.040805999999999995
446.0,0.041021999999999996
447.0,0.041282
448.0,0.041554
449.0,0.041795
450.0,0.042025
451.0,0.04225399999999999
452.0,0.042499
453.0,0.04277
454.0,0.043028000000000004
455.0,0.043183
456.0,0.043333
457.0,0.043479000000000004
458.0,0.043597000000000004
459.0,0.043712999999999995
460.0,0.04382
461.0,0.043862
462.0,0.043896
463.0,0.043929
464.0,0.043937
465.0,0.043963999999999996
466.0,0.044010999999999995
467.0,0.044035000000000005
468.0,0.044104000000000004
469.0,0.044217000000000006
470.0,0.04428
471.0,0.044346
472.0,0.044433999999999994
473.0,0.044521
474.0,0.044634
475.0,0.044775
476.0,0.044886
477.0,0.04498
478.0,0.045062
479.0,0.045149
480.0,0.045242000000000004
481.0,0.045345
482.0,0.045505000000000004
483.0,0.045656999999999996
484.0,0.04578
485.0,0.04594
486.0,0.046124
487.0,0.046325000000000005
488.0,0.046509999999999996
489.0,0.046722
490.0,0.046971
491.0,0.047214
492.0,0.047454
493.0,0.047691
494.0,0.047934000000000004
495.0,0.048198
496.0,0.048486
497.0,0.04875
498.0,0.04904
499.0,0.049371
500.0,0.049686
501.0,0.05
502.0,0.050317
503.0,0.050637
504.0,0.05096199999999999
505.0,0.051293
506.0,0.051631
507.0,0.051972
508.0,0.052317
509.0,0.052668
510.0,0.053022
511.0,0.053382
512.0,0.05377
513.0,0.054147999999999995
514.0,0.054519000000000005
515.0,0.054939
516.0,0.055357
517.0,0.055766
518.0,0.056171
519.0,0.05657
520.0,0.056968
521.0,0.057374
522.0,0.057793000000000004
523.0,0.05822
524.0,0.058643
525.0,0.059059999999999994
526.0,0.059465000000000004
527.0,0.059844999999999995
528.0,0.06024
529.0,0.060651000000000004
530.0,0.061079
531.0,0.06148
532.0,0.061882
533.0,0.062303
534.0,0.062717
535.0,0.06314
536.0,0.063579
537.0,0.063985
538.0,0.064374
539.0,0.06476
540.0,0.065223
541.0,0.065687
542.0,0.066129
543.0,0.066556
544.0,0.066968
545.0,0.067358
546.0,0.06772
547.0,0.068061
548.0,0.068403
549.0,0.068795
550.0,0.069149
551.0,0.069497
552.0,0.069885
553.0,0.070242
554.0,0.07059
555.0,0.07094400000000001
556.0,0.071329
557.0,0.071709
558.0,0.07206800000000001
559.0,0.072447
560.0,0.072789
561.0,0.073096
562.0,0.073451
563.0,0.073779
564.0,0.07408000000000001
565.0,0.07437
566.0,0.074668
567.0,0.074974
568.0,0.07528699999999999
569.0,0.07560399999999999
570.0,0.075909
571.0,0.07618699999999999
572.0,0.076478
573.0,0.076741
574.0,0.07696
575.0,0.07720500000000001
576.0,0.077454
577.0,0.077703
578.0,0.07795200000000001
579.0,0.07818399999999999
580.0,0.078403
581.0,0.078613
582.0,0.07884000000000001
583.0,0.079064
584.0,0.079266
585.0,0.07945
586.0,0.079634
587.0,0.079826
588.0,0.080007
589.0,0.08017200000000001
590.0,0.08033099999999999
591.0,0.080526
592.0,0.080699
593.0,0.080874
594.0,0.08108800000000001
595.0,0.081254
596.0,0.081418
597.0,0.08161099999999999
598.0,0.081777
599.0,0.081954
600.0,0.08213699999999999
601.0,0.08227000000000001
602.0,0.082446
603.0,0.08265499999999999
604.0,0.08286199999999999
605.0,0.08304600000000001
606.0,0.083237
607.0,0.083452
608.0,0.08363200000000001
609.0,0.08380499999999999
610.0,0.08397600000000001
611.0,0.084137
612.0,0.08429500000000001
613.0,0.084462
614.0,0.08465500000000001
615.0,0.08483399999999999
616.0,0.085001
617.0,0.085162
618.0,0.085347
619.0,0.085503
620.0,0.08563000000000001
621.0,0.085747
622.0,0.085863
623.0,0.08598900000000001
624.0,0.086134
625.0,0.086282
626.0,0.08643200000000001
627.0,0.086592
628.0,0.086794
629.0,0.08698700000000001
630.0,0.087158
631.0,0.087302
632.0,0.08744999999999999
633.0,0.087628
634.0,0.08784
635.0,0.087996
636.0,0.088158
637.0,0.088333
638.0,0.08852299999999999
639.0,0.088675
640.0,0.08883200000000001
641.0,0.089018
642.0,0.08922000000000001
643.0,0.08939899999999999
644.0,0.089559
645.0,0.089715
646.0,0.089917
647.0,0.090114
648.0,0.090283
649.0,0.09044600000000001
650.0,0.090632
651.0,0.09082900000000001
652.0,0.09101000000000001
653.0,0.091188
654.0,0.091359
655.0,0.09151899999999999
656.0,0.091671
657.0,0.09184300000000001
658.0,0.092018
659.0,0.09218
660.0,0.092356
661.0,0.092545
662.0,0.09273899999999999
663.0,0.092908
664.0,0.093095
665.0,0.093277
666.0,0.093441
667.0,0.093646
668.0,0.093858
669.0,0.094068
670.0,0.094272
671.0,0.09448000000000001
672.0,0.094654
673.0,0.094792
674.0,0.09493800000000001
675.0,0.095073
676.0,0.095225
677.0,0.095413
678.0,0.09556200000000001
679.0,0.095721
680.0,0.09589600000000001
681.0,0.096076
682.0,0.096214
683.0,0.096344
684.0,0.096479
685.0,0.09661
686.0,0.096787
687.0,0.09696099999999999
688.0,0.09709899999999999
689.0,0.09726699999999999
690.0,0.09743700000000001
691.0,0.09757400000000001
692.0,0.09765800000000001
693.0,0.097818
694.0,0.097952
695.0,0.098084
696.0,0.098293
697.0,0.098457
698.0,0.09861700000000001
699.0,0.09877599999999999
700.0,0.098918
701.0,0.099068
702.0,0.099235
