Sample ID,5_Granby_00003
710.0,0.08403000000000001
711.0,0.08421799999999999
712.0,0.084396
713.0,0.08456200000000001
714.0,0.084711
715.0,0.084839
716.0,0.084991
717.0,0.08512499999999999
718.0,0.08526500000000001
719.0,0.085436
720.0,0.085586
721.0,0.085733
722.0,0.08589000000000001
723.0,0.086067
724.0,0.086238
725.0,0.08639
726.0,0.08654
727.0,0.086716
728.0,0.08689399999999999
729.0,0.08704700000000001
730.0,0.08720499999999999
731.0,0.08739699999999999
732.0,0.087585
733.0,0.08774900000000001
734.0,0.087881
735.0,0.087994
736.0,0.088165
737.0,0.088363
738.0,0.088559
739.0,0.088731
740.0,0.088866
741.0,0.089041
742.0,0.089244
743.0,0.089452
744.0,0.08961499999999999
745.0,0.08978
746.0,0.08994300000000001
747.0,0.0901
748.0,0.09025
749.0,0.090388
750.0,0.090507
751.0,0.090661
752.0,0.09090400000000001
753.0,0.091097
754.0,0.09124
755.0,0.091369
756.0,0.091522
757.0,0.091742
758.0,0.091864
759.0,0.09198600000000001
760.0,0.092152
761.0,0.09235099999999999
762.0,0.092553
763.0,0.09272
764.0,0.09285
765.0,0.092968
766.0,0.09317500000000001
767.0,0.0934
768.0,0.09359500000000001
769.0,0.09375299999999999
770.0,0.09391
771.0,0.094118
772.0,0.094287
773.0,0.094416
774.0,0.094541
775.0,0.094711
776.0,0.094863
777.0,0.09503
778.0,0.095205
779.0,0.095335
780.0,0.095518
781.0,0.09564399999999999
782.0,0.09575900000000001
783.0,0.095898
784.0,0.095988
785.0,0.09606999999999999
786.0,0.096194
787.0,0.09635400000000001
788.0,0.09651199999999999
789.0,0.096597
790.0,0.096722
791.0,0.09682
792.0,0.096864
793.0,0.096884
794.0,0.096927
795.0,0.097005
796.0,0.097103
797.0,0.09720000000000001
798.0,0.097277
799.0,0.09731999999999999
800.0,0.097392
801.0,0.097484
802.0,0.09754
803.0,0.09750600000000001
804.0,0.09755599999999999
805.0,0.097555
806.0,0.09754099999999999
807.0,0.097551
808.0,0.097593
809.0,0.097612
810.0,0.097661
811.0,0.09768700000000001
812.0,0.09769800000000001
813.0,0.09772299999999999
814.0,0.097729
815.0,0.097812
816.0,0.097872
817.0,0.097888
818.0,0.097874
819.0,0.09788000000000001
820.0,0.097882
821.0,0.097928
822.0,0.097902
823.0,0.097814
824.0,0.097775
825.0,0.097759
826.0,0.097784
827.0,0.097752
828.0,0.09772
829.0,0.09771
830.0,0.09766400000000001
831.0,0.097615
832.0,0.09755000000000001
833.0,0.097528
834.0,0.097519
835.0,0.097489
836.0,0.09749000000000001
837.0,0.097499
838.0,0.097468
839.0,0.09742200000000001
840.0,0.09737
841.0,0.097325
842.0,0.097323
843.0,0.097313
844.0,0.097361
845.0,0.097402
846.0,0.097386
847.0,0.09731899999999999
848.0,0.097256
849.0,0.097253
850.0,0.097173
851.0,0.09706
852.0,0.096995
853.0,0.09696999999999999
854.0,0.096953
855.0,0.09695000000000001
856.0,0.096915
857.0,0.09688100000000001
858.0,0.096865
859.0,0.09686299999999999
860.0,0.096903
861.0,0.096954
862.0,0.096868
863.0,0.09679
864.0,0.096735
865.0,0.0967
866.0,0.09667999999999999
867.0,0.09664199999999999
868.0,0.096615
869.0,0.096653
870.0,0.096551
871.0,0.09657199999999999
872.0,0.096539
873.0,0.09648999999999999
874.0,0.096482
875.0,0.096442
876.0,0.09633699999999999
877.0,0.09629599999999999
878.0,0.096368
879.0,0.096347
880.0,0.09629099999999999
881.0,0.096254
882.0,0.096293
883.0,0.09631600000000001
884.0,0.09634499999999999
885.0,0.09643800000000001
886.0,0.09640900000000001
887.0,0.09639400000000001
888.0,0.09633900000000001
889.0,0.096323
890.0,0.096331
891.0,0.096224
892.0,0.09612899999999999
893.0,0.096141
894.0,0.09617300000000001
895.0,0.096204
896.0,0.09625299999999999
897.0,0.096192
898.0,0.096212
899.0,0.096203
900.0,0.096212
901.0,0.096191
902.0,0.096209
903.0,0.096242
904.0,0.096275
905.0,0.096314
906.0,0.09633599999999999
907.0,0.096443
908.0,0.096431
909.0,0.09651300000000002
910.0,0.09655699999999999
911.0,0.096603
912.0,0.09656599999999999
913.0,0.096595
914.0,0.09666499999999999
915.0,0.09670999999999999
916.0,0.09670400000000001
917.0,0.096693
918.0,0.096707
919.0,0.096769
920.0,0.09684699999999999
921.0,0.096838
922.0,0.09685
923.0,0.09692600000000001
924.0,0.09691000000000001
925.0,0.096855
926.0,0.09696400000000001
927.0,0.096992
928.0,0.09696500000000001
929.0,0.09694699999999999
930.0,0.096992
931.0,0.096989
932.0,0.097181
933.0,0.09713699999999999
934.0,0.09716
935.0,0.097174
936.0,0.097229
937.0,0.09721600000000001
938.0,0.09738
939.0,0.097529
940.0,0.097538
941.0,0.09760999999999999
942.0,0.09753
943.0,0.097498
944.0,0.09756500000000001
945.0,0.09765
946.0,0.097764
947.0,0.09765499999999999
948.0,0.097632
949.0,0.097667
950.0,0.097706
951.0,0.09773199999999999
952.0,0.097743
953.0,0.097769
954.0,0.097749
955.0,0.097806
956.0,0.097784
957.0,0.097806
958.0,0.09792899999999999
959.0,0.097839
960.0,0.097873
961.0,0.097874
962.0,0.097927
963.0,0.097869
964.0,0.09794900000000001
965.0,0.098193
966.0,0.098242
967.0,0.09827899999999999
968.0,0.098326
969.0,0.098143
970.0,0.098291
971.0,0.098407
972.0,0.098401
973.0,0.098365
974.0,0.098509
975.0,0.098292
976.0,0.098561
977.0,0.09861
978.0,0.098481
979.0,0.098427
980.0,0.098637
981.0,0.09865700000000001
982.0,0.098774
983.0,0.098946
984.0,0.099116
985.0,0.099285
986.0,0.099452
987.0,0.099619
988.0,0.09978400000000001
989.0,0.099947
990.0,0.10010899999999999
991.0,0.10027
992.0,0.10042899999999999
993.0,0.100587
994.0,0.100744
995.0,0.10084699999999999
996.0,0.10087199999999999
997.0,0.100897
998.0,0.100922
999.0,0.100947
1000.0,0.100972
1001.0,0.100997
1002.0,0.101022
1003.0,0.101044
1004.0,0.10106799999999999
1005.0,0.101096
1006.0,0.101134
1007.0,0.10118
1008.0,0.10122500000000001
1009.0,0.101256
1010.0,0.101263
1011.0,0.101251
1012.0,0.101237
1013.0,0.10124000000000001
1014.0,0.101266
1015.0,0.101304
1016.0,0.101355
1017.0,0.101419
1018.0,0.101507
1019.0,0.101616
1020.0,0.101721
1021.0,0.101798
1022.0,0.101836
1023.0,0.101847
1024.0,0.10185000000000001
1025.0,0.10186
1026.0,0.101868
1027.0,0.101874
1028.0,0.101892
1029.0,0.101935
1030.0,0.102024
1031.0,0.10213900000000001
1032.0,0.102248
1033.0,0.102316
1034.0,0.102332
1035.0,0.10232200000000001
1036.0,0.102311
1037.0,0.102327
1038.0,0.10236700000000001
1039.0,0.10242100000000001
1040.0,0.102483
1041.0,0.102548
1042.0,0.102628
1043.0,0.102714
1044.0,0.102789
1045.0,0.10283899999999999
1046.0,0.102855
1047.0,0.10285899999999999
1048.0,0.102874
1049.0,0.10292299999999999
1050.0,0.103008
1051.0,0.103108
1052.0,0.10320399999999999
1053.0,0.103279
1054.0,0.103339
1055.0,0.103391
1056.0,0.103438
1057.0,0.103481
1058.0,0.10351300000000001
1059.0,0.103543
1060.0,0.103586
1061.0,0.103652
1062.0,0.10373900000000001
1063.0,0.103835
1064.0,0.10393000000000001
1065.0,0.104018
1066.0,0.104107
1067.0,0.104192
1068.0,0.10427
1069.0,0.104339
1070.0,0.10439999999999999
1071.0,0.10445499999999999
1072.0,0.104506
1073.0,0.104554
1074.0,0.104597
1075.0,0.104637
1076.0,0.104673
1077.0,0.104701
1078.0,0.104721
1079.0,0.10474399999999999
1080.0,0.10478199999999999
1081.0,0.104838
1082.0,0.104907
1083.0,0.104985
1084.0,0.10507
1085.0,0.10517
1086.0,0.10528
1087.0,0.10538700000000001
1088.0,0.105478
1089.0,0.105549
1090.0,0.10561
1091.0,0.105671
1092.0,0.105741
1093.0,0.105814
1094.0,0.105891
1095.0,0.105976
1096.0,0.106074
1097.0,0.106191
1098.0,0.106318
1099.0,0.106441
1100.0,0.106546
1101.0,0.10663700000000001
1102.0,0.10672100000000001
1103.0,0.106801
1104.0,0.106881
1105.0,0.106955
1106.0,0.107028
1107.0,0.10710900000000001
1108.0,0.107205
1109.0,0.10731500000000001
1110.0,0.10743
1111.0,0.107544
1112.0,0.10765000000000001
1113.0,0.107752
1114.0,0.10785399999999999
1115.0,0.10796099999999999
1116.0,0.108077
1117.0,0.10820199999999999
1118.0,0.10832800000000001
1119.0,0.108449
1120.0,0.10856199999999999
1121.0,0.108672
1122.0,0.108778
1123.0,0.10888400000000001
1124.0,0.108987
1125.0,0.10908699999999999
1126.0,0.10918900000000001
1127.0,0.109298
1128.0,0.10940799999999999
1129.0,0.109521
1130.0,0.10964399999999999
1131.0,0.109786
1132.0,0.109957
1133.0,0.110144
1134.0,0.110325
1135.0,0.110478
1136.0,0.110608
1137.0,0.110722
1138.0,0.110823
1139.0,0.11091200000000001
1140.0,0.110982
1141.0,0.111041
1142.0,0.111099
1143.0,0.111165
1144.0,0.111228
1145.0,0.111295
1146.0,0.111373
1147.0,0.11147
1148.0,0.111586
1149.0,0.11171099999999999
1150.0,0.11183299999999999
1151.0,0.11194599999999999
1152.0,0.112056
1153.0,0.112164
1154.0,0.112271
1155.0,0.112373
1156.0,0.112468
1157.0,0.112567
1158.0,0.112681
1159.0,0.112814
1160.0,0.11296099999999999
1161.0,0.113117
1162.0,0.113275
1163.0,0.113438
1164.0,0.113607
1165.0,0.113778
1166.0,0.113947
1167.0,0.11411400000000001
1168.0,0.11428100000000001
1169.0,0.11444599999999999
1170.0,0.114606
1171.0,0.114763
1172.0,0.11491699999999999
1173.0,0.115066
1174.0,0.11521200000000001
1175.0,0.115354
1176.0,0.115491
1177.0,0.115625
1178.0,0.11575300000000001
1179.0,0.11587199999999999
1180.0,0.11598800000000001
1181.0,0.11611
1182.0,0.116243
1183.0,0.11638
1184.0,0.116524
1185.0,0.116678
1186.0,0.11684599999999999
1187.0,0.11703
1188.0,0.117217
1189.0,0.117393
1190.0,0.11754899999999999
1191.0,0.11769299999999999
1192.0,0.117835
1193.0,0.117988
1194.0,0.118158
1195.0,0.118337
1196.0,0.11851800000000001
1197.0,0.11869099999999999
1198.0,0.11885899999999999
1199.0,0.119024
1200.0,0.119184
1201.0,0.119337
1202.0,0.119481
1203.0,0.119618
1204.0,0.119756
1205.0,0.1199
1206.0,0.120047
1207.0,0.12019600000000001
1208.0,0.120346
1209.0,0.120494
1210.0,0.120643
1211.0,0.12079100000000001
1212.0,0.12093899999999999
1213.0,0.121085
1214.0,0.121228
1215.0,0.121372
1216.0,0.121521
1217.0,0.121677
1218.0,0.121837
1219.0,0.121999
1220.0,0.122162
1221.0,0.122323
1222.0,0.12248300000000001
1223.0,0.12264599999999999
1224.0,0.122813
1225.0,0.12298500000000001
1226.0,0.12316
1227.0,0.123338
1228.0,0.123519
1229.0,0.12370300000000001
1230.0,0.12389099999999999
1231.0,0.12408
1232.0,0.124268
1233.0,0.12446
1234.0,0.124651
1235.0,0.124839
1236.0,0.125021
1237.0,0.125198
1238.0,0.125371
1239.0,0.125544
1240.0,0.125717
1241.0,0.125889
1242.0,0.126061
1243.0,0.12623499999999999
1244.0,0.126414
1245.0,0.12659700000000002
1246.0,0.126777
1247.0,0.126944
1248.0,0.127095
1249.0,0.127235
1250.0,0.12737199999999999
1251.0,0.12751200000000001
1252.0,0.12765100000000001
1253.0,0.12779
1254.0,0.127935
1255.0,0.128093
1256.0,0.128266
1257.0,0.128446
1258.0,0.128627
1259.0,0.128803
1260.0,0.12898099999999998
1261.0,0.129156
1262.0,0.129323
1263.0,0.129478
1264.0,0.129621
1265.0,0.12975899999999999
1266.0,0.129901
1267.0,0.13005
1268.0,0.13019999999999998
1269.0,0.130352
1270.0,0.130507
1271.0,0.130667
1272.0,0.130831
1273.0,0.130994
1274.0,0.131151
1275.0,0.131301
1276.0,0.131447
1277.0,0.131596
1278.0,0.13175499999999998
1279.0,0.131921
1280.0,0.132092
1281.0,0.132267
1282.0,0.132444
1283.0,0.132629
1284.0,0.132813
1285.0,0.132989
1286.0,0.13315
1287.0,0.133301
1288.0,0.133444
1289.0,0.133577
1290.0,0.133693
1291.0,0.133791
1292.0,0.133895
1293.0,0.134029
1294.0,0.134201
1295.0,0.13439600000000002
1296.0,0.134599
1297.0,0.134795
1298.0,0.134996
1299.0,0.135198
1300.0,0.135383
1301.0,0.135536
1302.0,0.135652
1303.0,0.135754
1304.0,0.13587
1305.0,0.136027
1306.0,0.136213
1307.0,0.136412
1308.0,0.136606
1309.0,0.136789
1310.0,0.136969
1311.0,0.137143
1312.0,0.137301
1313.0,0.137438
1314.0,0.137558
1315.0,0.137674
1316.0,0.1378
1317.0,0.137936
1318.0,0.138075
1319.0,0.138214
1320.0,0.138348
1321.0,0.138478
1322.0,0.138606
1323.0,0.138735
1324.0,0.138864
1325.0,0.138992
1326.0,0.13912000000000002
1327.0,0.139251
1328.0,0.139387
1329.0,0.13952799999999999
1330.0,0.139668
1331.0,0.1398
1332.0,0.13992000000000002
1333.0,0.140034
1334.0,0.14014300000000002
1335.0,0.14025
1336.0,0.140352
1337.0,0.140451
1338.0,0.140554
1339.0,0.14066900000000002
1340.0,0.140798
1341.0,0.140933
1342.0,0.14106
1343.0,0.141172
1344.0,0.14126899999999998
1345.0,0.14136100000000001
1346.0,0.141454
1347.0,0.141552
1348.0,0.141649
1349.0,0.14174799999999999
1350.0,0.141851
1351.0,0.141964
1352.0,0.142081
1353.0,0.142192
1354.0,0.142282
1355.0,0.142348
1356.0,0.142401
1357.0,0.142456
1358.0,0.14252599999999999
1359.0,0.142603
1360.0,0.142687
1361.0,0.142778
1362.0,0.14288299999999998
1363.0,0.143004
1364.0,0.143126
1365.0,0.143238
1366.0,0.14333600000000002
1367.0,0.143427
1368.0,0.14350300000000002
1369.0,0.143554
1370.0,0.143575
1371.0,0.143575
1372.0,0.143563
1373.0,0.14354699999999998
1374.0,0.14352600000000001
1375.0,0.143495
1376.0,0.143452
1377.0,0.143394
1378.0,0.143325
1379.0,0.14324199999999998
1380.0,0.143142
1381.0,0.143028
1382.0,0.142904
1383.0,0.142754
1384.0,0.142562
1385.0,0.142329
1386.0,0.14206
1387.0,0.141755
1388.0,0.141415
1389.0,0.141041
1390.0,0.140632
1391.0,0.140183
1392.0,0.139688
1393.0,0.139129
1394.0,0.138541
1395.0,0.137962
1396.0,0.137415
1397.0,0.136879
1398.0,0.136348
1399.0,0.135816
1400.0,0.13527799999999998
1401.0,0.134738
1402.0,0.13420500000000002
1403.0,0.133684
1404.0,0.133164
1405.0,0.132653
1406.0,0.13217
1407.0,0.131727
1408.0,0.131305
1409.0,0.130923
1410.0,0.130605
1411.0,0.13036799999999998
1412.0,0.13019999999999998
1413.0,0.130085
1414.0,0.13001
1415.0,0.129975
1416.0,0.129985
1417.0,0.130035
1418.0,0.130115
1419.0,0.130228
1420.0,0.130375
1421.0,0.130558
1422.0,0.130779
1423.0,0.131042
1424.0,0.131339
1425.0,0.131664
1426.0,0.132015
1427.0,0.13239900000000002
1428.0,0.132802
1429.0,0.133208
1430.0,0.13361900000000002
1431.0,0.13404
1432.0,0.134463
1433.0,0.13488
1434.0,0.135293
1435.0,0.135704
1436.0,0.136113
1437.0,0.136523
1438.0,0.136933
1439.0,0.137341
1440.0,0.137744
1441.0,0.138143
1442.0,0.138541
1443.0,0.138929
1444.0,0.139297
1445.0,0.139644
1446.0,0.139973
1447.0,0.14028600000000002
1448.0,0.14058299999999999
1449.0,0.140858
1450.0,0.141119
1451.0,0.141375
1452.0,0.14163800000000001
1453.0,0.141904
1454.0,0.142164
1455.0,0.142407
1456.0,0.14263
1457.0,0.142839
1458.0,0.14303100000000002
1459.0,0.143206
1460.0,0.143346
1461.0,0.14346899999999999
1462.0,0.143604
1463.0,0.143773
1464.0,0.143963
1465.0,0.144174
1466.0,0.144414
1467.0,0.14468999999999999
1468.0,0.145001
1469.0,0.14533300000000002
1470.0,0.145674
1471.0,0.146029
1472.0,0.146401
1473.0,0.14677199999999999
1474.0,0.147128
1475.0,0.147466
1476.0,0.147797
1477.0,0.14813
1478.0,0.14847200000000002
1479.0,0.14882199999999998
1480.0,0.149171
1481.0,0.149513
1482.0,0.149847
1483.0,0.150176
1484.0,0.15049300000000002
1485.0,0.15079
1486.0,0.151059
1487.0,0.151312
1488.0,0.151565
1489.0,0.151836
1490.0,0.152121
1491.0,0.152409
1492.0,0.152686
1493.0,0.152937
1494.0,0.153167
1495.0,0.153401
1496.0,0.153665
1497.0,0.153969
1498.0,0.154298
1499.0,0.154632
1500.0,0.15495699999999998
1501.0,0.155286
1502.0,0.155613
1503.0,0.155921
1504.0,0.156198
1505.0,0.156448
1506.0,0.156686
1507.0,0.156925
1508.0,0.157166
1509.0,0.157404
1510.0,0.157645
1511.0,0.157894
1512.0,0.15815200000000001
1513.0,0.158416
1514.0,0.158683
1515.0,0.158952
1516.0,0.15922599999999998
1517.0,0.1595
1518.0,0.15976800000000002
1519.0,0.16003299999999998
1520.0,0.160297
1521.0,0.160549
1522.0,0.16078
1523.0,0.16098500000000002
1524.0,0.161174
1525.0,0.16136299999999998
1526.0,0.16156099999999998
1527.0,0.16176400000000002
1528.0,0.161966
1529.0,0.162163
1530.0,0.162354
1531.0,0.16254200000000002
1532.0,0.162722
1533.0,0.16288799999999998
1534.0,0.163034
1535.0,0.16317
1536.0,0.16331299999999999
1537.0,0.163475
1538.0,0.16365200000000002
1539.0,0.163835
1540.0,0.16401800000000002
1541.0,0.16419799999999998
1542.0,0.16438
1543.0,0.16455999999999998
1544.0,0.164738
1545.0,0.16491499999999998
1546.0,0.16509000000000001
1547.0,0.16525600000000001
1548.0,0.16540400000000002
1549.0,0.16553
1550.0,0.165653
1551.0,0.165793
1552.0,0.165963
1553.0,0.16615400000000002
1554.0,0.166346
1555.0,0.16652699999999998
1556.0,0.166706
1557.0,0.166879
1558.0,0.16702999999999998
1559.0,0.167136
1560.0,0.16718599999999997
1561.0,0.16723500000000002
1562.0,0.16734400000000002
1563.0,0.167543
1564.0,0.167795
1565.0,0.168067
1566.0,0.168324
1567.0,0.16859300000000002
1568.0,0.16886099999999998
1569.0,0.169089
1570.0,0.169241
1571.0,0.169326
1572.0,0.169393
1573.0,0.169491
1574.0,0.16963699999999998
1575.0,0.16980699999999999
1576.0,0.169988
1577.0,0.170173
1578.0,0.170372
1579.0,0.170576
1580.0,0.17076899999999998
1581.0,0.170941
1582.0,0.171099
1583.0,0.171245
1584.0,0.171375
1585.0,0.17148
1586.0,0.171569
1587.0,0.171659
1588.0,0.17176100000000002
1589.0,0.171867
1590.0,0.171979
1591.0,0.17210699999999998
1592.0,0.172259
1593.0,0.17243200000000003
1594.0,0.172611
1595.0,0.172777
1596.0,0.17292300000000002
1597.0,0.173064
1598.0,0.173217
1599.0,0.173396
1600.0,0.173595
1601.0,0.17380600000000002
1602.0,0.174018
1603.0,0.17424199999999998
1604.0,0.17447500000000002
1605.0,0.174691
1606.0,0.17486100000000002
1607.0,0.174982
1608.0,0.175074
1609.0,0.175152
1610.0,0.17522
1611.0,0.17526399999999998
1612.0,0.175312
1613.0,0.175397
1614.0,0.175536
1615.0,0.175705
1616.0,0.17587399999999997
1617.0,0.176016
1618.0,0.176142
1619.0,0.17626
1620.0,0.176375
1621.0,0.17648499999999998
1622.0,0.176587
1623.0,0.176695
1624.0,0.17681899999999998
1625.0,0.17695699999999998
1626.0,0.17710499999999998
1627.0,0.177266
1628.0,0.177446
1629.0,0.177652
1630.0,0.17785499999999999
1631.0,0.17802700000000002
1632.0,0.17816500000000002
1633.0,0.17828
1634.0,0.17837499999999998
1635.0,0.178445
1636.0,0.178474
1637.0,0.178495
1638.0,0.17854399999999998
1639.0,0.178643
1640.0,0.17877400000000002
1641.0,0.178916
1642.0,0.17905000000000001
1643.0,0.17918
1644.0,0.179311
1645.0,0.179441
1646.0,0.17956399999999997
1647.0,0.179678
1648.0,0.179798
1649.0,0.179941
1650.0,0.180119
1651.0,0.180316
1652.0,0.18050999999999998
1653.0,0.18068
1654.0,0.180838
1655.0,0.18098299999999998
1656.0,0.181114
1657.0,0.181224
