Sample ID,11_Iceland_00001
445.0,0.138821
446.0,0.13883800000000002
447.0,0.138881
448.0,0.13894
449.0,0.13899699999999998
450.0,0.139136
451.0,0.13936500000000002
452.0,0.13969900000000002
453.0,0.139953
454.0,0.140153
455.0,0.140412
456.0,0.140642
457.0,0.14086
458.0,0.141131
459.0,0.141438
460.0,0.141774
461.0,0.142122
462.0,0.14245
463.0,0.142756
464.0,0.143062
465.0,0.143403
466.0,0.143772
467.0,0.144096
468.0,0.14435499999999998
469.0,0.14456
470.0,0.144815
471.0,0.14505800000000002
472.0,0.145268
473.0,0.145433
474.0,0.145704
475.0,0.146143
476.0,0.146669
477.0,0.147169
478.0,0.147575
479.0,0.147783
480.0,0.14798
481.0,0.148247
482.0,0.148544
483.0,0.148844
484.0,0.149133
485.0,0.149424
486.0,0.14971600000000002
487.0,0.15001
488.0,0.150273
489.0,0.150564
490.0,0.15090199999999998
491.0,0.15120799999999998
492.0,0.151507
493.0,0.15181
494.0,0.15214
495.0,0.152472
496.0,0.152798
497.0,0.153148
498.0,0.153453
499.0,0.153694
500.0,0.15397
501.0,0.154232
502.0,0.154465
503.0,0.1547
504.0,0.154878
505.0,0.154988
506.0,0.155151
507.0,0.15531599999999998
508.0,0.155486
509.0,0.155695
510.0,0.155992
511.0,0.15637399999999999
512.0,0.15677
513.0,0.157157
514.0,0.157536
515.0,0.157967
516.0,0.158348
517.0,0.158683
518.0,0.15901300000000002
519.0,0.159312
520.0,0.159584
521.0,0.15984
522.0,0.160089
523.0,0.160322
524.0,0.16050799999999998
525.0,0.160697
526.0,0.160897
527.0,0.161113
528.0,0.161308
529.0,0.16146999999999997
530.0,0.16157900000000003
531.0,0.161742
532.0,0.161914
533.0,0.16206299999999998
534.0,0.162157
535.0,0.16225
536.0,0.162379
537.0,0.162454
538.0,0.162568
539.0,0.162753
540.0,0.16293500000000002
541.0,0.16311499999999998
542.0,0.163274
543.0,0.163332
544.0,0.16341899999999998
545.0,0.16354600000000002
546.0,0.163644
547.0,0.16375399999999998
548.0,0.163878
549.0,0.164012
550.0,0.164147
551.0,0.1643
552.0,0.164499
553.0,0.164719
554.0,0.16495200000000002
555.0,0.16518899999999997
556.0,0.16541499999999998
557.0,0.165637
558.0,0.165856
559.0,0.16604600000000003
560.0,0.166208
561.0,0.166353
562.0,0.16653099999999998
563.0,0.166691
564.0,0.166843
565.0,0.16702999999999998
566.0,0.167178
567.0,0.167297
568.0,0.167419
569.0,0.16751100000000002
570.0,0.16759899999999997
571.0,0.16770800000000002
572.0,0.167833
573.0,0.16796500000000003
574.0,0.168095
575.0,0.168195
576.0,0.168305
577.0,0.168421
578.0,0.168477
579.0,0.168581
580.0,0.168691
581.0,0.16872
582.0,0.168777
583.0,0.168836
584.0,0.168872
585.0,0.16892600000000002
586.0,0.16896999999999998
587.0,0.168994
588.0,0.16902799999999998
589.0,0.169067
590.0,0.169113
591.0,0.16916399999999998
592.0,0.169189
593.0,0.169207
594.0,0.16924
595.0,0.169296
596.0,0.16933800000000002
597.0,0.16933700000000002
598.0,0.16936800000000002
599.0,0.169387
600.0,0.16939099999999999
601.0,0.16942000000000002
602.0,0.169425
603.0,0.16940999999999998
604.0,0.16939800000000002
605.0,0.16939900000000002
606.0,0.16938099999999998
607.0,0.16932
608.0,0.169264
609.0,0.169189
610.0,0.16911500000000002
611.0,0.169117
612.0,0.16909400000000002
613.0,0.16906300000000002
614.0,0.169054
615.0,0.16906300000000002
616.0,0.169073
617.0,0.169071
618.0,0.169043
619.0,0.16898700000000003
620.0,0.16891899999999999
621.0,0.168876
622.0,0.168824
623.0,0.168769
624.0,0.168716
625.0,0.16866
626.0,0.1686
627.0,0.16854500000000003
628.0,0.168522
629.0,0.168479
630.0,0.168433
631.0,0.168401
632.0,0.168412
633.0,0.168451
634.0,0.16850400000000001
635.0,0.168553
636.0,0.168588
637.0,0.168607
638.0,0.168611
639.0,0.16860299999999998
640.0,0.16862100000000002
641.0,0.168667
642.0,0.16864
643.0,0.168611
644.0,0.16859300000000002
645.0,0.168589
646.0,0.168589
647.0,0.16859300000000002
648.0,0.16860399999999998
649.0,0.168637
650.0,0.16864200000000001
651.0,0.168632
652.0,0.168639
653.0,0.168679
654.0,0.16870100000000002
655.0,0.168688
656.0,0.16865300000000003
657.0,0.16864
658.0,0.168647
659.0,0.168667
660.0,0.168669
661.0,0.16867000000000001
662.0,0.168676
663.0,0.16869499999999998
664.0,0.16872199999999998
665.0,0.168746
666.0,0.168755
667.0,0.16874
668.0,0.16875099999999998
669.0,0.168799
670.0,0.168883
671.0,0.168907
672.0,0.16891899999999999
673.0,0.168942
674.0,0.168966
675.0,0.168985
676.0,0.16900600000000002
677.0,0.16902999999999999
678.0,0.16902
679.0,0.169048
680.0,0.16910699999999998
681.0,0.16916699999999998
682.0,0.16914400000000002
683.0,0.169103
684.0,0.16905599999999998
685.0,0.16897099999999998
686.0,0.168963
687.0,0.16897600000000002
688.0,0.168964
689.0,0.16896999999999998
690.0,0.168916
691.0,0.168841
692.0,0.168794
693.0,0.168766
694.0,0.168745
695.0,0.16875900000000002
696.0,0.168856
697.0,0.16888999999999998
698.0,0.168918
699.0,0.168951
700.0,0.16897700000000002
701.0,0.16901700000000003
702.0,0.169043
703.0,0.16903400000000002
704.0,0.168991
705.0,0.168947
706.0,0.16892
707.0,0.168918
708.0,0.168935
709.0,0.16890799999999997
710.0,0.168854
711.0,0.168805
712.0,0.168815
713.0,0.168822
714.0,0.16883299999999998
715.0,0.168851
716.0,0.168787
717.0,0.16875800000000002
718.0,0.16877199999999998
719.0,0.16881900000000002
720.0,0.168815
721.0,0.168845
722.0,0.16889600000000002
723.0,0.16892700000000002
724.0,0.168954
725.0,0.168903
726.0,0.168844
727.0,0.16887
728.0,0.168875
729.0,0.168874
730.0,0.16886199999999998
731.0,0.16882999999999998
732.0,0.16875900000000002
733.0,0.168646
734.0,0.16856400000000002
735.0,0.168539
736.0,0.168403
737.0,0.16835899999999998
738.0,0.168346
739.0,0.16829799999999998
740.0,0.168238
741.0,0.168145
742.0,0.1681
743.0,0.168108
744.0,0.16808399999999998
745.0,0.168107
746.0,0.168115
747.0,0.168093
748.0,0.16807200000000003
749.0,0.168079
750.0,0.168065
751.0,0.168049
752.0,0.16806100000000002
753.0,0.167992
754.0,0.16801
755.0,0.168045
756.0,0.168031
757.0,0.168001
758.0,0.167969
759.0,0.167931
760.0,0.167869
761.0,0.16775700000000002
762.0,0.167716
763.0,0.167654
764.0,0.167587
765.0,0.167564
766.0,0.167561
767.0,0.16755299999999998
768.0,0.167517
769.0,0.167468
770.0,0.167454
771.0,0.16746300000000003
772.0,0.167392
773.0,0.16726400000000002
774.0,0.167151
775.0,0.167058
776.0,0.166995
777.0,0.16694900000000001
778.0,0.166909
779.0,0.16686
780.0,0.16679300000000002
781.0,0.166756
782.0,0.166719
783.0,0.166671
784.0,0.166688
785.0,0.16666799999999998
786.0,0.166661
787.0,0.166641
788.0,0.166571
789.0,0.166522
790.0,0.16645900000000002
791.0,0.16639500000000002
792.0,0.166334
793.0,0.166281
794.0,0.1663
795.0,0.166311
796.0,0.16622900000000002
797.0,0.16609200000000002
798.0,0.166019
799.0,0.165929
800.0,0.16586700000000001
801.0,0.16578700000000002
802.0,0.165701
803.0,0.16566199999999998
804.0,0.165629
805.0,0.165532
806.0,0.16544799999999998
807.0,0.165394
808.0,0.16532699999999997
809.0,0.165252
810.0,0.16511900000000002
811.0,0.16500299999999998
812.0,0.16491299999999998
813.0,0.16481500000000002
814.0,0.16469
815.0,0.16456900000000002
816.0,0.164494
817.0,0.16436399999999998
818.0,0.164171
819.0,0.164115
820.0,0.163887
821.0,0.16385000000000002
822.0,0.16381
823.0,0.163718
824.0,0.163638
825.0,0.163412
826.0,0.163291
827.0,0.163141
828.0,0.16299399999999997
829.0,0.162897
830.0,0.162848
831.0,0.16264800000000001
832.0,0.162436
833.0,0.162252
834.0,0.162102
835.0,0.161966
836.0,0.16180499999999998
837.0,0.161694
838.0,0.161575
839.0,0.161384
840.0,0.16111999999999999
841.0,0.160865
842.0,0.160738
843.0,0.160462
844.0,0.160255
845.0,0.160061
846.0,0.159817
847.0,0.15953900000000001
848.0,0.15929500000000002
849.0,0.159029
850.0,0.158785
851.0,0.158444
852.0,0.158115
853.0,0.157828
854.0,0.157538
855.0,0.15720599999999998
856.0,0.156908
857.0,0.156669
858.0,0.15643200000000002
859.0,0.15619
860.0,0.155829
861.0,0.155382
862.0,0.155169
863.0,0.15470499999999998
864.0,0.154345
865.0,0.15395799999999998
866.0,0.15362299999999998
867.0,0.153276
868.0,0.15288000000000002
869.0,0.152548
870.0,0.152093
871.0,0.15174200000000002
872.0,0.151312
873.0,0.15091
874.0,0.150499
875.0,0.150049
876.0,0.149627
877.0,0.149296
878.0,0.14886
879.0,0.148448
880.0,0.148015
881.0,0.147569
882.0,0.14715999999999999
883.0,0.146777
884.0,0.14641400000000002
885.0,0.14605600000000002
886.0,0.145589
887.0,0.145096
888.0,0.144565
889.0,0.144201
890.0,0.143712
891.0,0.143196
892.0,0.14271699999999998
893.0,0.142289
894.0,0.14188499999999998
895.0,0.141447
896.0,0.14098
897.0,0.140431
898.0,0.139977
899.0,0.139555
900.0,0.13911199999999999
901.0,0.138576
902.0,0.138058
903.0,0.137675
904.0,0.137287
905.0,0.13672399999999998
906.0,0.136125
907.0,0.135596
908.0,0.135128
909.0,0.134705
910.0,0.134303
911.0,0.133788
912.0,0.133248
913.0,0.13283799999999998
914.0,0.1324
915.0,0.131802
916.0,0.131355
917.0,0.130947
918.0,0.130447
919.0,0.129966
920.0,0.129491
921.0,0.129109
922.0,0.128663
923.0,0.128199
924.0,0.127695
925.0,0.127214
926.0,0.12689899999999998
927.0,0.126755
928.0,0.12628399999999998
929.0,0.125859
930.0,0.125477
931.0,0.12499
932.0,0.124367
933.0,0.12399800000000001
934.0,0.123585
935.0,0.12328099999999999
936.0,0.122939
937.0,0.12255699999999999
938.0,0.122113
939.0,0.12171
940.0,0.121197
941.0,0.120768
942.0,0.12052
943.0,0.119973
944.0,0.11940400000000001
945.0,0.11908300000000001
946.0,0.11884600000000001
947.0,0.11835000000000001
948.0,0.117804
949.0,0.117599
950.0,0.11718999999999999
951.0,0.116729
952.0,0.116415
953.0,0.11611
954.0,0.11573499999999999
955.0,0.115382
956.0,0.11514799999999999
957.0,0.114928
958.0,0.11453799999999999
959.0,0.11421300000000001
960.0,0.113926
961.0,0.113538
962.0,0.113152
963.0,0.112916
964.0,0.11265399999999999
965.0,0.112387
966.0,0.111871
967.0,0.111609
968.0,0.11132199999999999
969.0,0.111042
970.0,0.11076000000000001
971.0,0.110703
972.0,0.110457
973.0,0.109684
974.0,0.10993
975.0,0.109667
976.0,0.10939399999999999
977.0,0.109403
978.0,0.10917299999999999
979.0,0.108877
980.0,0.108657
981.0,0.10844799999999999
982.0,0.10819100000000001
983.0,0.10792099999999999
984.0,0.107675
985.0,0.107451
986.0,0.10725
987.0,0.107072
988.0,0.10691700000000001
989.0,0.10678499999999999
990.0,0.106676
991.0,0.10659
992.0,0.106527
993.0,0.106487
994.0,0.10647000000000001
995.0,0.106448
996.0,0.106389
997.0,0.10633100000000001
998.0,0.106272
999.0,0.10621399999999999
1000.0,0.106156
1001.0,0.106097
1002.0,0.10604
1003.0,0.105984
1004.0,0.10592700000000001
1005.0,0.10586499999999999
1006.0,0.10579599999999999
1007.0,0.10572100000000001
1008.0,0.10564399999999999
1009.0,0.10557
1010.0,0.105495
1011.0,0.10541700000000001
1012.0,0.10534700000000001
1013.0,0.10529400000000001
1014.0,0.10526300000000001
1015.0,0.10525000000000001
1016.0,0.10524800000000001
1017.0,0.105252
1018.0,0.105266
1019.0,0.10529
1020.0,0.10531399999999999
1021.0,0.105327
1022.0,0.105321
1023.0,0.105302
1024.0,0.105286
1025.0,0.10528499999999999
1026.0,0.105296
1027.0,0.10531599999999999
1028.0,0.10535
1029.0,0.105403
1030.0,0.10548500000000001
1031.0,0.105588
1032.0,0.105695
1033.0,0.10578699999999999
1034.0,0.105864
1035.0,0.105935
1036.0,0.10600799999999999
1037.0,0.10609299999999999
1038.0,0.10618499999999999
1039.0,0.10628399999999999
1040.0,0.106393
1041.0,0.10651300000000001
1042.0,0.10665
1043.0,0.106797
1044.0,0.106944
1045.0,0.107084
1046.0,0.107215
1047.0,0.10734400000000001
1048.0,0.10747899999999999
1049.0,0.107627
1050.0,0.107786
1051.0,0.107953
1052.0,0.108124
1053.0,0.108298
1054.0,0.108474
1055.0,0.108655
1056.0,0.108842
1057.0,0.10903499999999999
1058.0,0.109231
1059.0,0.109434
1060.0,0.109649
1061.0,0.10988200000000001
1062.0,0.110133
1063.0,0.11039500000000001
1064.0,0.11065699999999999
1065.0,0.110916
1066.0,0.11117800000000001
1067.0,0.11143900000000001
1068.0,0.111696
1069.0,0.111945
1070.0,0.112188
1071.0,0.11243
1072.0,0.112677
1073.0,0.112928
1074.0,0.11318
1075.0,0.113438
1076.0,0.113705
1077.0,0.113981
1078.0,0.11426399999999999
1079.0,0.114557
1080.0,0.114859
1081.0,0.11517300000000001
1082.0,0.115496
1083.0,0.115829
1084.0,0.11617100000000001
1085.0,0.116525
1086.0,0.116889
1087.0,0.117258
1088.0,0.117629
1089.0,0.118005
1090.0,0.118384
1091.0,0.118762
1092.0,0.11913
1093.0,0.11949
1094.0,0.11984500000000001
1095.0,0.120198
1096.0,0.12055300000000001
1097.0,0.120907
1098.0,0.12125999999999999
1099.0,0.121617
1100.0,0.12198
1101.0,0.12235099999999999
1102.0,0.122726
1103.0,0.12309799999999999
1104.0,0.123462
1105.0,0.123818
1106.0,0.12417199999999999
1107.0,0.124533
1108.0,0.12491
1109.0,0.125302
1110.0,0.125699
1111.0,0.12609
1112.0,0.126469
1113.0,0.12683999999999998
1114.0,0.12720800000000002
1115.0,0.127574
1116.0,0.12794
1117.0,0.128305
1118.0,0.128669
1119.0,0.129032
1120.0,0.129399
1121.0,0.129771
1122.0,0.130134
1123.0,0.130479
1124.0,0.130795
1125.0,0.131092
1126.0,0.131382
1127.0,0.131677
1128.0,0.131969
1129.0,0.132258
1130.0,0.132559
1131.0,0.132887
1132.0,0.133253
1133.0,0.133641
1134.0,0.134026
1135.0,0.134388
1136.0,0.134733
1137.0,0.135067
1138.0,0.135387
1139.0,0.135692
1140.0,0.135975
1141.0,0.136245
1142.0,0.136514
1143.0,0.13679
1144.0,0.137066
1145.0,0.137343
1146.0,0.137625
1147.0,0.137918
1148.0,0.138222
1149.0,0.138529
1150.0,0.13882999999999998
1151.0,0.139121
1152.0,0.13941
1153.0,0.13968999999999998
1154.0,0.13995100000000002
1155.0,0.140183
1156.0,0.14038899999999999
1157.0,0.140587
1158.0,0.140794
1159.0,0.141018
1160.0,0.141249
1161.0,0.141485
1162.0,0.141724
1163.0,0.141971
1164.0,0.14222300000000002
1165.0,0.142472
1166.0,0.142706
1167.0,0.142927
1168.0,0.14313900000000002
1169.0,0.143341
1170.0,0.14353
1171.0,0.143705
1172.0,0.143868
1173.0,0.144026
1174.0,0.144182
1175.0,0.144331
1176.0,0.144476
1177.0,0.144624
1178.0,0.14478
1179.0,0.14494300000000002
1180.0,0.145109
1181.0,0.145275
1182.0,0.145439
1183.0,0.145603
1184.0,0.14576599999999998
1185.0,0.145925
1186.0,0.14607699999999998
1187.0,0.14622400000000002
1188.0,0.146368
1189.0,0.146513
1190.0,0.146658
1191.0,0.14680300000000002
1192.0,0.146949
1193.0,0.147095
1194.0,0.14724600000000002
1195.0,0.1474
1196.0,0.14754899999999999
1197.0,0.14768499999999998
1198.0,0.147805
1199.0,0.147914
1200.0,0.14802099999999999
1201.0,0.148131
1202.0,0.14824099999999998
1203.0,0.14835
1204.0,0.14846299999999998
1205.0,0.148585
1206.0,0.14871800000000002
1207.0,0.14885500000000002
1208.0,0.148988
1209.0,0.149111
1210.0,0.149229
1211.0,0.149341
1212.0,0.149446
1213.0,0.14954
1214.0,0.149618
1215.0,0.149697
1216.0,0.149789
1217.0,0.149905
1218.0,0.150035
1219.0,0.150173
1220.0,0.15031
1221.0,0.150451
1222.0,0.15059799999999998
1223.0,0.15073999999999999
1224.0,0.150866
1225.0,0.150974
1226.0,0.151069
1227.0,0.151155
1228.0,0.151236
1229.0,0.151302
1230.0,0.151361
1231.0,0.151427
1232.0,0.151514
1233.0,0.151623
1234.0,0.15174200000000002
1235.0,0.151862
1236.0,0.151975
1237.0,0.152091
1238.0,0.152204
1239.0,0.152305
1240.0,0.152388
1241.0,0.152453
1242.0,0.152512
1243.0,0.15257199999999999
1244.0,0.15264
1245.0,0.15271
1246.0,0.152778
1247.0,0.152841
1248.0,0.152896
1249.0,0.152947
1250.0,0.152996
1251.0,0.153048
1252.0,0.15309699999999998
1253.0,0.153145
1254.0,0.153203
1255.0,0.153277
1256.0,0.153371
1257.0,0.153476
1258.0,0.153576
1259.0,0.15366
1260.0,0.153732
1261.0,0.153798
1262.0,0.153866
1263.0,0.15394
1264.0,0.154017
1265.0,0.15409499999999998
1266.0,0.154173
1267.0,0.154248
1268.0,0.154321
1269.0,0.154396
1270.0,0.154477
1271.0,0.15456799999999998
1272.0,0.154665
1273.0,0.15476499999999999
1274.0,0.154864
1275.0,0.15496600000000002
1276.0,0.155069
1277.0,0.155167
1278.0,0.155254
1279.0,0.155328
1280.0,0.155396
1281.0,0.155468
1282.0,0.15555
1283.0,0.155639
1284.0,0.155731
1285.0,0.155825
1286.0,0.155921
1287.0,0.156023
1288.0,0.15612399999999999
1289.0,0.15621600000000002
1290.0,0.15629300000000002
1291.0,0.156359
1292.0,0.156426
1293.0,0.15651
1294.0,0.156614
1295.0,0.156731
1296.0,0.15685000000000002
1297.0,0.156964
1298.0,0.15708
1299.0,0.157195
1300.0,0.157299
1301.0,0.15738200000000002
1302.0,0.15744
1303.0,0.157488
1304.0,0.157547
1305.0,0.157631
1306.0,0.157734
1307.0,0.157846
1308.0,0.157959
1309.0,0.158072
1310.0,0.158188
1311.0,0.158305
1312.0,0.158417
1313.0,0.158525
1314.0,0.158629
1315.0,0.15872999999999998
1316.0,0.158828
1317.0,0.15892
1318.0,0.159009
1319.0,0.159095
1320.0,0.159179
1321.0,0.159258
1322.0,0.159336
1323.0,0.159419
1324.0,0.159515
1325.0,0.159626
1326.0,0.159739
1327.0,0.159838
1328.0,0.159914
1329.0,0.159973
1330.0,0.160025
1331.0,0.160081
1332.0,0.160137
1333.0,0.160192
1334.0,0.160255
1335.0,0.160335
1336.0,0.160439
1337.0,0.16055599999999998
1338.0,0.160677
1339.0,0.160793
1340.0,0.160912
1341.0,0.16103
1342.0,0.16114
1343.0,0.161234
1344.0,0.16131
1345.0,0.16138200000000003
1346.0,0.161463
1347.0,0.16155899999999998
1348.0,0.161664
1349.0,0.161777
1350.0,0.16189699999999999
1351.0,0.162024
1352.0,0.16215800000000002
1353.0,0.162299
1354.0,0.16244599999999998
1355.0,0.162604
1356.0,0.16276800000000002
1357.0,0.16293
1358.0,0.16308599999999998
1359.0,0.163237
1360.0,0.163386
1361.0,0.16353600000000001
1362.0,0.16369299999999998
1363.0,0.163856
1364.0,0.16401800000000002
1365.0,0.164171
1366.0,0.164316
1367.0,0.164457
1368.0,0.164584
1369.0,0.164692
1370.0,0.164772
1371.0,0.164834
1372.0,0.16489499999999999
1373.0,0.164967
1374.0,0.165046
1375.0,0.165128
1376.0,0.165216
1377.0,0.16531099999999999
1378.0,0.165412
1379.0,0.165518
1380.0,0.16563
1381.0,0.165749
1382.0,0.165876
1383.0,0.166006
1384.0,0.16613499999999998
1385.0,0.166264
1386.0,0.166394
1387.0,0.166521
1388.0,0.166642
1389.0,0.16676
1390.0,0.166873
1391.0,0.16697900000000002
1392.0,0.167074
1393.0,0.167151
1394.0,0.167225
1395.0,0.16731000000000001
1396.0,0.16741499999999998
1397.0,0.16753099999999999
1398.0,0.16765799999999997
1399.0,0.167794
1400.0,0.16795000000000002
1401.0,0.16812100000000002
1402.0,0.16828600000000002
1403.0,0.168422
1404.0,0.16852799999999998
1405.0,0.168618
1406.0,0.168704
1407.0,0.168796
1408.0,0.168882
1409.0,0.16896999999999998
1410.0,0.169073
1411.0,0.16920000000000002
1412.0,0.169347
1413.0,0.16949999999999998
1414.0,0.16965
1415.0,0.169796
1416.0,0.16994399999999998
1417.0,0.17008299999999998
1418.0,0.170205
1419.0,0.170303
1420.0,0.17039
1421.0,0.170478
1422.0,0.17058
1423.0,0.17069099999999998
1424.0,0.170806
1425.0,0.17092400000000002
1426.0,0.171041
1427.0,0.17116
1428.0,0.171282
1429.0,0.171413
1430.0,0.171553
1431.0,0.17170200000000002
1432.0,0.171854
1433.0,0.17200500000000002
1434.0,0.172158
1435.0,0.17231300000000002
1436.0,0.172462
1437.0,0.172601
1438.0,0.172729
1439.0,0.17285499999999998
1440.0,0.172989
1441.0,0.173143
1442.0,0.17331
1443.0,0.17348
1444.0,0.17363800000000001
1445.0,0.173786
1446.0,0.17392700000000003
1447.0,0.174061
1448.0,0.17418299999999998
1449.0,0.174292
1450.0,0.174394
1451.0,0.174493
1452.0,0.17459599999999997
1453.0,0.174698
1454.0,0.1748
1455.0,0.174899
1456.0,0.17499900000000002
1457.0,0.1751
1458.0,0.17519300000000002
1459.0,0.175267
1460.0,0.17531300000000002
1461.0,0.17534400000000003
1462.0,0.175381
1463.0,0.175441
1464.0,0.175514
1465.0,0.17559999999999998
1466.0,0.175702
1467.0,0.17583
1468.0,0.175986
1469.0,0.176143
1470.0,0.17627500000000002
1471.0,0.17636600000000002
1472.0,0.176432
1473.0,0.176498
1474.0,0.176585
1475.0,0.176685
1476.0,0.176796
1477.0,0.176921
1478.0,0.177069
1479.0,0.17724499999999999
1480.0,0.177428
1481.0,0.177594
1482.0,0.177733
1483.0,0.177857
1484.0,0.17796800000000002
1485.0,0.178067
1486.0,0.178145
1487.0,0.178209
1488.0,0.178277
1489.0,0.17836300000000002
1490.0,0.17846599999999999
1491.0,0.17857399999999998
1492.0,0.178677
1493.0,0.178765
1494.0,0.178842
1495.0,0.178921
1496.0,0.17901299999999998
1497.0,0.179126
1498.0,0.17924900000000002
1499.0,0.17937
1500.0,0.179477
1501.0,0.179573
1502.0,0.17966200000000002
1503.0,0.179741
1504.0,0.179803
1505.0,0.179842
1506.0,0.179884
1507.0,0.179952
1508.0,0.180059
1509.0,0.18019
1510.0,0.18033100000000002
1511.0,0.18046900000000002
1512.0,0.180612
1513.0,0.180758
1514.0,0.180895
1515.0,0.181019
1516.0,0.181135
1517.0,0.18124099999999999
1518.0,0.18133
1519.0,0.18139500000000003
1520.0,0.18144100000000002
1521.0,0.181487
1522.0,0.18154800000000001
1523.0,0.18162099999999998
1524.0,0.181702
1525.0,0.18178899999999998
1526.0,0.18188700000000002
1527.0,0.182003
1528.0,0.182119
1529.0,0.18221299999999999
1530.0,0.182272
1531.0,0.182307
1532.0,0.182335
1533.0,0.18236999999999998
1534.0,0.182405
1535.0,0.182441
1536.0,0.18248799999999998
1537.0,0.18255400000000002
1538.0,0.182638
1539.0,0.18273
1540.0,0.182821
1541.0,0.18290700000000001
1542.0,0.182993
1543.0,0.183079
1544.0,0.183167
1545.0,0.18326
1546.0,0.183354
1547.0,0.183444
1548.0,0.183524
1549.0,0.183596
1550.0,0.183664
1551.0,0.183735
1552.0,0.183811
1553.0,0.183888
1554.0,0.183967
1555.0,0.184047
1556.0,0.184138
1557.0,0.18422899999999998
1558.0,0.18430599999999997
1559.0,0.184357
1560.0,0.184381
1561.0,0.18439599999999998
1562.0,0.184417
1563.0,0.184447
1564.0,0.184478
1565.0,0.184517
1566.0,0.184572
1567.0,0.184651
1568.0,0.18474000000000002
1569.0,0.184816
1570.0,0.18485700000000002
1571.0,0.18486899999999998
1572.0,0.184879
1573.0,0.18491700000000003
1574.0,0.184997
1575.0,0.18510400000000002
1576.0,0.185215
1577.0,0.185313
1578.0,0.18541899999999997
1579.0,0.18551600000000001
1580.0,0.185582
1581.0,0.185592
1582.0,0.185551
1583.0,0.185493
1584.0,0.185453
1585.0,0.185434
1586.0,0.185421
1587.0,0.185415
1588.0,0.185413
1589.0,0.185417
1590.0,0.185425
1591.0,0.18543800000000002
1592.0,0.18545999999999999
1593.0,0.185492
1594.0,0.18552
1595.0,0.18552800000000003
1596.0,0.18550999999999998
1597.0,0.18547799999999998
1598.0,0.185446
1599.0,0.18542000000000003
1600.0,0.185393
1601.0,0.18537099999999998
1602.0,0.185365
1603.0,0.185384
1604.0,0.185421
1605.0,0.18545899999999998
1606.0,0.185484
1607.0,0.185495
1608.0,0.185501
1609.0,0.185511
1610.0,0.185531
1611.0,0.18555700000000003
1612.0,0.185589
1613.0,0.185631
1614.0,0.185691
1615.0,0.185761
1616.0,0.185826
1617.0,0.18587299999999998
1618.0,0.18590299999999998
1619.0,0.185926
1620.0,0.18595199999999998
1621.0,0.185985
1622.0,0.18601800000000002
1623.0,0.186055
1624.0,0.18609799999999999
1625.0,0.18615400000000001
1626.0,0.18621200000000002
1627.0,0.186258
1628.0,0.18628
1629.0,0.18628599999999998
1630.0,0.186278
1631.0,0.18625599999999998
1632.0,0.186211
1633.0,0.18614999999999998
1634.0,0.186096
1635.0,0.186067
1636.0,0.186056
1637.0,0.186057
1638.0,0.186071
1639.0,0.186101
1640.0,0.18614699999999998
1641.0,0.186195
1642.0,0.18623
1643.0,0.186259
