Sample ID,11_Iceland_00003
Species,11_Iceland
Subgroup,11_Iceland
Group,11_Iceland
Library,EXM_MRS
Sample Description,Sample 11
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,50,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
989.0,0.07643900000000001
990.0,0.076374
991.0,0.076325
992.0,0.076293
993.0,0.076277
994.0,0.076277
995.0,0.076277
996.0,0.076257
997.0,0.076238
998.0,0.07621800000000001
999.0,0.076199
1000.0,0.076179
1001.0,0.07615999999999999
1002.0,0.07614
1003.0,0.076121
1004.0,0.076102
1005.0,0.076082
1006.0,0.076063
1007.0,0.076046
1008.0,0.076027
1009.0,0.076003
1010.0,0.075967
1011.0,0.075921
1012.0,0.075878
1013.0,0.07585
1014.0,0.075847
1015.0,0.075861
1016.0,0.07588199999999999
1017.0,0.0759
1018.0,0.075916
1019.0,0.075934
1020.0,0.075949
1021.0,0.07595500000000001
1022.0,0.075948
1023.0,0.075931
1024.0,0.075912
1025.0,0.07589699999999999
1026.0,0.075883
1027.0,0.075868
1028.0,0.075861
1029.0,0.07587100000000001
1030.0,0.075905
1031.0,0.075954
1032.0,0.07600799999999999
1033.0,0.076053
1034.0,0.076092
1035.0,0.076129
1036.0,0.076165
1037.0,0.076203
1038.0,0.076238
1039.0,0.076273
1040.0,0.076313
1041.0,0.076363
1042.0,0.076425
1043.0,0.076495
1044.0,0.076562
1045.0,0.076618
1046.0,0.076658
1047.0,0.076695
1048.0,0.07674299999999999
1049.0,0.076819
1050.0,0.076926
1051.0,0.077047
1052.0,0.077166
1053.0,0.077267
1054.0,0.077359
1055.0,0.077445
1056.0,0.077526
1057.0,0.077601
1058.0,0.077665
1059.0,0.077728
1060.0,0.077801
1061.0,0.077891
1062.0,0.07799400000000001
1063.0,0.078106
1064.0,0.078228
1065.0,0.078359
1066.0,0.07850399999999999
1067.0,0.078653
1068.0,0.07879699999999999
1069.0,0.07893
1070.0,0.079059
1071.0,0.079182
1072.0,0.0793
1073.0,0.07940900000000001
1074.0,0.079509
1075.0,0.079609
1076.0,0.079717
1077.0,0.079836
1078.0,0.079962
1079.0,0.080093
1080.0,0.080226
1081.0,0.080359
1082.0,0.08049400000000001
1083.0,0.080634
1084.0,0.08078099999999999
1085.0,0.08094200000000001
1086.0,0.081112
1087.0,0.08128
1088.0,0.08143800000000001
1089.0,0.08158
1090.0,0.081716
1091.0,0.081854
1092.0,0.082005
1093.0,0.08217
1094.0,0.082341
1095.0,0.082514
1096.0,0.082683
1097.0,0.082848
1098.0,0.08301299999999999
1099.0,0.083177
1100.0,0.08334
1101.0,0.083499
1102.0,0.083658
1103.0,0.08381999999999999
1104.0,0.083989
1105.0,0.084168
1106.0,0.08435000000000001
1107.0,0.084526
1108.0,0.084689
1109.0,0.08484
1110.0,0.084987
1111.0,0.085135
1112.0,0.08529
1113.0,0.08544700000000001
1114.0,0.08560600000000002
