Sample ID,8_Mudstone_00002
Species,8_Mudstone
Subgroup,8_Mudstone
Group,8_Mudstone
Library,EXM_MRS
Sample Description,Sample 8
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.078427
351.0,0.07822
352.0,0.07802100000000001
353.0,0.077781
354.0,0.077501
355.0,0.077164
356.0,0.077032
357.0,0.07700599999999999
358.0,0.076803
359.0,0.07662
360.0,0.076476
361.0,0.076311
362.0,0.07615999999999999
363.0,0.076027
364.0,0.075809
365.0,0.075612
366.0,0.075513
367.0,0.07533000000000001
368.0,0.075114
369.0,0.074929
370.0,0.074786
371.0,0.074686
372.0,0.074626
373.0,0.074567
374.0,0.07449900000000001
375.0,0.074407
376.0,0.074302
377.0,0.074183
378.0,0.073955
379.0,0.07370700000000001
380.0,0.073504
381.0,0.073214
382.0,0.07293
383.0,0.07277499999999999
384.0,0.072636
385.0,0.07252600000000001
386.0,0.072485
387.0,0.072485
388.0,0.072516
389.0,0.072546
390.0,0.07256
391.0,0.072549
392.0,0.072528
393.0,0.072516
394.0,0.072519
395.0,0.072513
396.0,0.072494
397.0,0.072459
398.0,0.072365
399.0,0.072245
400.0,0.072155
401.0,0.071994
402.0,0.071798
403.0,0.071658
404.0,0.071591
405.0,0.071587
406.0,0.071619
407.0,0.071672
408.0,0.071728
409.0,0.071706
410.0,0.07169400000000001
411.0,0.071726
412.0,0.071761
413.0,0.071796
414.0,0.071827
415.0,0.071863
416.0,0.07189899999999999
417.0,0.071928
418.0,0.071945
419.0,0.071963
420.0,0.072001
421.0,0.072015
422.0,0.072013
423.0,0.072017
424.0,0.072014
425.0,0.072003
426.0,0.071981
427.0,0.07199
428.0,0.072038
429.0,0.072114
430.0,0.072197
431.0,0.072279
432.0,0.072348
433.0,0.072385
434.0,0.07238699999999999
435.0,0.07241500000000001
436.0,0.07245599999999999
437.0,0.072506
438.0,0.07259
439.0,0.072673
440.0,0.07273
441.0,0.072808
442.0,0.072882
443.0,0.07292900000000001
444.0,0.072988
445.0,0.073049
446.0,0.07309199999999999
447.0,0.073178
448.0,0.073287
449.0,0.073393
450.0,0.073497
451.0,0.07356900000000001
452.0,0.073542
453.0,0.073524
454.0,0.073533
455.0,0.073592
456.0,0.07362199999999999
457.0,0.073641
458.0,0.073738
459.0,0.073809
460.0,0.073847
461.0,0.07392699999999999
462.0,0.073983
463.0,0.074013
464.0,0.07408000000000001
465.0,0.074147
466.0,0.07421
467.0,0.074294
468.0,0.074351
469.0,0.07438
470.0,0.074452
471.0,0.074547
472.0,0.07466
473.0,0.074767
474.0,0.074904
475.0,0.07506499999999999
476.0,0.075043
477.0,0.075012
478.0,0.075039
479.0,0.075061
480.0,0.075104
481.0,0.075175
482.0,0.07523200000000001
483.0,0.07529
484.0,0.075353
485.0,0.07541199999999999
486.0,0.07548
487.0,0.07556
488.0,0.075611
489.0,0.075669
490.0,0.07574499999999999
491.0,0.075799
492.0,0.075868
493.0,0.075963
494.0,0.076025
495.0,0.076095
496.0,0.076183
497.0,0.07625
498.0,0.076315
499.0,0.076384
500.0,0.076449
501.0,0.076514
502.0,0.076584
503.0,0.07667500000000001
504.0,0.076768
505.0,0.07685800000000001
506.0,0.07695
507.0,0.077039
508.0,0.077128
509.0,0.077233
510.0,0.07732800000000001
511.0,0.077405
512.0,0.077469
513.0,0.077514
514.0,0.077543
515.0,0.077572
516.0,0.077623
517.0,0.077698
518.0,0.077795
519.0,0.077868
520.0,0.077926
521.0,0.07799299999999999
522.0,0.078092
523.0,0.07821
524.0,0.078311
525.0,0.078403
526.0,0.078491
527.0,0.078578
528.0,0.078669
529.0,0.078773
530.0,0.078903
531.0,0.079013
532.0,0.079111
533.0,0.079199
534.0,0.07929800000000001
535.0,0.07939199999999999
536.0,0.07947
537.0,0.07955899999999999
538.0,0.07964500000000001
539.0,0.079721
540.0,0.079794
541.0,0.079865
542.0,0.079936
543.0,0.080001
544.0,0.080063
545.0,0.080126
546.0,0.08020300000000001
547.0,0.080258
548.0,0.080305
549.0,0.08039
550.0,0.08047599999999999
551.0,0.08057
552.0,0.080685
553.0,0.080762
554.0,0.080818
555.0,0.080861
556.0,0.080906
557.0,0.08096600000000001
558.0,0.08104900000000001
559.0,0.08113899999999999
560.0,0.08123
561.0,0.08132199999999999
562.0,0.081427
563.0,0.081523
564.0,0.08161500000000001
565.0,0.081729
566.0,0.08183
567.0,0.081928
568.0,0.08204
569.0,0.082163
570.0,0.08228300000000001
571.0,0.08239
572.0,0.08250199999999999
573.0,0.082614
574.0,0.082721
575.0,0.082815
576.0,0.082927
577.0,0.08305699999999999
578.0,0.083174
579.0,0.083278
580.0,0.083361
581.0,0.083407
582.0,0.083463
583.0,0.083537
584.0,0.083637
585.0,0.083717
586.0,0.083797
587.0,0.083885
588.0,0.08397199999999999
589.0,0.084077
590.0,0.084191
