Sample ID,8_Mudstone_00003
Species,8_Mudstone
Subgroup,8_Mudstone
Group,8_Mudstone
Library,EXM_MRS
Sample Description,Sample 8
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1041.0,0.09792999999999999
1042.0,0.09792999999999999
1043.0,0.097932
1044.0,0.09792999999999999
1045.0,0.097918
1046.0,0.09789199999999999
1047.0,0.09786099999999999
1048.0,0.09784100000000001
1049.0,0.097847
1050.0,0.097882
1051.0,0.09792999999999999
1052.0,0.09797499999999999
1053.0,0.098003
1054.0,0.098018
1055.0,0.09802799999999999
1056.0,0.09803699999999999
1057.0,0.098048
1058.0,0.09805799999999999
1059.0,0.09806699999999999
1060.0,0.098078
1061.0,0.09809100000000001
1062.0,0.098109
1063.0,0.09812599999999999
1064.0,0.098139
1065.0,0.098144
1066.0,0.098144
1067.0,0.09814
1068.0,0.098135
1069.0,0.09813000000000001
1070.0,0.09812099999999999
1071.0,0.09811299999999999
1072.0,0.09811
1073.0,0.09811299999999999
1074.0,0.09812099999999999
1075.0,0.098132
1076.0,0.098149
1077.0,0.09817500000000001
1078.0,0.09820999999999999
1079.0,0.09824400000000001
1080.0,0.098269
1081.0,0.098277
1082.0,0.098277
1083.0,0.09827400000000001
1084.0,0.098277
1085.0,0.098285
1086.0,0.098295
1087.0,0.098307
1088.0,0.098323
1089.0,0.09834300000000001
1090.0,0.098365
1091.0,0.098391
1092.0,0.09842000000000001
1093.0,0.098452
1094.0,0.098488
1095.0,0.098528
1096.0,0.09857300000000001
1097.0,0.098629
1098.0,0.09869
1099.0,0.098748
1100.0,0.098794
1101.0,0.098829
1102.0,0.09885899999999999
1103.0,0.098888
1104.0,0.098921
1105.0,0.09895200000000001
1106.0,0.098985
1107.0,0.099024
1108.0,0.09907400000000001
1109.0,0.09913500000000001
1110.0,0.099201
1111.0,0.099262
1112.0,0.099315
1113.0,0.09936199999999999
1114.0,0.099406
1115.0,0.09944599999999999
1116.0,0.099482
1117.0,0.09951399999999999
1118.0,0.09954299999999999
1119.0,0.09957200000000001
1120.0,0.09960200000000001
1121.0,0.099633
1122.0,0.09966100000000001
1123.0,0.099683
1124.0,0.09969099999999999
1125.0,0.09969099999999999
1126.0,0.099695
1127.0,0.099719
1128.0,0.099767
1129.0,0.099831
1130.0,0.099901
1131.0,0.09996600000000001
