Sample ID,7_Oxia_Teresa_00004
888.0,0.353743
889.0,0.353568
890.0,0.353562
891.0,0.353591
892.0,0.35363700000000003
893.0,0.35377000000000003
894.0,0.353788
895.0,0.35348100000000005
896.0,0.35350000000000004
897.0,0.353649
898.0,0.353732
899.0,0.353594
900.0,0.353576
901.0,0.353586
902.0,0.353708
903.0,0.353865
904.0,0.353927
905.0,0.35405099999999995
906.0,0.35438499999999995
907.0,0.35442300000000004
908.0,0.35446500000000003
909.0,0.354352
910.0,0.354598
911.0,0.354352
912.0,0.35421100000000005
913.0,0.354018
914.0,0.353929
915.0,0.35405200000000003
916.0,0.354118
917.0,0.354068
918.0,0.35418999999999995
919.0,0.354395
920.0,0.354393
921.0,0.35443399999999997
922.0,0.35422400000000004
923.0,0.35435099999999997
924.0,0.354553
925.0,0.354196
926.0,0.35457
927.0,0.35470799999999997
928.0,0.354459
929.0,0.354287
930.0,0.35450699999999996
931.0,0.354534
932.0,0.354499
933.0,0.354453
934.0,0.354359
935.0,0.354609
936.0,0.354946
937.0,0.354825
938.0,0.354932
939.0,0.355319
940.0,0.35519
941.0,0.35499
942.0,0.35501699999999997
943.0,0.355025
944.0,0.355045
945.0,0.354927
946.0,0.35501
947.0,0.354983
948.0,0.354837
949.0,0.35517400000000005
950.0,0.355022
951.0,0.354876
952.0,0.35501
953.0,0.355533
954.0,0.35558100000000004
955.0,0.35525599999999996
956.0,0.355336
957.0,0.355659
958.0,0.355396
959.0,0.35518099999999997
960.0,0.35551299999999997
961.0,0.35530500000000004
962.0,0.355323
963.0,0.355123
964.0,0.354649
965.0,0.35470199999999996
966.0,0.354619
967.0,0.354613
968.0,0.354765
969.0,0.354609
970.0,0.354979
971.0,0.354596
972.0,0.35464100000000004
973.0,0.354437
974.0,0.354916
975.0,0.35473999999999994
976.0,0.354924
977.0,0.35476599999999997
978.0,0.355301
979.0,0.354298
980.0,0.354633
981.0,0.354592
982.0,0.354559
983.0,0.35451099999999997
984.0,0.35446
985.0,0.35440399999999994
986.0,0.354345
987.0,0.354282
988.0,0.354215
989.0,0.354144
990.0,0.354069
991.0,0.35399099999999994
992.0,0.353908
993.0,0.35382199999999997
994.0,0.353732
995.0,0.35366
996.0,0.35361899999999996
997.0,0.35357799999999995
998.0,0.35353700000000005
999.0,0.353495
1000.0,0.353454
1001.0,0.353413
1002.0,0.353372
1003.0,0.35333
1004.0,0.353288
1005.0,0.353248
1006.0,0.353213
1007.0,0.35318399999999994
1008.0,0.35315199999999997
1009.0,0.35310699999999995
1010.0,0.353037
1011.0,0.352947
1012.0,0.35286
1013.0,0.352799
1014.0,0.352779
1015.0,0.352786
1016.0,0.35280700000000004
1017.0,0.35283000000000003
1018.0,0.352866
1019.0,0.352916
1020.0,0.35295499999999996
1021.0,0.352956
1022.0,0.352898
1023.0,0.3528
1024.0,0.352695
1025.0,0.352618
1026.0,0.352563
1027.0,0.352521
1028.0,0.35249699999999995
1029.0,0.352498
1030.0,0.35253999999999996
1031.0,0.352611
1032.0,0.352683
1033.0,0.35273000000000004
1034.0,0.35275199999999995
1035.0,0.352761
1036.0,0.352766
1037.0,0.35277299999999995
1038.0,0.352778
1039.0,0.352781
1040.0,0.352789
1041.0,0.35281
1042.0,0.35285200000000005
1043.0,0.352901
1044.0,0.352942
1045.0,0.35295699999999997
1046.0,0.352942
1047.0,0.352915
1048.0,0.352897
1049.0,0.352904
1050.0,0.35293399999999997
1051.0,0.352977
1052.0,0.353024
1053.0,0.353067
1054.0,0.353111
1055.0,0.353157
1056.0,0.35320300000000004
1057.0,0.35325
1058.0,0.35329900000000003
1059.0,0.35334699999999997
1060.0,0.353395
1061.0,0.35344099999999995
1062.0,0.35348199999999996
1063.0,0.353525
1064.0,0.353574
1065.0,0.353632
1066.0,0.353694
1067.0,0.35376399999999997
1068.0,0.353852
1069.0,0.35396700000000003
1070.0,0.354107
1071.0,0.354253
1072.0,0.35438499999999995
1073.0,0.354493
1074.0,0.35458799999999996
1075.0,0.354678
1076.0,0.354771
1077.0,0.354871
1078.0,0.35497300000000004
1079.0,0.355077
1080.0,0.355184
1081.0,0.355294
1082.0,0.355406
1083.0,0.35552300000000003
1084.0,0.35564599999999996
1085.0,0.35578000000000004
1086.0,0.35592199999999996
1087.0,0.35606299999999996
1088.0,0.356194
1089.0,0.356317
1090.0,0.35643500000000006
1091.0,0.35654800000000003
1092.0,0.356657
1093.0,0.356754
1094.0,0.35684600000000005
1095.0,0.35694699999999996
1096.0,0.35707
1097.0,0.35720999999999997
1098.0,0.357365
1099.0,0.357534
1100.0,0.357719
1101.0,0.357933
1102.0,0.358159
1103.0,0.35837
1104.0,0.358545
1105.0,0.358687
1106.0,0.35881300000000005
1107.0,0.35894
1108.0,0.35908
1109.0,0.35922400000000004
1110.0,0.35936999999999997
1111.0,0.359518
1112.0,0.359668
1113.0,0.35981900000000006
1114.0,0.35997300000000004
1115.0,0.36013399999999995
1116.0,0.36030900000000005
1117.0,0.360495
1118.0,0.36068300000000003
1119.0,0.36086399999999996
1120.0,0.361043
1121.0,0.361226
1122.0,0.361389
1123.0,0.36151000000000005
1124.0,0.361559
1125.0,0.361557
1126.0,0.361557
1127.0,0.361616
1128.0,0.36173900000000003
1129.0,0.3619
1130.0,0.36209
1131.0,0.36229799999999995
1132.0,0.362543
1133.0,0.362813
1134.0,0.36308100000000004
1135.0,0.363322
1136.0,0.363543
1137.0,0.36375100000000005
1138.0,0.363946
1139.0,0.36412700000000003
1140.0,0.364296
1141.0,0.36445099999999997
1142.0,0.36458799999999997
1143.0,0.36470199999999997
1144.0,0.364782
1145.0,0.36484900000000003
1146.0,0.364927
1147.0,0.365038
1148.0,0.36517200000000005
1149.0,0.365317
1150.0,0.36546300000000004
1151.0,0.36560299999999996
1152.0,0.365745
1153.0,0.365886
1154.0,0.366019
1155.0,0.36613500000000004
1156.0,0.36623100000000003
1157.0,0.366334
1158.0,0.36646700000000004
1159.0,0.36664499999999994
1160.0,0.366853
1161.0,0.36707999999999996
1162.0,0.36731499999999995
1163.0,0.367561
1164.0,0.367821
1165.0,0.368087
1166.0,0.368349
1167.0,0.36862
1168.0,0.36889299999999997
1169.0,0.36915
1170.0,0.36937
1171.0,0.369554
1172.0,0.36971400000000004
1173.0,0.36985799999999996
1174.0,0.36999699999999996
1175.0,0.37012900000000004
1176.0,0.37024799999999997
1177.0,0.370352
1178.0,0.370432
1179.0,0.370475
1180.0,0.370509
1181.0,0.370567
1182.0,0.37066899999999997
1183.0,0.370794
1184.0,0.370946
1185.0,0.37113
1186.0,0.371364
1187.0,0.371652
1188.0,0.371948
1189.0,0.372206
1190.0,0.372399
1191.0,0.372554
1192.0,0.372695
1193.0,0.372849
1194.0,0.37302599999999997
1195.0,0.373211
1196.0,0.37339300000000003
1197.0,0.37356
1198.0,0.373707
1199.0,0.373844
1200.0,0.37398200000000004
1201.0,0.37412799999999996
1202.0,0.37427900000000003
1203.0,0.374434
1204.0,0.37459600000000004
1205.0,0.374767
1206.0,0.374957
1207.0,0.37515099999999996
1208.0,0.37533299999999997
1209.0,0.37549
1210.0,0.375628
1211.0,0.37575400000000003
1212.0,0.37587200000000004
1213.0,0.375981
1214.0,0.37607199999999996
1215.0,0.376163
1216.0,0.37627099999999997
1217.0,0.376401
1218.0,0.37654600000000005
1219.0,0.376704
1220.0,0.376874
1221.0,0.377066
1222.0,0.377277
1223.0,0.37748600000000004
1224.0,0.377672
1225.0,0.37783
1226.0,0.377972
1227.0,0.37810499999999997
1228.0,0.37823799999999996
1229.0,0.378361
1230.0,0.378479
1231.0,0.378606
1232.0,0.378753
1233.0,0.37892400000000004
1234.0,0.37910499999999997
1235.0,0.379281
1236.0,0.379442
1237.0,0.37959499999999996
1238.0,0.37973999999999997
1239.0,0.37988
1240.0,0.38000900000000004
1241.0,0.38012500000000005
1242.0,0.380239
1243.0,0.380367
1244.0,0.38052100000000005
1245.0,0.380693
1246.0,0.380863
1247.0,0.38101199999999996
1248.0,0.38113199999999997
1249.0,0.381235
1250.0,0.381337
1251.0,0.381451
1252.0,0.381575
1253.0,0.38170499999999996
1254.0,0.381843
1255.0,0.38199
1256.0,0.38215000000000005
1257.0,0.38231699999999996
1258.0,0.38248600000000005
1259.0,0.38265099999999996
1260.0,0.382817
1261.0,0.382982
1262.0,0.383148
1263.0,0.38331400000000004
1264.0,0.383484
1265.0,0.38365099999999996
1266.0,0.38380699999999995
1267.0,0.383949
1268.0,0.38408000000000003
1269.0,0.384206
1270.0,0.38433
1271.0,0.38445799999999997
1272.0,0.384584
1273.0,0.384704
1274.0,0.384814
1275.0,0.384906
1276.0,0.38498899999999997
1277.0,0.38507399999999997
1278.0,0.385171
1279.0,0.385272
1280.0,0.38537999999999994
1281.0,0.385501
1282.0,0.385643
1283.0,0.385807
1284.0,0.38598
1285.0,0.386145
1286.0,0.386291
1287.0,0.386426
1288.0,0.386556
1289.0,0.386688
1290.0,0.38681600000000005
1291.0,0.386939
1292.0,0.387076
1293.0,0.387245
1294.0,0.38746600000000003
1295.0,0.38771900000000004
1296.0,0.387969
1297.0,0.388184
1298.0,0.38837200000000005
1299.0,0.388544
1300.0,0.3887
1301.0,0.38884
1302.0,0.388954
1303.0,0.389058
1304.0,0.389173
1305.0,0.38931600000000005
1306.0,0.38948099999999997
1307.0,0.389655
1308.0,0.38982500000000003
1309.0,0.389981
1310.0,0.390129
1311.0,0.39027900000000004
1312.0,0.390439
1313.0,0.390625
1314.0,0.39082700000000004
1315.0,0.391017
1316.0,0.391169
1317.0,0.391276
1318.0,0.391356
1319.0,0.39142899999999997
1320.0,0.391513
1321.0,0.391594
1322.0,0.391676
1323.0,0.39177
1324.0,0.391885
1325.0,0.392025
1326.0,0.39217100000000005
1327.0,0.39230400000000004
1328.0,0.392412
1329.0,0.39250300000000005
1330.0,0.39259
1331.0,0.392682
1332.0,0.39277900000000004
1333.0,0.39287700000000003
1334.0,0.39298299999999997
1335.0,0.393102
1336.0,0.393237
1337.0,0.393383
1338.0,0.393534
1339.0,0.39368899999999996
1340.0,0.393854
1341.0,0.394022
1342.0,0.394183
1343.0,0.394325
1344.0,0.394449
1345.0,0.39456899999999995
1346.0,0.394702
1347.0,0.394861
1348.0,0.39503900000000003
1349.0,0.395218
1350.0,0.395382
1351.0,0.395528
1352.0,0.395664
1353.0,0.395792
1354.0,0.39591299999999996
1355.0,0.396023
1356.0,0.39612499999999995
1357.0,0.39622799999999997
1358.0,0.39634
1359.0,0.39646299999999995
1360.0,0.396587
1361.0,0.3967
1362.0,0.39679200000000003
1363.0,0.396865
1364.0,0.396933
1365.0,0.397012
1366.0,0.397111
1367.0,0.397223
1368.0,0.39733199999999996
1369.0,0.39742199999999994
1370.0,0.39748399999999995
1371.0,0.397532
1372.0,0.39758899999999997
1373.0,0.39767600000000003
1374.0,0.39779400000000004
1375.0,0.397926
1376.0,0.398052
1377.0,0.398161
1378.0,0.39827100000000004
1379.0,0.398366
1380.0,0.39842799999999995
1381.0,0.398441
1382.0,0.398415
1383.0,0.398363
1384.0,0.398299
1385.0,0.398224
1386.0,0.39813200000000004
1387.0,0.398024
1388.0,0.3979
1389.0,0.397754
1390.0,0.39759300000000003
1391.0,0.397423
1392.0,0.397245
1393.0,0.397042
1394.0,0.39683999999999997
1395.0,0.396679
1396.0,0.39658
1397.0,0.396524
1398.0,0.39649999999999996
1399.0,0.396494
1400.0,0.39651800000000004
1401.0,0.396571
1402.0,0.396626
1403.0,0.396659
1404.0,0.39667600000000003
1405.0,0.396683
1406.0,0.396682
1407.0,0.396666
1408.0,0.396624
1409.0,0.39658
1410.0,0.396567
1411.0,0.396609
1412.0,0.396691
1413.0,0.39678800000000003
1414.0,0.396877
1415.0,0.39695099999999994
1416.0,0.397022
1417.0,0.397093
1418.0,0.39716799999999997
1419.0,0.39724600000000004
1420.0,0.397327
1421.0,0.39740499999999995
1422.0,0.39748100000000003
1423.0,0.397559
1424.0,0.397633
1425.0,0.397693
1426.0,0.39772399999999997
1427.0,0.397723
1428.0,0.397733
1429.0,0.397793
1430.0,0.39792900000000003
1431.0,0.398115
1432.0,0.398314
1433.0,0.398492
1434.0,0.39866300000000005
1435.0,0.398829
1436.0,0.398981
1437.0,0.399106
1438.0,0.39919600000000005
1439.0,0.39928199999999997
1440.0,0.399396
1441.0,0.399563
1442.0,0.39976799999999996
1443.0,0.399986
1444.0,0.400189
1445.0,0.400377
1446.0,0.40055999999999997
1447.0,0.400738
1448.0,0.40091099999999996
1449.0,0.401076
1450.0,0.40123800000000004
1451.0,0.401404
1452.0,0.401586
1453.0,0.401785
1454.0,0.40198300000000003
1455.0,0.402157
1456.0,0.402291
1457.0,0.402397
1458.0,0.40249899999999994
1459.0,0.402622
1460.0,0.402771
1461.0,0.402932
1462.0,0.403093
1463.0,0.403244
1464.0,0.403395
1465.0,0.403542
1466.0,0.40367600000000003
1467.0,0.403794
1468.0,0.40389600000000003
1469.0,0.403992
1470.0,0.40409
1471.0,0.404187
1472.0,0.404281
1473.0,0.404383
1474.0,0.4045
1475.0,0.40462200000000004
1476.0,0.404756
1477.0,0.40492199999999995
1478.0,0.40513899999999997
1479.0,0.40541200000000005
1480.0,0.405706
1481.0,0.40598500000000004
1482.0,0.40624099999999996
1483.0,0.40649
1484.0,0.406722
1485.0,0.406926
1486.0,0.40709
1487.0,0.40723
1488.0,0.407369
1489.0,0.407528
1490.0,0.407697
1491.0,0.407872
1492.0,0.40805100000000005
1493.0,0.408234
1494.0,0.40842300000000004
1495.0,0.40861400000000003
1496.0,0.40880099999999997
1497.0,0.408989
1498.0,0.409176
1499.0,0.409354
1500.0,0.409517
1501.0,0.409662
1502.0,0.409798
1503.0,0.40993
1504.0,0.41005899999999995
1505.0,0.41017699999999996
1506.0,0.41030099999999997
1507.0,0.410447
1508.0,0.410638
1509.0,0.410855
1510.0,0.411064
1511.0,0.41123
1512.0,0.411346
1513.0,0.411439
1514.0,0.41153300000000004
1515.0,0.411646
1516.0,0.411765
1517.0,0.41188800000000003
1518.0,0.412013
1519.0,0.412149
1520.0,0.412292
1521.0,0.41242199999999996
1522.0,0.41251800000000005
1523.0,0.412563
1524.0,0.412588
1525.0,0.41263599999999995
1526.0,0.41274099999999997
1527.0,0.41289200000000004
1528.0,0.413063
1529.0,0.41323
1530.0,0.41338500000000006
1531.0,0.41354100000000005
1532.0,0.413694
1533.0,0.41383899999999996
1534.0,0.413985
1535.0,0.414124
1536.0,0.414246
1537.0,0.414338
1538.0,0.414396
1539.0,0.41444400000000003
1540.0,0.414508
1541.0,0.414595
1542.0,0.414692
1543.0,0.414806
1544.0,0.414943
1545.0,0.415123
1546.0,0.41531799999999996
1547.0,0.415485
1548.0,0.41558799999999996
1549.0,0.415634
1550.0,0.415659
1551.0,0.415698
1552.0,0.415764
1553.0,0.415839
1554.0,0.41592599999999996
1555.0,0.416027
1556.0,0.416145
1557.0,0.41627400000000003
1558.0,0.41641
1559.0,0.41654800000000003
1560.0,0.416686
1561.0,0.416834
1562.0,0.417001
1563.0,0.417203
1564.0,0.417427
1565.0,0.417647
1566.0,0.417836
1567.0,0.418007
1568.0,0.418157
1569.0,0.418277
1570.0,0.418351
1571.0,0.418375
1572.0,0.418386
1573.0,0.41841700000000004
1574.0,0.418485
1575.0,0.41857
1576.0,0.418655
1577.0,0.418723
1578.0,0.41877899999999996
1579.0,0.41882800000000003
1580.0,0.418877
1581.0,0.418934
1582.0,0.418995
1583.0,0.419052
1584.0,0.419095
1585.0,0.41911299999999996
1586.0,0.419118
1587.0,0.41912799999999995
1588.0,0.419157
1589.0,0.419194
1590.0,0.419242
1591.0,0.41930799999999996
1592.0,0.41941
1593.0,0.419549
1594.0,0.419675
1595.0,0.419737
1596.0,0.41971400000000003
1597.0,0.419647
1598.0,0.41958599999999996
1599.0,0.419566
1600.0,0.41955800000000004
1601.0,0.419573
1602.0,0.419628
1603.0,0.41974200000000006
1604.0,0.41990099999999997
1605.0,0.420068
1606.0,0.42021299999999995
1607.0,0.420345
1608.0,0.42046999999999995
1609.0,0.42058500000000004
1610.0,0.42069
1611.0,0.420788
1612.0,0.420874
1613.0,0.42094299999999996
1614.0,0.42099400000000003
1615.0,0.421029
1616.0,0.421055
1617.0,0.421072
1618.0,0.42107
1619.0,0.421066
1620.0,0.421081
1621.0,0.421122
1622.0,0.42117699999999997
1623.0,0.421254
1624.0,0.42136
1625.0,0.421502
1626.0,0.42166800000000004
1627.0,0.421842
1628.0,0.42202
1629.0,0.422215
1630.0,0.422404
1631.0,0.422566
1632.0,0.4227
1633.0,0.42281199999999997
1634.0,0.422901
