Data ID,Magnesium-Sulfate 799F366
Sample ID,799F366
Mineral Name,magnesium-sulfate
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
300.0,0.8879269957542419
305.0,0.8899760246276855
310.0,0.8920689821243286
315.0,0.8939669728279114
320.0,0.8961589932441711
325.0,0.8973479866981506
330.0,0.8987799882888794
335.0,0.8996760249137878
340.0,0.9013569951057434
345.0,0.9020990133285522
350.0,0.9029300212860107
355.0,0.9041560292243958
360.0,0.9048299789428711
365.0,0.9055579900741577
370.0,0.9064499735832214
375.0,0.9073690176010132
380.0,0.9077410101890564
385.0,0.9081249833106995
390.0,0.9079210162162781
395.0,0.9079340100288391
400.0,0.9080730080604553
405.0,0.9088649749755859
410.0,0.9109650254249573
415.0,0.9126269817352295
420.0,0.9141489863395691
425.0,0.9161059856414795
430.0,0.9180880188941956
435.0,0.9191660284996033
440.0,0.9205160140991211
445.0,0.9220489859580994
450.0,0.9228289723396301
455.0,0.9241499900817871
460.0,0.9250620007514954
465.0,0.9259210228919983
470.0,0.9266639947891235
475.0,0.9283599853515625
480.0,0.9292169809341431
485.0,0.9301130175590515
490.0,0.9304999709129333
495.0,0.9317100048065186
500.0,0.9323490262031555
505.0,0.9333440065383911
510.0,0.933817982673645
515.0,0.9348580241203308
520.0,0.9352549910545349
525.0,0.936286985874176
530.0,0.9370579719543457
535.0,0.9388129711151123
540.0,0.9406049847602844
545.0,0.9424200057983398
550.0,0.9440420269966125
555.0,0.9456819891929626
560.0,0.9475370049476624
565.0,0.9491429924964905
570.0,0.949658989906311
575.0,0.9526159763336182
580.0,0.9525070190429688
585.0,0.9534609913825989
590.0,0.9538729786872864
595.0,0.9553639888763428
600.0,0.9547929763793945
605.0,0.9549689888954163
610.0,0.955145001411438
615.0,0.9560980200767517
620.0,0.9562039971351624
625.0,0.9573889970779419
630.0,0.9573299884796143
635.0,0.9585099816322327
640.0,0.9573709964752197
645.0,0.9590110182762146
650.0,0.9583709836006165
655.0,0.9577760100364685
660.0,0.9573370218276978
665.0,0.9587500095367432
670.0,0.958782970905304
675.0,0.9595860242843628
680.0,0.9587860107421875
685.0,0.9587739706039429
690.0,0.9581130146980286
695.0,0.9586719870567322
700.0,0.9587290287017822
705.0,0.9591580033302307
710.0,0.958141028881073
715.0,0.9585689902305603
720.0,0.9584649801254272
725.0,0.9548829793930054
730.0,0.9552890062332153
735.0,0.9546170234680176
740.0,0.9548799991607666
745.0,0.955282986164093
750.0,0.9546880125999451
755.0,0.9552890062332153
760.0,0.9543099999427795
765.0,0.9534559845924377
770.0,0.9544169902801514
775.0,0.9553679823875427
780.0,0.9539059996604919
785.0,0.9548889994621277
790.0,0.9541149735450745
795.0,0.9556379914283752
800.0,0.9560890197753906
805.0,0.9543139934539795
810.0,0.9546110033988953
815.0,0.954272985458374
820.0,0.9544839859008789
825.0,0.9542610049247742
830.0,0.9537010192871094
835.0,0.952551007270813
840.0,0.9528579711914062
845.0,0.9511640071868896
850.0,0.950984001159668
855.0,0.9524539709091187
860.0,0.9516289830207825
865.0,0.9512540102005005
870.0,0.9498460292816162
875.0,0.9508399963378906
880.0,0.9518499970436096
885.0,0.950639009475708
890.0,0.9507079720497131
895.0,0.950875997543335
900.0,0.949895977973938
905.0,0.9508140087127686
910.0,0.948498010635376
915.0,0.9491699934005737
920.0,0.9484459757804871
925.0,0.948324978351593
930.0,0.9472669959068298
935.0,0.946590006351471
940.0,0.9444599747657776
945.0,0.943697988986969
950.0,0.943464994430542
955.0,0.9406740069389343
960.0,0.9359279870986938
965.0,0.9321470260620117
970.0,0.9287819862365723
975.0,0.9246919751167297
980.0,0.9211040139198303
985.0,0.9222880005836487
990.0,0.9227550029754639
995.0,0.9245229959487915
1000.0,0.92433100938797
1004.9999999999999,0.9250569939613342
1010.0,0.9271190166473389
1014.9999999999999,0.9300150275230408
1020.0,0.9315090179443359
1025.0,0.934004008769989
1030.0,0.9363999962806702
1035.0,0.9382399916648865
1040.0,0.9405220150947571
1045.0,0.9426479935646057
1050.0,0.9441670179367065
1055.0,0.9453549981117249
1060.0,0.9459810256958008
1065.0,0.9470329880714417
1070.0,0.9467099905014038
1075.0,0.9476680159568787
1080.0,0.946927011013031
1085.0,0.9468029737472534
1090.0,0.9468460083007812
1095.0,0.9460579752922058
1100.0,0.945173978805542
1105.0,0.9442830085754395
1110.0,0.9437209963798523
1115.0,0.942562997341156
1120.0,0.9419199824333191
1125.0,0.9397500157356262
1130.0,0.9380059838294983
1135.0,0.937470018863678
1140.0,0.9336580038070679
1145.0,0.9307519793510437
1150.0,0.9237520098686218
1155.0,0.916558027267456
1160.0,0.9083030223846436
1165.0,0.9016370177268982
1170.0,0.8936750292778015
1175.0,0.8890889883041382
1180.0,0.8880199790000916
1185.0,0.8877220153808594
1190.0,0.8868190050125122
1195.0,0.8853769898414612
1200.0,0.8850380182266235
1205.0,0.884680986404419
1210.0,0.885906994342804
1215.0,0.8847650289535522
1220.0,0.883404016494751
1225.0,0.8836269974708557
1230.0,0.884361982345581
1235.0,0.8837559819221497
1240.0,0.8846759796142578
1245.0,0.8850250244140625
1250.0,0.8857539892196655
1255.0,0.8862665295600891
1260.0,0.8869324922561646
1265.0,0.8873478770256042
1270.0,0.8878359794616699
1275.0,0.8876960277557373
1280.0,0.8879868984222412
1285.0,0.8882768750190735
1290.0,0.88795405626297
1295.0,0.8875911831855774
1300.0,0.886985719203949
1305.0,0.8862645030021667
1310.0,0.8848767876625061
1315.0,0.8838373422622681
1320.0,0.8821367025375366
1325.0,0.8803821206092834
1330.0,0.8785954713821411
1335.0,0.8769076466560364
1340.0,0.8747990131378174
1345.0,0.8729876279830933
1350.0,0.8711344003677368
1355.0,0.8687378764152527
1360.0,0.8667818307876587
1365.0,0.8646402955055237
1370.0,0.8628227710723877
1375.0,0.8599057197570801
1380.0,0.856198787689209
1385.0,0.852252185344696
1390.0,0.8467015624046326
1395.0,0.8390962481498718
1400.0,0.8292782306671143
1405.0,0.8171951770782471
1410.0,0.8032004833221436
1415.0,0.7882965803146362
1420.0,0.7749741673469543
1425.0,0.763608992099762
1430.0,0.75480055809021
1435.0,0.7489718198776245
1440.0,0.7462601661682129
1445.0,0.7480752468109131
1450.0,0.7504420280456543
1455.0,0.7539251446723938
1460.0,0.7570111751556396
1465.0,0.7597606182098389
1470.0,0.7617652416229248
1475.0,0.7649456858634949
1480.0,0.7687898278236389
1485.0,0.7732645273208618
1490.0,0.7778835296630859
1495.0,0.7829044461250305
1500.0,0.7873330116271973
1505.0,0.7917575240135193
1510.0,0.7954996824264526
1515.0,0.7990110516548157
1520.0,0.8019512891769409
1525.0,0.804621696472168
1530.0,0.8068350553512573
1535.0,0.8088205456733704
1540.0,0.8104929327964783
1545.0,0.812367856502533
1550.0,0.8139163851737976
1555.0,0.8153200745582581
1560.0,0.816342294216156
1565.0,0.8177081346511841
1570.0,0.8188160061836243
1575.0,0.81998610496521
1580.0,0.8205306529998779
1585.0,0.8218222260475159
1590.0,0.8225050568580627
1595.0,0.8231968879699707
1600.0,0.8243504762649536
1605.0,0.8248990178108215
1610.0,0.8256250619888306
1615.0,0.8263310194015503
1620.0,0.8269463777542114
1625.0,0.8276661038398743
1630.0,0.8283122181892395
1635.0,0.8286771178245544
1640.0,0.8289580345153809
1645.0,0.8295069932937622
1650.0,0.8301897644996643
1655.0,0.8300880193710327
1660.0,0.8304389715194702
1665.0,0.8301590085029602
1670.0,0.8297879099845886
1675.0,0.8292555212974548
1680.0,0.8286218643188477
1685.0,0.827970027923584
1690.0,0.8262452483177185
1695.0,0.8251336812973022
1700.0,0.823631763458252
1705.0,0.822250247001648
1710.0,0.8215622901916504
1715.0,0.8207731246948242
1720.0,0.8198655843734741
1725.0,0.8191044330596924
1730.0,0.8180364370346069
1735.0,0.81745845079422
1740.0,0.8164749145507812
1745.0,0.8160052299499512
1750.0,0.8154569268226624
1755.0,0.8155860900878906
1760.0,0.8155093193054199
1765.0,0.8152309060096741
1770.0,0.814834713935852
1775.0,0.8143748641014099
1780.0,0.814052402973175
1785.0,0.813548743724823
1790.0,0.8132702708244324
1795.0,0.812658429145813
1800.0,0.8120810985565186
1805.0,0.8119685649871826
1810.0,0.8109622001647949
1815.0,0.8106698393821716
1820.0,0.8099895119667053
1825.0,0.8091959953308105
1830.0,0.8083469867706299
1835.0,0.8072226643562317
1840.0,0.8053438663482666
1845.0,0.8035036325454712
1850.0,0.8007763624191284
1855.0,0.79697185754776
1860.0,0.7920448780059814
1865.0,0.7862338423728943
1870.0,0.7779699563980103
1875.0,0.7672406435012817
1880.0,0.7543712854385376
1885.0,0.7378901839256287
1890.0,0.7186504006385803
1895.0,0.695176362991333
1900.0,0.6657710671424866
1905.0,0.6314330101013184
1910.0,0.5953744649887085
1915.0,0.5619111657142639
1920.0,0.5343179106712341
1925.0,0.5153958797454834
1930.0,0.5032075643539429
1935.0,0.49849575757980347
1940.0,0.49949580430984497
1945.0,0.505737841129303
1950.0,0.5150921940803528
1955.0,0.5250293612480164
1960.0,0.5342105627059937
1965.0,0.5434522032737732
1970.0,0.552543044090271
1975.0,0.5617359280586243
1980.0,0.5710910558700562
1985.0,0.5804396867752075
1990.0,0.5894562602043152
1995.0,0.5990831255912781
2000.0,0.6078100204467773
2005.0,0.6163417100906372
2009.9999999999998,0.6241229772567749
2015.0000000000002,0.6313273310661316
2020.0,0.6381010413169861
2025.0,0.6438468098640442
2029.9999999999998,0.6494014263153076
2035.0000000000002,0.6545895338058472
2040.0,0.6589958071708679
2045.0,0.6636631488800049
2050.0,0.6672573685646057
2055.0,0.6711314916610718
2060.0,0.6745505332946777
2065.0,0.6781254410743713
2070.0,0.681059718132019
2075.0,0.68399578332901
2080.0,0.6872189044952393
2085.0,0.6896002888679504
2090.0,0.6923576593399048
2095.0,0.6948838829994202
2100.0,0.6969536542892456
2105.0,0.6992360353469849
2110.0,0.700966477394104
2115.0,0.7032402157783508
2120.0,0.7047345042228699
2125.0,0.7062492370605469
2130.0,0.7079376578330994
2135.0,0.7094647288322449
2140.0,0.7107561230659485
2145.0,0.7117114663124084
2150.0,0.7132743000984192
2155.0,0.7144275307655334
2160.0,0.7154226899147034
2165.0,0.7165588140487671
2170.0,0.7177020311355591
2175.0,0.7189348340034485
2180.0,0.7201236486434937
2185.0,0.7212482690811157
2190.0,0.7223050594329834
2195.0,0.7231652736663818
2200.0,0.7237028479576111
2205.0,0.7242624163627625
2210.0,0.7245576977729797
2215.0,0.7249086499214172
2220.0,0.7246997952461243
2225.0,0.7243871092796326
2230.0,0.7239147424697876
2235.0,0.7231876850128174
2240.0,0.7220661640167236
2245.0,0.720568060874939
2250.0,0.7186766862869263
2255.0,0.7163074016571045
2260.0,0.7135170102119446
2265.0,0.7100685834884644
2270.0,0.706204354763031
2275.0,0.7025502324104309
2280.0,0.698298454284668
2285.0,0.693661630153656
2290.0,0.6887207627296448
2295.0,0.6829481720924377
2300.0,0.6775348782539368
2305.0,0.67086261510849
2310.0,0.6638209223747253
2315.0,0.6564230918884277
2320.0,0.6476097106933594
2325.0,0.6384955644607544
2330.0,0.6280621886253357
2335.0,0.6171236634254456
2340.0,0.6051337718963623
2345.0,0.5926903486251831
2350.0,0.5791913866996765
2355.0,0.5661489963531494
2360.0,0.553388237953186
2365.0,0.5408304929733276
2370.0,0.5290641784667969
2375.0,0.5174741744995117
2380.0,0.5066376328468323
2385.0,0.4968886971473694
2390.0,0.48788490891456604
2395.0,0.47993290424346924
2400.0,0.4728375971317291
2405.0,0.4670577049255371
2410.0,0.4626357853412628
2415.0,0.4591456949710846
2420.0,0.4562161862850189
2425.0,0.4546007215976715
2430.0,0.45319032669067383
2435.0,0.45248961448669434
2440.0,0.45185723900794983
2445.0,0.45136991143226624
2450.0,0.45053520798683167
2455.0,0.44989266991615295
2460.0,0.448773056268692
2465.0,0.4476350247859955
2470.0,0.4462513327598572
2475.0,0.44436994194984436
2480.0,0.44230133295059204
2485.0,0.43991345167160034
2490.0,0.4376973509788513
2495.0,0.43446096777915955
2500.0,0.4314177334308624
2505.0,0.42849645018577576
2510.0,0.42565271258354187
2515.0,0.42247119545936584
2520.0,0.4195232689380646
2525.0,0.4164853096008301
2530.0,0.4143078923225403
2531.32,0.4137899875640869
2532.55,0.41312819719314575
2533.7900000000004,0.4124610126018524
2535.0299999999997,0.41185057163238525
2536.27,0.41124001145362854
2537.51,0.41081398725509644
2538.75,0.4103879928588867
2540.0,0.4100426137447357
2541.2400000000002,0.4097000062465668
2542.49,0.4092180132865906
2543.7400000000002,0.408735990524292
2544.99,0.408376008272171
2546.2400000000002,0.40801599621772766
2547.49,0.40771153569221497
2548.74,0.4074069857597351
2549.9900000000002,0.40719732642173767
2551.25,0.4069859981536865
2552.5,0.4066787362098694
2553.76,0.40636900067329407
2555.02,0.40614399313926697
2556.28,0.40591898560523987
2557.54,0.4057084918022156
2558.8,0.4054979979991913
2560.07,0.40514811873435974
2561.33,0.40480101108551025
2562.6000000000004,0.4045048654079437
2563.86,0.40421101450920105
2565.13,0.4041315019130707
2566.3999999999996,0.4040519893169403
2567.67,0.4039379358291626
2568.9500000000003,0.40382298827171326
2570.22,0.40366461873054504
2571.5,0.40350499749183655
2572.77,0.40317875146865845
2574.05,0.4028500020503998
2575.33,0.4026019871234894
2576.61,0.40235400199890137
2577.89,0.40222302079200745
2579.17,0.40209200978279114
2580.46,0.401868611574173
2581.74,0.40164700150489807
2583.0299999999997,0.40126901865005493
2584.31,0.4008939862251282
2585.6,0.400800496339798
2586.89,0.4007070064544678
2588.19,0.40034255385398865
2589.48,0.39998099207878113
2590.77,0.3997015953063965
2592.07,0.39941999316215515
2593.36,0.3990773558616638
2594.6600000000003,0.3987320065498352
2595.96,0.3982265591621399
2597.2599999999998,0.39772099256515503
2598.56,0.3974156379699707
2599.8700000000003,0.3971079885959625
2601.17,0.39681461453437805
2602.48,0.3965190052986145
2603.78,0.3959640860557556
2605.09,0.39540499448776245
2606.3999999999996,0.39478495717048645
2607.71,0.3941650092601776
2609.03,0.3935120105743408
2610.3399999999997,0.3928639888763428
2611.6600000000003,0.3922065794467926
2612.97,0.39155399799346924
2614.29,0.39074650406837463
2615.61,0.38993901014328003
2616.93,0.388996422290802
2618.25,0.3880540132522583
2619.57,0.3871005177497864
2620.8999999999996,0.38613998889923096
2622.22,0.385221391916275
