,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149,S150,S151,S152,S153,S154,S155,S156,S157,S158,S159,S160,S161,S162,S163,S164,S165,S166,S167,S168,S169,S170,S171,S172,S173,S174,S175,S176,S177,S178,S179,S180,S181,S182,S183,S184,S185,S186,S187,S188,S189,S190,S191,S192,S193,S194,S195,S196,S197,S198,S199,S200,S201,S202,S203,S204,S205,S206,S207,S208,S209,S210,S211,S212,S213,S214,S215,S216,S217,S218,S219,S220,S221,S222,S223,S224,S225,S226,S227,S228,S229,S230,S231,S232,S233,S234,S235,S236,S237,S238,S239,S240,S241,S242,S243,S244,S245,S246,S247,S248,S249,S250,S251,S252,S253,S254,S255,S256,S257,S258,S259,S260,S261,S262,S263,S264,S265,S266,S267,S268,S269,S270,S271,S272,S273,S274,S275,S276,S277,S278,S279,S280,S281,S282,S283,S284,S285,S286,S287,S288,S289,S290,S291,S292,S293,S294,S295,S296,S297,S298,S299
cwl,900.0,903.28574336,906.618278421,909.999291084,913.430570243,916.914016797,920.451653694,924.045637162,927.698269301,931.412012249,935.189504163,939.033577299,942.947278561,946.933892918,950.996970209,955.140355948,959.368226885,963.685132242,968.096041789,972.606402173,977.222203311,981.950057134,986.797291589,991.720028203,996.671068522,1001.65061855,1006.65888632,1011.69608192,1016.76241755,1021.85810749,1026.97288016,1032.10649695,1037.25897753,1042.4303413,1047.62060737,1052.82979459,1058.05208946,1063.2810895,1068.51675432,1073.75904388,1079.00791838,1084.26333836,1089.52507305,1094.78823545,1100.05281299,1105.31879326,1110.586164,1115.8549131,1121.12502863,1126.42117712,1131.75559815,1137.12876151,1142.54114608,1147.99324008,1153.48554133,1158.99647413,1164.48107738,1169.93996942,1175.3737451,1180.78297699,1186.16821657,1191.52999524,1196.89576018,1202.26638934,1207.64185238,1213.0221192,1218.40715994,1223.79694502,1229.190873,1234.58829679,1239.98919257,1245.39353673,1250.80130588,1256.21247686,1261.62708732,1267.05580532,1272.49861965,1277.95551888,1283.42649147,1288.9115257,1294.41060969,1299.91690127,1305.42577023,1310.93719838,1316.45116775,1321.96766053,1327.4866591,1333.01349556,1338.5688161,1344.15282419,1349.76572543,1355.4077275,1361.07904029,1366.77987583,1372.46681289,1378.13342967,1383.78010777,1389.40721715,1395.0151167,1400.60415467,1406.19775036,1411.81328293,1417.45083527,1423.11049053,1428.79233216,1434.4964439,1440.21938683,1445.9515979,1451.69304835,1457.44370948,1463.20355265,1468.97254925,1474.75040717,1480.53455271,1486.32495713,1492.12159183,1497.92442836,1503.73343845,1509.54899004,1515.38336105,1521.23658861,1527.10870977,1532.99976154,1538.90978084,1544.8387776,1550.78660554,1556.75329898,1562.73889214,1568.7434192,1574.76691423,1580.80672696,1586.85843732,1592.92202448,1598.99746754,1605.08474557,1611.18383758,1617.31109985,1623.47024896,1629.66154068,1635.88523392,1642.14159076,1648.57498892,1655.33520858,1662.47344048,1670.05561049,1678.16902352,1686.55255666,1694.9652068,1703.40698655,1711.87790799,1720.37798277,1728.90722205,1737.46563653,1746.04891596,1754.65358123,1763.27958128,1771.92686491,1780.59538078,1789.28507741,1797.9959032,1806.7210252,1815.45600983,1824.20079533,1832.95532041,1841.71952428,1850.49334662,1859.27672761,1868.06353858,1876.84916726,1885.63362519,1894.41692373,1903.19907409,1911.98008732,1920.75997429,1929.54914243,1938.35679058,1947.18286652,1956.02731804,1964.89009294,1973.77113898,1982.67040395,1991.57932378,2000.48893957,2009.39924527,2018.31023493,2027.22190266,2036.13424266,2045.04724919,2053.96130725,2062.87694233,2071.79414164,2080.71289251,2089.63318245,2098.55499911,2107.47833028,2116.41133382,2125.37093026,2134.35713173,2143.36995005,2152.40939672,2161.47548295,2170.56821963,2179.68761735,2188.8336864,2198.00643675,2207.20587807,2216.43201972,2225.68487077,2234.96443997,2244.27015399,2253.60010501,2262.95428072,2272.33266852,2281.73525558,2291.16202877,2300.61297471,2310.08279923,2319.55711841,2329.03590187,2338.51911953,2348.0067416,2357.49873856,2366.9950812,2376.49574055,2386.00068793,2395.50989495,2405.02333345,2414.54097557,2424.0627937,2433.58876046,2443.11884877,2452.65303176,2462.19128285,2471.73357568,2481.27988414,2490.83018234,2500.38444467,2509.94264572,2519.50476033,2529.07076355,2538.64063068,2548.21433723,2557.79185893,2567.37317174,2576.95825182,2586.54707556,2596.13961955,2605.7358606,2615.33577571,2624.93934211,2634.5465372,2644.1573386,2653.77172414,2663.3896718,2673.0111598,2682.63616654,2692.26467058,2701.8966507,2711.53208585,2721.17095516,2730.81323795,2740.45891371,2750.10796212,2759.76036301,2769.4160964,2779.07514249,2788.73748162,2798.40309433,2808.07196129,2817.74406337,2827.41938157,2837.09789707,2846.7795912,2856.46444545,2866.15244146,2875.84356103,2885.5377861,2895.23509877,2904.9354813,2914.63891606,2924.3453856,2934.05487259,2943.76735987,2953.48283039,2963.20126726,2972.92265372,2982.64697313,2992.37420903,3002.10434504,3011.83736494,3021.57325265,3031.3119922,3041.05356775,3050.79796359,3060.54516415,3070.29515395,3080.04791767,3089.80344009,3099.5617061
fwhm,6.5714867202,6.66507012254,6.76202532463,6.86255831775,6.96689310884,7.07527379463,7.18796693497,7.30526427763,7.42748589758,7.55498382743,7.68814627235,7.82740252389,7.97322871364,8.12615458179,8.28677147853,8.45574187277,8.6338107147,8.82181909482,9.02072076746,9.23160227614,9.45570764491,9.69446891047,9.84547322801,9.9020806386,9.95910005257,10.0165355364,10.0743912109,10.1326712518,10.1913798911,10.2295453396,10.2672335731,10.3049611578,10.3427275357,10.3805321478,10.4183744342,10.4445897526,10.4580000658,10.4713296529,10.4845791063,10.4977490143,10.5108399609,10.5234693669,10.526324804,10.5291550858,10.531960536,10.5347414733,10.5374982109,10.5402310567,10.5922969831,10.6688420624,10.7463267172,10.8247691357,10.9041879998,10.9846025015,11.0218655896,10.9692065078,10.9177840897,10.8675513566,10.8184637844,10.7704791418,10.7235573402,10.7315298808,10.741258326,10.7509260772,10.7605336349,10.7700814947,10.7795701477,10.7878559636,10.7948475923,10.8017915584,10.808688313,10.815538302,10.8223419659,10.8292209026,10.857436018,10.8856286459,10.9137984697,10.9419451754,10.970068451,10.9981679872,11.0125831689,11.0177379046,11.0228563074,11.0279387418,11.0329855675,11.0379971399,11.0536729115,11.1106410732,11.1680161925,11.2258024667,11.2840041526,11.3426255676,11.4016710911,11.3738741074,11.3332335751,11.2933561849,11.2542187647,11.2157991119,11.1780759422,11.1871913691,11.231065151,11.2751046748,11.3193105172,11.3636832569,11.408223474,11.4458858749,11.4644221369,11.4829008977,11.5013222602,11.5196863288,11.5379932093,11.5557158315,11.5682910872,11.5808088395,11.5932693981,11.6056730714,11.6180201663,11.631103192,11.6687420228,11.7064551107,11.7442423247,11.7821035324,11.8200385998,11.8579935298,11.8956558778,11.9333868682,11.9711863373,12.0090541196,12.0469900485,12.0796254636,12.1034207191,12.1271743104,12.1508861282,12.1745560652,12.1981840165,12.2545245455,12.3182982135,12.3825834437,12.4473864814,12.5127136779,12.8667963113,13.520439319,14.2764638169,15.1643400183,16.2268260559,16.7670662686,16.8253002974,16.883559485,16.9418428869,17.0001495599,17.0584785619,17.1168289522,17.1665588573,17.209330546,17.2520001064,17.2945672585,17.3370317306,17.379393259,17.421651588,17.4502439935,17.4699692709,17.4895709999,17.5090501632,17.5284077356,17.5476446832,17.5667619645,17.5736219487,17.571257359,17.5689158506,17.5665970844,17.5643007277,17.5620264544,17.5597739447,17.5783362842,17.6152962864,17.6521518822,17.6889030541,17.7255497903,17.7620920843,17.7985299348,17.8178396642,17.8192315727,17.8206114058,17.821979319,17.823335465,17.8246799943,17.8260130546,17.8281161271,17.831270169,17.8343986053,17.837501742,17.8405798804,17.8436333168,17.8466623431,17.8660070783,17.9191928847,17.9724029408,18.0256366315,18.0788933418,18.1321724572,18.1854733637,18.2387954478,18.2921380965,18.3455006972,18.3988826382,18.452283308,18.5057020962,18.5591383926,18.6114280476,18.6599020467,18.7083514125,18.7567756101,18.8051741076,18.8535463758,18.9018918887,18.9396490411,18.9486383541,18.9575669208,18.9664353235,18.9752441376,18.9839939314,18.9926852664,19.0013186972,19.0098947719,19.0184140318,19.026877012,19.035284241,19.0436362411,19.0519335282,19.0601766123,19.0683659973,19.076502181,19.0845856556,19.0926169072,19.1005964166,19.1085246584,19.1164021023,19.124229212,19.132006446,19.1397342577,19.1474130949,19.1550434003,19.1626256118,19.1701601619,19.1776474782,19.1850879837,19.1924820962,19.199830229,19.2071327905,19.2143901846,19.2216028106,19.2287710634,19.2358953332,19.242976006,19.2500134635,19.257008083,19.2639602376,19.2708702964,19.2777386242,19.2845655819,19.2913515264,19.2980968105,19.3048017833,19.31146679,19.318092172,19.324678267,19.331225409,19.3377339283,19.3442041516,19.3506364023,19.357031,19.3633882611,19.3697084983,19.3759920212,19.382239136,19.3884501456,19.3946253496,19.4007650446,19.4068695239,19.4129390777,19.4189739931,19.4249745544,19.4309410426,19.4368737359,19.4427729096,19.448638836,19.4544717846,19.4602720223,19.4660398129,19.4717754177,19.4774790952,19.4831511012,19.4887916889,19.4944011089,19.4999796092,19.5055274354,19.5110448303,19.5165320346,19.5219892863
snr,19100.0,19126.2859469,19152.9462274,19179.9943287,19200.0,19200.0,19200.0,19200.0,19221.5861544,19251.296098,19281.5160333,19300.0,19300.0,19300.0,19307.9757617,19341.1228476,19374.9458151,19400.0,19400.0,19400.0,19400.0,19400.0,19400.0,19400.0,19400.0,19413.2049484,19453.2710905,19493.5686554,19500.0,19500.0,19515.7830413,19556.8519756,19598.0718202,19639.4427304,19680.964859,19700.0,19700.0,19706.248716,19748.1340346,19790.072351,19832.0633471,19874.1067069,19916.2005844,19958.3058836,20000.4225039,20042.5503461,20084.689312,20126.8393048,20169.000229,20211.369417,20254.0447852,20297.0300921,20300.0,20300.0,20327.8843306,20371.971793,20384.151381,20340.4802446,20300.0,20300.0,20300.0,20203.2801143,20074.5017558,19945.6066559,19816.5955429,19720.8847678,19936.2863977,20151.8778007,20267.053968,20353.4127487,20400.0,20400.0,20400.0,20400.0,20400.0,20363.5535574,20320.0110428,20276.3558489,20232.5880682,20177.4155889,20089.430245,20001.3295796,19913.1876764,19825.0048259,19705.171974,19572.7761472,19440.3201815,19307.6761066,19165.7978849,18987.1096258,18807.4967864,18583.6908999,18356.8383886,18163.0439734,17981.0619877,17849.8651252,17759.5182758,17669.4845256,17579.7581327,17500.0,17500.0,17500.0,17222.7532248,16905.8125303,16617.9680564,16344.170693,16287.0203787,16470.4511329,16681.2663208,16957.2980551,17194.3715788,17148.219606,17101.9967427,17055.7235783,17009.400343,17000.0,17000.0,16970.1324924,16923.6080797,16807.7324463,16620.4291645,16466.2606436,16372.0038154,16311.2782467,16358.7102208,16355.9500896,16021.8152573,15690.4443142,15450.2632318,15209.3234308,15200.0,15200.0,14983.119021,14740.1012984,14577.9661063,14431.5878981,14476.9775976,14575.5239834,14488.1230236,14338.7543859,14188.6018217,14034.200266,8254.51523149,567.355092066,534.737653295,530.306091434,525.534160095,519.805799287,513.794631795,507.55024936,501.448866974,495.115842105,488.495575483,481.65322508,474.660621718,467.517361468,460.148243278,452.617567397,444.89860166,436.808404155,430.807831023,425.157560405,418.971191956,411.696495273,405.946631861,401.835313925,395.615361558,385.030642399,374.100760735,371.35028617,371.58587426,370.407520802,365.356438303,360.967898657,350.904896537,333.346499586,295.854588363,270.372831947,261.243786365,281.251608811,289.085526116,267.832049694,215.821088498,187.48084237,201.432109844,234.400865013,256.664156911,250.626123023,240.768686387,233.268647481,242.282142335,252.063264819,261.87291975,270.401456806,275.766415052,279.222404167,280.873145768,279.318598405,275.499327587,271.088858144,268.414493186,269.390278549,269.631602005,268.552094809,266.407915616,264.699999977,263.04985042,261.327241617,259.767901473,257.892255147,255.944333656,254.062666633,252.018098187,250.070778914,248.146065219,246.185798435,244.077795496,241.577321598,239.273593007,237.454846739,235.951100386,234.015436792,232.073661042,230.27200468,228.572178137,226.931230792,225.471981219,224.175041313,222.913473083,221.605461319,220.184802756,218.71344921,217.304984965,215.801467965,213.934760439,211.944006309,210.077399859,208.349693693,206.60979742,204.511407557,201.960315031,199.597915245,196.318782082,192.604871322,188.856967287,185.822583401,183.386673214,181.974342377,181.357733515,181.10125268,181.635188167,179.440114135,158.09244697,107.58656607,43.7899148011,,,,,48.6371987765,60.1744141826,49.5999568774,,,,,11.9966070159,28.5522369696,47.3157994547,66.4750269987,83.7783745156,95.6182738365,105.313204797,116.441979037,126.798236939,134.35388326,139.123638904,142.928203963,145.335712772,146.304974647,146.12283096,145.265635317,144.146071509,142.364284295,139.588843666,136.578039288,134.600518669,133.603225291,133.296166586,132.965722696,131.739846661,130.927942133,130.153294256,128.97959025,127.689515662,126.326445705,124.90738221,123.431432758,121.885077658
800.0,0.00107844664005,0.00103996042161,0.0010046013354,0.000972097777733,0.00094221211067,0.000914736270138,0.000889488104824,0.000866308324735,0.000845057963429,0.000825616278021,0.000807879027661,0.000791757084952,0.0007771753463,0.000764071918337,0.00075239756696,0.000742115425776,0.000733200970914,0.000725642281157,0.000719440615927,0.000714611361579,0.000711185418704,0.000709211133595,0.000694017684654,0.000666451308685,0.000640650139371,0.000616464616414,0.000593760795237,0.000572418424442,0.000552329294262,0.000531216184577,0.000511301236983,0.000492543022832,0.000474852351425,0.000458148513121,0.000442358327139,0.000426462675874,0.000410434862761,0.000395305290745,0.000381007681114,0.000367481773511,0.000354672681267,0.000342505392315,0.000330352568806,0.00031883667223,0.000307913906559,0.000297544178651,0.000287690728698,0.000278319803004,0.000271927970584,0.000266994280429,0.000262246476501,0.000257675876671,0.000253274325443,0.000249034156521,0.000242997259451,0.000233350487718,0.0002242650675,0.000215698543051,0.000207612376089,0.000199971521825,0.000192744057285,0.000187781000583,0.000183070302287,0.000178536378446,0.000174170439071,0.00016996423563,0.000165910021447,0.00016196616418,0.000158126043479,0.000154421750141,0.000150846924604,0.000147395576174,0.000144062057586,0.000140844192817,0.000138277634044,0.000135784599084,0.000133362232832,0.000131007818929,0.000128718771633,0.000126492628368,0.000124019216525,0.000121416164522,0.000118894536798,0.000116450961076,0.000114082238229,0.000111785331733,0.000109769728953,0.000108616213912,0.000107488743763,0.000106386573155,0.000105308984372,0.000104255286148,0.000103224812478,0.000100666339789,9.79725715059e-05,9.53868412138e-05,9.29034368368e-05,9.05170186144e-05,8.82225903756e-05,8.67296933909e-05,8.58056715495e-05,8.48997667816e-05,8.40114932795e-05,8.3140381656e-05,8.22859782582e-05,8.13476696371e-05,8.01589261557e-05,7.89967053831e-05,7.78602082423e-05,7.67486658584e-05,7.56613381899e-05,7.45907073644e-05,7.34784864097e-05,7.23912362495e-05,7.13282062601e-05,7.02886740308e-05,6.92719440908e-05,6.82866478661e-05,6.76073558005e-05,6.69397482733e-05,6.62835449938e-05,6.56384741544e-05,6.50042721124e-05,6.43800982841e-05,6.3762383534e-05,6.31548907993e-05,6.25573834464e-05,6.19696317548e-05,6.13914126724e-05,6.07684867552e-05,6.00679883217e-05,5.93800073973e-05,5.87042376472e-05,5.80403822113e-05,5.73881533501e-05,5.70518306999e-05,5.67860916897e-05,5.6525206749e-05,5.62691042727e-05,5.60177146383e-05,5.83559687899e-05,6.34619772484e-05,6.96431427351e-05,7.7279092395e-05,8.69511604282e-05,9.11293691761e-05,9.0036287648e-05,8.89645714825e-05,8.7913634857e-05,8.68829123272e-05,8.58718579532e-05,8.48799445045e-05,8.38222632217e-05,8.27189190705e-05,8.16379037207e-05,8.05785972113e-05,7.95404013931e-05,7.85227390037e-05,7.7525052791e-05,7.64279666901e-05,7.52789093974e-05,7.41555887523e-05,7.30572357038e-05,7.19831099354e-05,7.0932498568e-05,6.99047149536e-05,6.88040215967e-05,6.76584625171e-05,6.65413000326e-05,6.54516034572e-05,6.4388479907e-05,6.33510724733e-05,6.23385584981e-05,6.1495539023e-05,6.07971537896e-05,6.01107861761e-05,5.94361533384e-05,5.87729808907e-05,5.81210025979e-05,5.74799600887e-05,5.67411326875e-05,5.59046271121e-05,5.50864719066e-05,5.42861342167e-05,5.35031003912e-05,5.27368751641e-05,5.19869808636e-05,5.12574491658e-05,5.05492066013e-05,4.98555172442e-05,4.9175985052e-05,4.85102273739e-05,4.78578744041e-05,4.72185686728e-05,4.66773014683e-05,4.63205336894e-05,4.59681955945e-05,4.56202076347e-05,4.5276492098e-05,4.49369730605e-05,4.46015763347e-05,4.42702294234e-05,4.39428614719e-05,4.36194032222e-05,4.32997869734e-05,4.29839465349e-05,4.26718171898e-05,4.23633356504e-05,4.20531819605e-05,4.17295528852e-05,4.14098036138e-05,4.1093867775e-05,4.07816804693e-05,4.04731782247e-05,4.01682989653e-05,3.98225598357e-05,3.93620226034e-05,3.89093742989e-05,3.84644358102e-05,3.80270330897e-05,3.75969969822e-05,3.71741630615e-05,3.67583714702e-05,3.63494667715e-05,3.59472977993e-05,3.55517175194e-05,3.51625828956e-05,3.47797547569e-05,3.44030976742e-05,3.40324798417e-05,3.3667772957e-05,3.3308852113e-05,3.29555956886e-05,3.26078852459e-05,3.22656054316e-05,3.19286438788e-05,3.15968911161e-05,3.12702404774e-05,3.09485880163e-05,3.06318324244e-05,3.03198749485e-05,3.00126193152e-05,2.97099716576e-05,2.94118404403e-05,2.91181363924e-05,2.88287724403e-05,2.85436636419e-05,2.82627271252e-05,2.79858820275e-05,2.77130494367e-05,2.74441523367e-05,2.71791155511e-05,2.69178656904e-05,2.66603311038e-05,2.64064418267e-05,2.61561295351e-05,2.59093274996e-05,2.566597054e-05,2.54259949829e-05,2.51893386199e-05,2.49559406672e-05,2.47257417263e-05,2.44986837468e-05,2.42747099898e-05,2.4053764992e-05,2.38357945311e-05,2.36207455939e-05,2.34085663422e-05,2.31992060837e-05,2.29926152401e-05,2.27887453185e-05,2.25875488828e-05,2.2388979526e-05,2.2192991844e-05,2.19995414094e-05,2.18085847459e-05,2.16200793046e-05,2.14339834404e-05,2.12502563881e-05,2.10688582414e-05,2.08897499302e-05,2.07128932008e-05,2.05382505937e-05,2.03657854258e-05,2.019546177e-05,2.00272444368e-05,1.98610989566e-05,1.96969915613e-05,1.95348891681e-05,1.93747593622e-05,1.92165703807e-05,1.90602910975e-05,1.89058910072e-05,1.87533402113e-05,1.86026094024e-05,1.84536698521e-05,1.83064933951e-05,1.81610524179e-05,1.80173198451e-05
801.0,0.00110031938169,0.00106037257007,0.0010236950735,0.000989998631419,0.000959031284931,0.000930572614156,0.000904429772757,0.000880434185519,0.000858438802769,0.000838315827671,0.000819954850685,0.000803261340599,0.000788155453998,0.000774571137089,0.000762455503817,0.000751768484953,0.00074248275349,0.000734583944017,0.000728071197628,0.000722958082172,0.000719273960128,0.000717065907183,0.000701503231803,0.000673453703894,0.000647210858928,0.000622620749947,0.000599545592686,0.000577861764953,0.000557458089484,0.000536034965416,0.000515834243241,0.000496812599132,0.000478878690816,0.000461949901563,0.000445951356135,0.000429854853703,0.000413633149252,0.000398324197846,0.000383860386727,0.000370180266089,0.000357227886448,0.000344927107861,0.000332645714213,0.00032101018866,0.000309975971204,0.000299502281752,0.000289551741649,0.000280090038716,0.000273629044503,0.000268637275373,0.000263834196372,0.000259210956759,0.000254759244561,0.000250471248128,0.000244377642216,0.000234655648986,0.000225500471135,0.000216869161803,0.000208722743828,0.0002010257794,0.000193745992879,0.000188743722695,0.000183996140874,0.000179427192006,0.000175027970448,0.000170790120554,0.00016670579634,0.000162733110672,0.000158865365813,0.000155134757579,0.000151534849747,0.000148059580283,0.000144703235483,0.000141463591253,0.000138878590915,0.000136367841413,0.000133928451994,0.000131557672734,0.000129252886268,0.000127011600214,0.000124522365143,0.000121903311893,0.000119366353224,0.000116908082133,0.000114525266899,0.000112214840397,0.000110187068568,0.000109024874377,0.000107888979452,0.000106778629064,0.000105693096534,0.000104631682027,0.000103593711344,0.000101022468128,9.83157188205e-05,9.57176497813e-05,9.32225090721e-05,9.08249200295e-05,8.8519852285e-05,8.70191992648e-05,8.60894438175e-05,8.5177959902e-05,8.42842564689e-05,8.34078591026e-05,8.25483093255e-05,8.16046725994e-05,8.04099047018e-05,7.92418452766e-05,7.80996881372e-05,7.6982657623e-05,7.5890007215e-05,7.48141924657e-05,7.36967500158e-05,7.26044387761e-05,7.1536502015e-05,7.04922114912e-05,6.94708661654e-05,6.8481118631e-05,6.77983107751e-05,6.71272725263e-05,6.64677210059e-05,6.58193819133e-05,6.51819892029e-05,6.45546983893e-05,6.39339292142e-05,6.33234534376e-05,6.27230323283e-05,6.21324341428e-05,6.15514338765e-05,6.09256504923e-05,6.02221364745e-05,5.95312159298e-05,5.88525801434e-05,5.81859299645e-05,5.75309754479e-05,5.71927463101e-05,5.69252975373e-05,5.66627347996e-05,5.64049857575e-05,5.61519800753e-05,5.84947973592e-05,6.36118055848e-05,6.98062614649e-05,7.74585940539e-05,8.71513630466e-05,9.13372492622e-05,9.02397289769e-05,8.91636986797e-05,8.81085681777e-05,8.70737678394e-05,8.60587477125e-05,8.5062976721e-05,8.40013621007e-05,8.28940546037e-05,8.18091902881e-05,8.07461450999e-05,7.97043169718e-05,7.86831248898e-05,7.76820080081e-05,7.65813483433e-05,7.54286738984e-05,7.4301847683e-05,7.32000963935e-05,7.21226756539e-05,7.10688687081e-05,7.00379852042e-05,6.89341043665e-05,6.77853257727e-05,6.66650493258e-05,6.55723400458e-05,6.45063009629e-05,6.34660712788e-05,6.24508246314e-05,6.16054182998e-05,6.09049388794e-05,6.0216528879e-05,5.953990387e-05,5.88747879397e-05,5.82209133817e-05,5.75780204063e-05,5.68372033261e-05,5.59985729282e-05,5.51783550273e-05,5.43760145163e-05,5.35910355886e-05,5.28229209149e-05,5.20711908482e-05,5.13398823976e-05,5.06299222912e-05,4.99345626401e-05,4.92534057907e-05,4.85860675462e-05,4.79321766174e-05,4.72913741108e-05,4.67487806214e-05,4.63909846421e-05,4.60376375192e-05,4.56886592576e-05,4.53439717115e-05,4.50034985355e-05,4.4667165132e-05,4.43348986053e-05,4.40066277129e-05,4.368228282e-05,4.33617958589e-05,4.30451002819e-05,4.27321310251e-05,4.24228244628e-05,4.21118529742e-05,4.17873968931e-05,4.14668356069e-05,4.11501024072e-05,4.08371320665e-05,4.05278607938e-05,4.02222262025e-05,3.98756858751e-05,3.94142046472e-05,3.8960634365e-05,3.85147952816e-05,3.8076512736e-05,3.76456169806e-05,3.72219430174e-05,3.68053304358e-05,3.63956232648e-05,3.59926698217e-05,3.55963225732e-05,3.52064379999e-05,3.48228764641e-05,3.44455020847e-05,3.4074182619e-05,3.37087893414e-05,3.33491969358e-05,3.29952833845e-05,3.26469298661e-05,3.23040206556e-05,3.19664430264e-05,3.16340871585e-05,3.13068460479e-05,3.0984615421e-05,3.06672936526e-05,3.03547816815e-05,3.00469829366e-05,2.97438032619e-05,2.94451508416e-05,2.91509361332e-05,2.88610717993e-05,2.85754726418e-05,2.82940555406e-05,2.80167393919e-05,2.774344505e-05,2.74740952713e-05,2.72086146592e-05,2.69469296102e-05,2.66889682653e-05,2.64346604583e-05,2.61839376686e-05,2.59367329764e-05,2.56929810163e-05,2.54526179347e-05,2.52155813483e-05,2.49818103031e-05,2.47512452353e-05,2.45238279336e-05,2.42995015028e-05,2.40782103271e-05,2.38599000366e-05,2.3644517474e-05,2.3432010661e-05,2.32223287689e-05,2.30154220868e-05,2.28112419926e-05,2.26097409246e-05,2.24108723533e-05,2.22145907555e-05,2.20208515875e-05,2.18296112603e-05,2.16408271148e-05,2.14544573985e-05,2.12704612419e-05,2.10887986368e-05,2.09094304139e-05,2.07323182228e-05,2.05574245097e-05,2.03847124998e-05,2.02141461764e-05,2.00456902625e-05,1.98793102035e-05,1.97149721484e-05,1.95526429331e-05,1.9392290064e-05,1.92338817012e-05,1.90773866433e-05,1.89227743116e-05,1.8770014736e-05,1.86190785394e-05,1.84699369251e-05,1.83225616611e-05,1.81769250693e-05,1.80330000107e-05
