Sample ID,6_Hydrothermal_Clay_00004
Species,6_Hydrothermal_Clay
Subgroup,6_Hydrothermal_Clay
Group,6_Hydrothermal_Clay
Library,EXM_MRS
Sample Description,Sample 6
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.10224399999999999
351.0,0.100641
352.0,0.099116
353.0,0.097845
354.0,0.09675700000000001
355.0,0.095778
356.0,0.094595
357.0,0.09324299999999999
358.0,0.091874
359.0,0.090442
360.0,0.088962
361.0,0.087548
362.0,0.08612399999999999
363.0,0.084673
364.0,0.083321
365.0,0.08222099999999999
366.0,0.081496
367.0,0.080639
368.0,0.07983900000000001
369.0,0.079352
370.0,0.078812
371.0,0.078291
372.0,0.078023
373.0,0.077737
374.0,0.077394
375.0,0.077051
376.0,0.076551
377.0,0.075839
378.0,0.075111
379.0,0.074297
380.0,0.073359
381.0,0.07244500000000001
382.0,0.071703
383.0,0.071329
384.0,0.07102699999999999
385.0,0.07087
386.0,0.071056
387.0,0.071383
388.0,0.07177
389.0,0.07198
390.0,0.072245
391.0,0.072614
392.0,0.07283
393.0,0.073157
394.0,0.073694
395.0,0.074368
396.0,0.075081
397.0,0.07575
398.0,0.076228
399.0,0.07656
400.0,0.076859
401.0,0.076594
402.0,0.075868
403.0,0.074974
404.0,0.074264
405.0,0.073783
406.0,0.073556
407.0,0.073572
408.0,0.073796
409.0,0.074142
410.0,0.07457
411.0,0.075059
412.0,0.075654
413.0,0.07626000000000001
414.0,0.076818
415.0,0.077319
416.0,0.077772
417.0,0.07817199999999999
418.0,0.078658
419.0,0.079173
420.0,0.079634
421.0,0.08015499999999999
422.0,0.080709
423.0,0.081218
424.0,0.081707
425.0,0.082205
426.0,0.082785
427.0,0.083478
428.0,0.08429
429.0,0.08521000000000001
430.0,0.08615199999999999
431.0,0.08710000000000001
432.0,0.088112
433.0,0.089183
434.0,0.09030099999999999
435.0,0.09135199999999999
436.0,0.092409
437.0,0.093505
438.0,0.094609
439.0,0.09571
440.0,0.096791
441.0,0.097745
442.0,0.098655
443.0,0.09960200000000001
444.0,0.10047800000000001
445.0,0.10128500000000001
446.0,0.102026
447.0,0.102775
448.0,0.103545
449.0,0.104361
450.0,0.105135
451.0,0.10576599999999999
452.0,0.10601100000000001
453.0,0.106261
454.0,0.106586
455.0,0.10706099999999999
456.0,0.10744999999999999
457.0,0.107731
458.0,0.10786899999999999
459.0,0.108091
460.0,0.10839
461.0,0.108484
462.0,0.108544
463.0,0.108618
464.0,0.108766
465.0,0.10886
466.0,0.108898
467.0,0.108986
468.0,0.109137
469.0,0.10935399999999999
470.0,0.10964700000000001
471.0,0.109947
472.0,0.110234
473.0,0.11063700000000001
474.0,0.111121
475.0,0.111619
476.0,0.11162100000000001
477.0,0.11152
478.0,0.111496
479.0,0.111731
480.0,0.11213699999999999
481.0,0.11266899999999999
482.0,0.11324
483.0,0.113842
484.0,0.114466
485.0,0.1151
486.0,0.115811
487.0,0.116616
488.0,0.117392
489.0,0.118191
490.0,0.119032
491.0,0.119923
492.0,0.120832
493.0,0.121758
494.0,0.122812
495.0,0.123854
496.0,0.124842
497.0,0.125948
498.0,0.12708
499.0,0.128209
500.0,0.129376
501.0,0.130579
502.0,0.13180899999999998
503.0,0.132972
504.0,0.134189
505.0,0.13549
506.0,0.136744
507.0,0.137922
508.0,0.13905
509.0,0.140272
510.0,0.141523
511.0,0.142776
512.0,0.143968
513.0,0.145171
514.0,0.146401
515.0,0.147668
516.0,0.148955
517.0,0.150253
518.0,0.15155200000000002
519.0,0.152817
520.0,0.15407099999999999
521.0,0.155381
522.0,0.156674
523.0,0.157988
524.0,0.159447
525.0,0.16081399999999998
526.0,0.16212900000000002
527.0,0.16344799999999998
528.0,0.16479500000000002
529.0,0.166199
530.0,0.16770600000000002
531.0,0.16916399999999998
532.0,0.17058399999999999
533.0,0.171974
534.0,0.173379
535.0,0.174856
536.0,0.176447
537.0,0.17799800000000002
538.0,0.179497
539.0,0.180928
540.0,0.18226299999999998
541.0,0.183503
542.0,0.184697
543.0,0.186001
544.0,0.187407
545.0,0.188865
546.0,0.19020600000000001
547.0,0.191552
548.0,0.192928
549.0,0.194376
550.0,0.195705
551.0,0.197005
552.0,0.198405
553.0,0.19973
554.0,0.20099799999999998
555.0,0.202222
556.0,0.203512
557.0,0.204765
558.0,0.20593699999999998
559.0,0.20714400000000002
560.0,0.208283
561.0,0.209364
562.0,0.210546
563.0,0.211668
564.0,0.21273399999999998
565.0,0.213798
566.0,0.21485900000000002
567.0,0.215906
568.0,0.216921
569.0,0.21793800000000002
570.0,0.218904
571.0,0.219772
572.0,0.22068200000000002
573.0,0.221577
574.0,0.22243300000000002
575.0,0.22329100000000002
576.0,0.22412700000000002
577.0,0.224926
578.0,0.22566199999999997
579.0,0.226414
580.0,0.227155
581.0,0.227832
582.0,0.22845500000000002
583.0,0.22907
584.0,0.229722
585.0,0.230304
586.0,0.23087
587.0,0.231445
588.0,0.231997
589.0,0.23253000000000001
590.0,0.233068
591.0,0.233689
592.0,0.234167
593.0,0.23456700000000003
594.0,0.234983
595.0,0.23541499999999999
596.0,0.235861
597.0,0.23632
598.0,0.236782
599.0,0.237232
600.0,0.237655
601.0,0.23802299999999998
602.0,0.23830400000000002
603.0,0.238554
604.0,0.23887799999999998
605.0,0.239143
606.0,0.23941600000000002
607.0,0.23974299999999998
608.0,0.240073
609.0,0.24037
610.0,0.240651
611.0,0.24101
612.0,0.24132699999999999
613.0,0.241617
614.0,0.241911
615.0,0.242176
616.0,0.242416
617.0,0.24264500000000003
618.0,0.24291000000000001
619.0,0.243156
620.0,0.243397
621.0,0.243686
622.0,0.243929
623.0,0.24414999999999998
624.0,0.24438
625.0,0.24462399999999998
626.0,0.244853
627.0,0.24507
628.0,0.24531
629.0,0.245583
630.0,0.24585200000000001
631.0,0.246082
632.0,0.246337
633.0,0.246587
634.0,0.246814
635.0,0.24700500000000003
636.0,0.247206
637.0,0.24738800000000002
638.0,0.24749
639.0,0.247575
640.0,0.24769
641.0,0.24786000000000002
642.0,0.248048
643.0,0.248239
644.0,0.24843099999999999
645.0,0.248624
646.0,0.24886399999999997
647.0,0.249118
648.0,0.24936699999999998
649.0,0.24962499999999999
650.0,0.249836
651.0,0.250032
652.0,0.250274
653.0,0.250597
654.0,0.25086400000000003
655.0,0.25104299999999996
656.0,0.251222
657.0,0.25143899999999997
658.0,0.251666
659.0,0.251869
660.0,0.252048
661.0,0.25224799999999997
662.0,0.252468
663.0,0.252643
664.0,0.252868
665.0,0.253112
666.0,0.253332
667.0,0.25347000000000003
668.0,0.25368999999999997
669.0,0.25399499999999997
670.0,0.25433900000000004
671.0,0.25467300000000004
672.0,0.254904
673.0,0.255065
674.0,0.255352
675.0,0.255563
676.0,0.255777
677.0,0.256071
678.0,0.256302
679.0,0.256613
680.0,0.256983
681.0,0.25734
682.0,0.257687
683.0,0.25797899999999996
684.0,0.258189
685.0,0.25827500000000003
686.0,0.258388
687.0,0.258533
688.0,0.25870899999999997
689.0,0.258947
690.0,0.259168
691.0,0.259389
692.0,0.259633
693.0,0.259894
694.0,0.260175
695.0,0.260482
696.0,0.260811
697.0,0.261135
698.0,0.261487
699.0,0.26184999999999997
700.0,0.262189
701.0,0.262612
702.0,0.263016
703.0,0.263363
704.0,0.263688
705.0,0.263968
706.0,0.26427
707.0,0.264623
708.0,0.264897
709.0,0.265194
710.0,0.265504
711.0,0.265805
712.0,0.266077
713.0,0.266374
714.0,0.266711
715.0,0.267094
716.0,0.267466
717.0,0.267749
718.0,0.268067
719.0,0.268529
720.0,0.268918
721.0,0.269329
722.0,0.269713
723.0,0.270001
724.0,0.270286
725.0,0.270617
726.0,0.271033
727.0,0.271528
728.0,0.271888
729.0,0.27216
730.0,0.272463
731.0,0.27288799999999996
732.0,0.27320900000000004
733.0,0.27365300000000004
734.0,0.274117
735.0,0.27449999999999997
736.0,0.274772
737.0,0.275171
738.0,0.275648
739.0,0.276118
740.0,0.276512
741.0,0.276936
742.0,0.277357
743.0,0.277754
744.0,0.278125
745.0,0.278379
746.0,0.27859
747.0,0.278807
748.0,0.27904599999999996
749.0,0.27930499999999997
750.0,0.27957
751.0,0.279889
752.0,0.28029699999999996
753.0,0.28057099999999996
754.0,0.28096499999999996
755.0,0.281389
756.0,0.28177399999999997
757.0,0.282228
758.0,0.28257899999999997
759.0,0.282912
760.0,0.28325700000000004
761.0,0.283583
762.0,0.283961
763.0,0.284306
764.0,0.284604
765.0,0.284872
766.0,0.285102
767.0,0.285457
768.0,0.285751
769.0,0.285929
770.0,0.286142
771.0,0.286477
772.0,0.286738
773.0,0.286964
774.0,0.28725
775.0,0.287437
776.0,0.287672
777.0,0.287899
778.0,0.288105
779.0,0.288333
780.0,0.288485
781.0,0.288712
782.0,0.288923
783.0,0.289076
784.0,0.289361
785.0,0.289447
786.0,0.289559
787.0,0.289665
788.0,0.28968
789.0,0.28977
790.0,0.289842
791.0,0.289914
792.0,0.289973
793.0,0.289997
794.0,0.290013
795.0,0.29004
796.0,0.290071
797.0,0.290141
798.0,0.290269
799.0,0.290203
800.0,0.290047
801.0,0.289974
802.0,0.29001699999999997
803.0,0.290082
804.0,0.290142
805.0,0.290064
806.0,0.289982
807.0,0.289955
808.0,0.289923
809.0,0.289746
810.0,0.289543
811.0,0.289501
812.0,0.289482
813.0,0.289273
814.0,0.289072
815.0,0.288935
816.0,0.28881
817.0,0.288677
818.0,0.28852
819.0,0.288336
820.0,0.288254
821.0,0.288236
822.0,0.288077
823.0,0.287851
824.0,0.287792
825.0,0.287603
826.0,0.28756
827.0,0.287391
828.0,0.287141
829.0,0.286959
830.0,0.28697500000000004
831.0,0.286568
832.0,0.286351
833.0,0.286317
834.0,0.286189
835.0,0.285816
836.0,0.285474
837.0,0.285317
838.0,0.285095
839.0,0.284758
840.0,0.284437
841.0,0.284229
842.0,0.284026
843.0,0.283774
844.0,0.283486
845.0,0.283272
846.0,0.28303999999999996
847.0,0.282773
848.0,0.282557
849.0,0.282399
850.0,0.282142
851.0,0.281799
852.0,0.281592
853.0,0.281432
854.0,0.281189
855.0,0.28097
856.0,0.280753
857.0,0.280606
858.0,0.280416
859.0,0.280105
860.0,0.279905
861.0,0.279867
862.0,0.27954
863.0,0.27930299999999997
864.0,0.279231
865.0,0.278886
866.0,0.278678
867.0,0.278551
868.0,0.278346
869.0,0.278296
870.0,0.278084
871.0,0.278026
872.0,0.278027
873.0,0.277929
874.0,0.277744
875.0,0.277515
876.0,0.277361
877.0,0.277406
878.0,0.27733
879.0,0.277077
880.0,0.277059
881.0,0.27695000000000003
882.0,0.276814
883.0,0.276641
884.0,0.27643999999999996
885.0,0.27629000000000004
886.0,0.276106
887.0,0.275721
888.0,0.275629
889.0,0.275673
890.0,0.275499
891.0,0.275356
892.0,0.275287
893.0,0.275281
894.0,0.275324
895.0,0.275274
896.0,0.275179
897.0,0.275273
898.0,0.27530899999999997
899.0,0.275258
900.0,0.275007
901.0,0.275108
902.0,0.27514299999999997
903.0,0.275076
904.0,0.27506
905.0,0.27494399999999997
906.0,0.274743
907.0,0.274812
908.0,0.27499199999999996
909.0,0.274832
910.0,0.274982
911.0,0.275037
912.0,0.274866
913.0,0.274927
914.0,0.274835
915.0,0.2749
916.0,0.275005
917.0,0.275071
918.0,0.275224
919.0,0.275323
920.0,0.275219
921.0,0.27508099999999996
922.0,0.275159
923.0,0.275321
924.0,0.275268
925.0,0.275335
926.0,0.275354
927.0,0.275399
928.0,0.275397
929.0,0.27554300000000004
930.0,0.275674
931.0,0.275577
932.0,0.275613
933.0,0.275893
934.0,0.275911
935.0,0.275864
936.0,0.275912
937.0,0.276147
938.0,0.276218
939.0,0.276061
940.0,0.275984
941.0,0.27613299999999996
942.0,0.27623200000000003
943.0,0.276334
