Sample ID,6_Hydrothermal_Clay_00003
Species,6_Hydrothermal_Clay
Subgroup,6_Hydrothermal_Clay
Group,6_Hydrothermal_Clay
Library,EXM_MRS
Sample Description,Sample 6
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,40,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.08453200000000001
351.0,0.083124
352.0,0.081646
353.0,0.080108
354.0,0.078638
355.0,0.077423
356.0,0.076113
357.0,0.074775
358.0,0.073617
359.0,0.072474
360.0,0.07134800000000001
361.0,0.070399
362.0,0.069533
363.0,0.068715
364.0,0.06804199999999999
365.0,0.067355
366.0,0.066529
367.0,0.065763
368.0,0.065114
369.0,0.064658
370.0,0.064248
371.0,0.063902
372.0,0.0637
373.0,0.06341000000000001
374.0,0.06301899999999999
375.0,0.06273
376.0,0.062286
377.0,0.061605
378.0,0.060964
379.0,0.060278
380.0,0.059497999999999995
381.0,0.058794000000000006
382.0,0.058220999999999995
383.0,0.057842000000000005
384.0,0.057588
385.0,0.057473
386.0,0.057537000000000005
387.0,0.057669
388.0,0.057855
389.0,0.058102999999999995
390.0,0.058385
391.0,0.058685
392.0,0.058952
393.0,0.059268
394.0,0.059669
395.0,0.060213
396.0,0.060788
397.0,0.061308999999999995
398.0,0.061664000000000004
399.0,0.06191
400.0,0.062161999999999995
401.0,0.062001
402.0,0.061502999999999995
403.0,0.060883
404.0,0.060416
405.0,0.060144
406.0,0.060142
407.0,0.060225999999999995
408.0,0.060353000000000004
409.0,0.060575000000000004
410.0,0.06085
411.0,0.061159
412.0,0.061497
413.0,0.061893000000000004
414.0,0.062366000000000005
415.0,0.06273
416.0,0.063052
417.0,0.06338099999999999
418.0,0.063776
419.0,0.06418700000000001
420.0,0.064541
421.0,0.064961
422.0,0.065423
423.0,0.065848
424.0,0.06626
425.0,0.066681
426.0,0.06718
427.0,0.067716
428.0,0.068308
429.0,0.069061
430.0,0.069856
431.0,0.070676
432.0,0.071603
433.0,0.07252
434.0,0.073377
435.0,0.074216
436.0,0.075085
437.0,0.076018
438.0,0.07693
439.0,0.077831
440.0,0.07872799999999999
441.0,0.07957499999999999
442.0,0.08038000000000001
443.0,0.08114800000000001
444.0,0.08185
445.0,0.08250199999999999
446.0,0.08312
447.0,0.08378000000000001
448.0,0.084441
449.0,0.085048
450.0,0.085658
451.0,0.086237
452.0,0.08671200000000001
453.0,0.087043
454.0,0.08731299999999999
455.0,0.087742
456.0,0.088073
457.0,0.08830600000000001
458.0,0.08849399999999999
459.0,0.088663
460.0,0.08881299999999999
461.0,0.08890599999999999
462.0,0.088937
463.0,0.08892099999999999
464.0,0.088928
465.0,0.088992
466.0,0.08911
467.0,0.089225
468.0,0.089356
469.0,0.08950799999999999
470.0,0.089685
471.0,0.08987099999999999
472.0,0.09007300000000001
473.0,0.09042299999999999
474.0,0.0908
475.0,0.091127
476.0,0.091166
477.0,0.091148
478.0,0.09118399999999999
479.0,0.09136
480.0,0.09168699999999999
481.0,0.09215899999999999
482.0,0.092613
483.0,0.093099
484.0,0.093626
485.0,0.094167
486.0,0.09474500000000001
487.0,0.095369
488.0,0.096029
489.0,0.096733
490.0,0.097478
491.0,0.09819599999999999
492.0,0.098965
493.0,0.09980800000000001
494.0,0.10061500000000001
495.0,0.101435
496.0,0.102287
497.0,0.10317899999999999
498.0,0.104109
499.0,0.10507
500.0,0.105974
501.0,0.106891
502.0,0.107851
503.0,0.10885500000000001
504.0,0.10986499999999999
505.0,0.11086299999999999
506.0,0.111843
507.0,0.11283
508.0,0.11382999999999999
509.0,0.114842
510.0,0.11584
511.0,0.116827
512.0,0.11784499999999999
513.0,0.118863
514.0,0.119879
515.0,0.12092800000000001
516.0,0.12195399999999999
517.0,0.122971
518.0,0.12401999999999999
519.0,0.125087
520.0,0.12617
521.0,0.127272
522.0,0.128363
523.0,0.129474
524.0,0.130699
525.0,0.131831
526.0,0.13291
527.0,0.133992
528.0,0.135103
529.0,0.13625
530.0,0.13744
531.0,0.13858700000000002
532.0,0.139731
533.0,0.140899
534.0,0.14202199999999998
535.0,0.143173
536.0,0.144404
537.0,0.145603
538.0,0.146753
539.0,0.14785600000000002
540.0,0.149032
541.0,0.150152
542.0,0.151204
543.0,0.152285
544.0,0.153398
545.0,0.15453
546.0,0.155626
547.0,0.15672
548.0,0.157828
549.0,0.158987
550.0,0.16007000000000002
551.0,0.161128
552.0,0.16223400000000002
553.0,0.16328099999999998
554.0,0.164329
555.0,0.16542300000000001
556.0,0.166472
557.0,0.16749099999999997
558.0,0.16849599999999998
559.0,0.16952899999999999
560.0,0.17049
561.0,0.171382
562.0,0.17236200000000002
563.0,0.173275
564.0,0.174122
565.0,0.17494900000000002
566.0,0.175794
567.0,0.17663299999999998
568.0,0.177408
569.0,0.178191
570.0,0.17896
571.0,0.179695
572.0,0.18044899999999997
573.0,0.181175
574.0,0.18185500000000002
575.0,0.182581
576.0,0.183275
577.0,0.183902
578.0,0.18442599999999998
579.0,0.18500699999999998
580.0,0.185594
581.0,0.186068
582.0,0.186601
583.0,0.18714200000000003
584.0,0.187636
585.0,0.188083
586.0,0.18851500000000002
587.0,0.188947
588.0,0.189332
589.0,0.18971900000000003
590.0,0.190122
591.0,0.190559
592.0,0.190953
593.0,0.19132200000000002
594.0,0.19169899999999998
595.0,0.192074
596.0,0.192441
597.0,0.192791
598.0,0.193105
599.0,0.19341899999999998
600.0,0.19374
601.0,0.194046
602.0,0.194326
603.0,0.1946
604.0,0.19491
605.0,0.19514800000000002
606.0,0.19538
607.0,0.195656
608.0,0.195991
609.0,0.196285
610.0,0.196524
611.0,0.196771
612.0,0.196976
613.0,0.19717300000000001
614.0,0.197411
615.0,0.197668
616.0,0.197921
617.0,0.19815000000000002
618.0,0.19832999999999998
619.0,0.19848400000000002
620.0,0.198644
621.0,0.198883
622.0,0.199052
623.0,0.19920300000000002
624.0,0.199394
625.0,0.199553
626.0,0.19970600000000002
627.0,0.199856
628.0,0.19999
629.0,0.20015
630.0,0.200312
631.0,0.200448
632.0,0.200597
633.0,0.20078
634.0,0.200992
635.0,0.201144
636.0,0.201291
637.0,0.201413
638.0,0.201459
639.0,0.201588
640.0,0.201738
641.0,0.201873
642.0,0.202002
643.0,0.202117
644.0,0.202229
645.0,0.202358
646.0,0.202548
647.0,0.20271799999999998
648.0,0.202836
649.0,0.20301
650.0,0.203157
651.0,0.20328700000000002
652.0,0.20343599999999998
653.0,0.203657
654.0,0.20386700000000002
655.0,0.204044
656.0,0.20424299999999998
657.0,0.20444099999999998
658.0,0.20464
659.0,0.204843
660.0,0.205033
661.0,0.20521699999999998
662.0,0.20540299999999997
663.0,0.205624
664.0,0.205812
665.0,0.205986
666.0,0.206164
667.0,0.20634699999999997
668.0,0.206512
669.0,0.20668
670.0,0.206896
671.0,0.20712599999999998
672.0,0.20735099999999998
673.0,0.207563
674.0,0.207777
675.0,0.207973
676.0,0.208156
677.0,0.20833100000000002
678.0,0.20846399999999998
679.0,0.20863099999999998
680.0,0.208823
681.0,0.209008
682.0,0.20919100000000002
683.0,0.20938700000000002
684.0,0.20959399999999997
685.0,0.209804
686.0,0.210005
687.0,0.21019300000000002
688.0,0.21037299999999998
689.0,0.210573
690.0,0.210714
691.0,0.210838
692.0,0.210991
693.0,0.2112
694.0,0.211432
695.0,0.211663
696.0,0.2119
697.0,0.21211
698.0,0.212384
699.0,0.212679
700.0,0.212896
701.0,0.213149
702.0,0.213414
703.0,0.213682
704.0,0.21397200000000002
705.0,0.214225
706.0,0.214469
707.0,0.214727
708.0,0.21498799999999998
709.0,0.215284
710.0,0.215572
711.0,0.215822
712.0,0.216067
713.0,0.216264
714.0,0.216463
715.0,0.21672
716.0,0.21703399999999998
717.0,0.21736699999999998
718.0,0.21771200000000002
719.0,0.21805599999999997
720.0,0.218298
721.0,0.21858799999999998
722.0,0.21891300000000002
723.0,0.219214
724.0,0.21946200000000002
725.0,0.219715
726.0,0.219997
727.0,0.220321
728.0,0.220658
729.0,0.22101800000000002
730.0,0.221374
731.0,0.221703
732.0,0.222027
733.0,0.222389
734.0,0.222697
735.0,0.222909
736.0,0.223172
737.0,0.223533
738.0,0.223946
739.0,0.224327
740.0,0.22453700000000001
741.0,0.224802
742.0,0.225078
743.0,0.22535
744.0,0.22564499999999998
745.0,0.225966
746.0,0.226308
747.0,0.22663599999999998
748.0,0.226885
749.0,0.227156
750.0,0.22734200000000002
751.0,0.227547
752.0,0.227899
753.0,0.22814199999999998
754.0,0.22837
755.0,0.228611
756.0,0.22887000000000002
757.0,0.229116
758.0,0.229404
759.0,0.22967500000000002
760.0,0.229929
761.0,0.230223
762.0,0.230437
763.0,0.23064
764.0,0.230855
765.0,0.23109400000000002
766.0,0.231392
767.0,0.231725
768.0,0.231984
769.0,0.23216699999999998
770.0,0.232395
771.0,0.232673
772.0,0.23283500000000001
773.0,0.232942
774.0,0.233124
775.0,0.23332699999999998
776.0,0.23354299999999997
777.0,0.23375
778.0,0.233943
779.0,0.234121
780.0,0.234208
781.0,0.234375
782.0,0.234542
783.0,0.234652
784.0,0.234827
785.0,0.234981
786.0,0.235107
787.0,0.23518899999999998
788.0,0.23522600000000002
789.0,0.235301
790.0,0.23540299999999997
791.0,0.235536
792.0,0.235625
793.0,0.23558099999999998
794.0,0.235548
795.0,0.23555099999999998
796.0,0.235608
797.0,0.235703
798.0,0.23578
799.0,0.23573
800.0,0.23569400000000001
801.0,0.235652
802.0,0.23561800000000002
803.0,0.23562999999999998
804.0,0.235628
805.0,0.23563099999999998
806.0,0.235656
807.0,0.235675
808.0,0.235627
809.0,0.235504
810.0,0.235353
811.0,0.235282
812.0,0.23525200000000002
813.0,0.235175
814.0,0.23508600000000002
815.0,0.234982
816.0,0.23491800000000002
817.0,0.23487100000000002
818.0,0.23482399999999998
819.0,0.23479399999999997
820.0,0.234629
821.0,0.23448899999999998
822.0,0.234358
823.0,0.234253
824.0,0.23419299999999998
825.0,0.234029
826.0,0.23383800000000002
827.0,0.233568
828.0,0.233371
829.0,0.233279
830.0,0.233164
831.0,0.23293
832.0,0.23272700000000002
833.0,0.232567
834.0,0.232429
835.0,0.232279
836.0,0.2321
837.0,0.232028
838.0,0.231932
839.0,0.23168
840.0,0.231392
841.0,0.231214
842.0,0.23109000000000002
843.0,0.230999
844.0,0.230932
845.0,0.230869
846.0,0.230667
847.0,0.23037400000000002
848.0,0.230182
849.0,0.23001000000000002
850.0,0.229821
851.0,0.22965
852.0,0.22940000000000002
853.0,0.229235
854.0,0.22921500000000003
855.0,0.22899
856.0,0.22873000000000002
857.0,0.228617
858.0,0.228509
859.0,0.228312
860.0,0.228123
861.0,0.228
862.0,0.227783
863.0,0.227549
864.0,0.22748100000000002
865.0,0.22738399999999998
866.0,0.22726
867.0,0.227105
868.0,0.226909
869.0,0.226708
870.0,0.226486
871.0,0.226481
872.0,0.226377
873.0,0.22611799999999999
874.0,0.22594899999999998
875.0,0.225882
876.0,0.22578700000000002
877.0,0.22564499999999998
878.0,0.225558
879.0,0.225306
880.0,0.22524
881.0,0.22514199999999998
882.0,0.225066
883.0,0.22501000000000002
884.0,0.22498200000000002
885.0,0.22498100000000001
886.0,0.22486499999999998
887.0,0.22476
888.0,0.224745
889.0,0.224745
890.0,0.224652
891.0,0.22441199999999997
892.0,0.224225
893.0,0.22422899999999998
894.0,0.224279
895.0,0.224247
896.0,0.22426100000000002
897.0,0.224307
898.0,0.224326
899.0,0.224282
900.0,0.22414699999999999
901.0,0.224041
902.0,0.22403800000000001
903.0,0.224116
904.0,0.224247
905.0,0.224327
906.0,0.224243
907.0,0.224251
908.0,0.22426400000000002
909.0,0.224326
910.0,0.224296
911.0,0.224064
912.0,0.224022
913.0,0.224242
914.0,0.22427399999999997
915.0,0.22415
916.0,0.224132
917.0,0.224151
918.0,0.224352
919.0,0.22467199999999998
