,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149,S150,S151,S152,S153,S154,S155,S156,S157,S158,S159,S160,S161,S162,S163,S164,S165,S166,S167,S168,S169,S170,S171,S172,S173,S174,S175,S176,S177,S178,S179,S180,S181,S182,S183,S184,S185,S186,S187,S188,S189,S190,S191,S192,S193,S194,S195,S196,S197,S198,S199,S200,S201,S202,S203,S204,S205,S206,S207,S208,S209,S210,S211,S212,S213,S214,S215,S216,S217,S218,S219,S220,S221,S222,S223,S224,S225,S226,S227,S228,S229,S230,S231,S232,S233,S234,S235,S236,S237,S238,S239,S240,S241,S242,S243,S244,S245,S246,S247,S248,S249
cwl,900.0,904.5,909.0225,913.5676125,918.135450562,922.726127815,927.339758454,931.976457247,936.636339533,941.319521231,946.026118837,950.756249431,955.510030678,960.287580831,965.089018736,969.914463829,974.764036148,979.637856329,984.536045611,989.458725839,994.406019468,999.378049565,1004.37493981,1009.39681451,1014.44379858,1019.51601758,1024.61359767,1029.73666565,1034.88534898,1040.05977573,1045.26007461,1050.48637498,1055.73880685,1061.01750089,1066.32258839,1071.65420133,1077.01247234,1082.3975347,1087.80952238,1093.24856999,1098.71481284,1104.2083869,1109.72942884,1115.27807598,1120.85446636,1126.45873869,1132.09103239,1137.75148755,1143.44024499,1149.15744621,1154.90323344,1160.67774961,1166.48113836,1172.31354405,1178.17511177,1184.06598733,1189.98631726,1195.93624885,1201.9159301,1207.92550975,1213.96513729,1220.03496298,1226.1351378,1232.26581348,1238.42714255,1244.61927826,1250.84237466,1257.09658653,1263.38206946,1269.69897981,1276.04747471,1282.42771208,1288.83985064,1295.2840499,1301.76047015,1308.2692725,1314.81061886,1321.38467195,1327.99159531,1334.63155329,1341.30471106,1348.01123461,1354.75129078,1361.52504724,1368.33267247,1375.17433584,1382.05020752,1388.96045855,1395.90526085,1402.88478715,1409.89921109,1416.94870714,1424.03345068,1431.15361793,1438.30938602,1445.50093295,1452.72843761,1459.9920798,1467.2920402,1474.6285004,1482.0016429,1489.41165112,1496.85870938,1504.34300292,1511.86471794,1519.42404153,1527.02116173,1534.65626754,1542.32954888,1550.04119662,1557.79140261,1565.58035962,1573.40826142,1581.27530273,1589.18167924,1597.12758764,1605.11322557,1613.1387917,1621.20448566,1629.31050809,1637.45706063,1645.64434593,1653.87256766,1662.1419305,1670.45264015,1678.80490335,1687.19892787,1695.63492251,1704.11309712,1712.63366261,1721.19683092,1729.80281508,1738.45182915,1747.1440883,1755.87980874,1764.65920778,1773.48250382,1782.34991634,1791.26166592,1800.21797425,1809.21906412,1818.26515944,1827.35648524,1836.49326767,1845.675734,1854.90411267,1864.17863324,1873.4995264,1882.86702404,1892.28135916,1901.74276595,1911.25147978,1920.80773718,1930.41177587,1940.06383475,1949.76415392,1959.51297469,1969.31053956,1979.15709226,1989.05287772,1998.99814211,2008.99313282,2019.03809849,2029.13328898,2039.27895542,2049.4753502,2059.72272695,2070.02134059,2080.37144729,2090.77330452,2101.22717105,2111.7333069,2122.29197344,2132.9034333,2143.56795047,2154.28579022,2165.05721917,2175.88250527,2186.7619178,2197.69572739,2208.68420602,2219.72762705,2230.82626519,2241.98039651,2253.1902985,2264.45624999,2275.77853124,2287.15742389,2298.59321101,2310.08617707,2321.63660795,2333.24479099,2344.91101495,2356.63557002,2368.41874787,2380.26084161,2392.16214582,2404.12295655,2416.14357133,2428.22428919,2440.36541064,2452.56723769,2464.83007388,2477.15422425,2489.53999537,2501.98769535,2514.49763382,2527.07012199,2539.7054726,2552.40399996,2565.16601996,2577.99185006,2590.88180931,2603.83621836,2616.85539945,2629.93967645,2643.08937483,2656.30482171,2669.58634581,2682.93427754,2696.34894893,2709.83069368,2723.37984714,2736.99674638,2750.68173011,2764.43513876,2778.25731446,2792.14860103,2806.10934403,2820.13989075,2834.24059021,2848.41179316,2862.65385212,2876.96712139,2891.35195699,2905.80871678,2920.33776036,2934.93944916,2949.61414641,2964.36221714,2979.18402823,2994.07994837,3009.05034811,3024.09559985,3039.21607785,3054.41215824,3069.68421903,3085.03264013,3100.45780333
fwhm,9.0,9.045,9.090225,9.135676125,9.18135450563,9.22726127815,9.27339758454,9.31976457247,9.36636339533,9.41319521231,9.46026118837,9.50756249431,9.55510030678,9.60287580831,9.65089018736,9.69914463829,9.74764036148,9.79637856329,9.84536045611,9.89458725839,9.94406019468,9.99378049565,10.0437493981,10.0939681451,10.1444379858,10.1951601758,10.2461359767,10.2973666565,10.3488534898,10.4005977573,10.4526007461,10.5048637498,10.5573880685,10.6101750089,10.6632258839,10.7165420133,10.7701247234,10.823975347,10.8780952238,10.9324856999,10.9871481284,11.042083869,11.0972942884,11.1527807598,11.2085446636,11.2645873869,11.3209103239,11.3775148755,11.4344024499,11.4915744621,11.5490323344,11.6067774961,11.6648113836,11.7231354405,11.7817511177,11.8406598733,11.8998631726,11.9593624885,12.019159301,12.0792550975,12.1396513729,12.2003496298,12.261351378,12.3226581348,12.3842714255,12.4461927826,12.5084237466,12.5709658653,12.6338206946,12.6969897981,12.7604747471,12.8242771208,12.8883985064,12.952840499,13.0176047015,13.082692725,13.1481061886,13.2138467195,13.2799159531,13.3463155329,13.4130471106,13.4801123461,13.5475129078,13.6152504724,13.6833267247,13.7517433584,13.8205020752,13.8896045855,13.9590526085,14.0288478715,14.0989921109,14.1694870714,14.2403345068,14.3115361793,14.3830938602,14.4550093295,14.5272843761,14.599920798,14.672920402,14.746285004,14.820016429,14.8941165112,14.9685870938,15.0434300292,15.1186471794,15.1942404153,15.2702116173,15.3465626754,15.4232954888,15.5004119662,15.5779140261,15.6558035962,15.7340826142,15.8127530273,15.8918167924,15.9712758764,16.0511322557,16.131387917,16.2120448566,16.2931050809,16.3745706063,16.4564434593,16.5387256766,16.621419305,16.7045264015,16.7880490335,16.8719892787,16.9563492251,17.0411309712,17.1263366261,17.2119683092,17.2980281508,17.3845182915,17.471440883,17.5587980874,17.6465920778,17.7348250382,17.8234991634,17.9126166592,18.0021797425,18.0921906412,18.1826515944,18.2735648524,18.3649326767,18.45675734,18.5490411267,18.6417863324,18.734995264,18.8286702404,18.9228135916,19.0174276595,19.1125147978,19.2080773718,19.3041177587,19.4006383475,19.4976415392,19.5951297469,19.6931053956,19.7915709226,19.8905287772,19.9899814211,20.0899313282,20.1903809849,20.2913328898,20.3927895542,20.494753502,20.5972272695,20.7002134059,20.8037144729,20.9077330452,21.0122717105,21.117333069,21.2229197344,21.329034333,21.4356795047,21.5428579022,21.6505721917,21.7588250527,21.867619178,21.9769572739,22.0868420602,22.1972762705,22.3082626519,22.4198039651,22.531902985,22.6445624999,22.7577853124,22.8715742389,22.9859321101,23.1008617707,23.2163660795,23.3324479099,23.4491101495,23.5663557002,23.6841874787,23.8026084161,23.9216214582,24.0412295655,24.1614357133,24.2822428919,24.4036541064,24.5256723769,24.6483007388,24.7715422425,24.8953999537,25.0198769535,25.1449763382,25.2707012199,25.397054726,25.5240399996,25.6516601996,25.7799185006,25.9088180931,26.0383621836,26.1685539945,26.2993967645,26.4308937483,26.5630482171,26.6958634581,26.8293427754,26.9634894893,27.0983069368,27.2337984714,27.3699674638,27.5068173011,27.6443513876,27.7825731446,27.9214860103,28.0610934403,28.2013989075,28.3424059021,28.4841179316,28.6265385212,28.7696712139,28.9135195699,29.0580871678,29.2033776036,29.3493944916,29.4961414641,29.6436221714,29.7918402823,29.9407994837,30.0905034811,30.2409559985,30.3921607785,30.5441215824,30.6968421903,30.8503264013,31.0045780333
snr,2000.0,1992.33870968,1984.67741935,1977.01612903,1969.35483871,1961.69354839,1954.03225806,1946.37096774,1938.70967742,1931.0483871,1923.38709677,1915.72580645,1908.06451613,1900.40322581,1892.74193548,1885.08064516,1877.41935484,1869.75806452,1862.09677419,1854.43548387,1846.77419355,1839.11290323,1831.4516129,1823.79032258,1816.12903226,1808.46774194,1800.80645161,1793.14516129,1785.48387097,1777.82258065,1770.16129032,1762.5,1754.83870968,1747.17741935,1739.51612903,1731.85483871,1724.19354839,1716.53225806,1708.87096774,1701.20967742,1693.5483871,1685.88709677,1678.22580645,1670.56451613,1662.90322581,1655.24193548,1647.58064516,1639.91935484,1632.25806452,1624.59677419,1616.93548387,1609.27419355,1601.61290323,1593.9516129,1586.29032258,1578.62903226,1570.96774194,1563.30645161,1555.64516129,1547.98387097,1540.32258065,1532.66129032,1525.0,1517.33870968,1509.67741935,1502.01612903,1494.35483871,1486.69354839,1479.03225806,1471.37096774,1463.70967742,1456.0483871,1448.38709677,1440.72580645,1433.06451613,1425.40322581,1417.74193548,1410.08064516,1402.41935484,1394.75806452,1387.09677419,1379.43548387,1371.77419355,1364.11290323,1356.4516129,1348.79032258,1341.12903226,1333.46774194,1325.80645161,1318.14516129,1310.48387097,1302.82258065,1295.16129032,1287.5,1279.83870968,1272.17741935,1264.51612903,1256.85483871,1249.19354839,1241.53225806,1233.87096774,1226.20967742,1218.5483871,1210.88709677,1203.22580645,1195.56451613,1187.90322581,1180.24193548,1172.58064516,1164.91935484,1157.25806452,1149.59677419,1141.93548387,1134.27419355,1126.61290323,1118.9516129,1111.29032258,1103.62903226,1095.96774194,1088.30645161,1080.64516129,1072.98387097,1065.32258065,1057.66129032,1050.0,1042.33870968,1034.67741935,1027.01612903,1019.35483871,1011.69354839,1004.03225806,996.370967742,988.709677419,981.048387097,973.387096774,965.725806452,958.064516129,950.403225806,942.741935484,935.080645161,927.419354839,919.758064516,912.096774194,904.435483871,896.774193548,889.112903226,881.451612903,873.790322581,866.129032258,858.467741935,850.806451613,843.14516129,835.483870968,827.822580645,820.161290323,812.5,804.838709677,797.177419355,789.516129032,781.85483871,774.193548387,766.532258065,758.870967742,751.209677419,743.548387097,735.887096774,728.225806452,720.564516129,712.903225806,705.241935484,697.580645161,689.919354839,682.258064516,674.596774194,666.935483871,659.274193548,651.612903226,643.951612903,636.290322581,628.629032258,620.967741935,613.306451613,605.64516129,597.983870968,590.322580645,582.661290323,575.0,567.338709677,559.677419355,552.016129032,544.35483871,536.693548387,529.032258065,521.370967742,513.709677419,506.048387097,498.387096774,490.725806452,483.064516129,475.403225806,467.741935484,460.080645161,452.419354839,444.758064516,437.096774194,429.435483871,421.774193548,414.112903226,406.451612903,398.790322581,391.129032258,383.467741935,375.806451613,368.14516129,360.483870968,352.822580645,345.161290323,337.5,329.838709677,322.177419355,314.516129032,306.85483871,299.193548387,291.532258065,283.870967742,276.209677419,268.548387097,260.887096774,253.225806452,245.564516129,237.903225806,230.241935484,222.580645161,214.919354839,207.258064516,199.596774194,191.935483871,184.274193548,176.612903226,168.951612903,161.290322581,153.629032258,145.967741935,138.306451613,130.64516129,122.983870968,115.322580645,107.661290323,100.0
2100.0,1.40623022489e-05,1.43104000656e-05,1.45638378792e-05,1.48227564651e-05,1.50873010837e-05,1.53576216495e-05,1.5633872908e-05,1.59162146202e-05,1.62048117548e-05,1.64998346902e-05,1.68014594243e-05,1.71098677944e-05,1.74252477071e-05,1.77477933786e-05,1.80777055861e-05,1.84151919305e-05,1.87604671123e-05,1.91137532195e-05,1.94752800294e-05,1.98452853247e-05,2.02240152252e-05,2.06117245348e-05,2.10086771053e-05,2.14151462196e-05,2.183141499e-05,2.22577767819e-05,2.26945356511e-05,2.31420068103e-05,2.36005171177e-05,2.40704055838e-05,2.45520239122e-05,2.50457370653e-05,2.55519238595e-05,2.60709775918e-05,2.66033066946e-05,2.71493354368e-05,2.77095046506e-05,2.82842725014e-05,2.88741153047e-05,2.94795283766e-05,3.01010269445e-05,3.07391470964e-05,3.13944467925e-05,3.20675069234e-05,3.27589324431e-05,3.34693535513e-05,3.41994269565e-05,3.49498372005e-05,3.57212980758e-05,3.65145541103e-05,3.7330382155e-05,3.81695930562e-05,3.90330334336e-05,3.99215875685e-05,4.08361794072e-05,4.17777746868e-05,4.2747383195e-05,4.37460611799e-05,4.47749138985e-05,4.58350983428e-05,4.6927826139e-05,4.80543666401e-05,4.92160502084e-05,5.04142717328e-05,5.16504943874e-05,5.29262536201e-05,5.42431614465e-05,5.56029110112e-05,5.70072814999e-05,5.84581433732e-05,5.99574639824e-05,6.15073135941e-05,6.31098718532e-05,6.47674347148e-05,6.64824218919e-05,6.82573848755e-05,7.00950155479e-05,7.19981554644e-05,7.39698058552e-05,7.60131384055e-05,7.81315068954e-05,8.03284597704e-05,8.26077537396e-05,8.49733684737e-05,8.74295225187e-05,8.99806905834e-05,9.26316222298e-05,9.53873622305e-05,9.82532726732e-05,0.000101235056977,0.000104338786123,0.000107570927166,0.000110938374438,0.000114448483553,0.000118109108682,0.00012192864331,0.00012591606495,0.000130080984219,0.000134433698752,0.000138985252553,0.000143747501377,0.000148733184866,0.000153956006227,0.000159430720411,0.000165173231827,0.000171200702685,0.000177531673506,0.000184186197214,0.000191185988607,0.00019855459134,0.00020631756475,0.000214502693147,0.000223140220971,0.000232263117203,0.000241907373504,0.000252112341003,0.000262921111428,0.000274380949664,0.000286543785397,0.000299466773645,0.000313212935116,0.000327851889763,0.000343460699309,0.00036012483754,0.00037793931107,0.000397009957749,0.00041745495549,0.000439406581425,0.00046301326996,0.000488442028986,0.000515881287086,0.000545544262151,0.000577672962497,0.000612542960722,0.000650469114128,0.000691812453367,0.000736988518654,0.000786477501654,0.000840836653709,0.000900715556916,0.000966875037213,0.0010402107457,0.00112178277025,0.00121285310361,0.00131493343921,0.00142984667634,0.00155980680925,0.00170752375037,0.00187634237817,0.00207042917335,0.0022950259795,0.00255679990226,0.00286433325359,0.00322882131992,0.00366508491146,0.00419307066731,0.00484012656483,0.0056445451302,0.00666124776571,0.00797122105963,0.00969781293868,0.0120362060371,0.0153097214008,0.0200846907126,0.027424464521,0.0395104020558,0.0613667796131,0.106502232101,0.219256941745,0.562112971297,0.986540189054,0.447452481175,0.184735988726,0.0950643453508,0.0570640327188,0.0378794617896,0.0269417989977,0.0201414600807,0.0156329803202,0.0124929272136,0.010219118765,0.00851990268042,0.007216657624,0.00619509537424,0.00537936107323,0.00471751697891,0.00417303684737,0.00371962862248,0.00333797717223,0.00301363488024,0.00273562026663,0.00249546561473,0.0022865564623,0.00210366505703,0.00194261531921,0.00180003859767,0.00167319314938,0.00155982902691,0.00145808577285,0.00136641412176,0.00128351547961,0.00120829471137,0.0011398229936,0.00107730835197,0.00102007211774,0.000967529981997,0.000919176649024,0.000874573327198,0.000833337473662,0.00079513433944,0.000759669962744,0.000726685333545,0.000695951510603,0.000667265517293,0.000640446877371,0.000615334678881,0.00059178507631,0.000569669157464,0.000548871115683,0.000529286678046,0.000510821749773,0.000493391241097,0.000476918049264,0.000461332172454,0.000446569936674,0.000432573319118,0.000419289354722,0.000406669614307,0.000394669744551,0.000383249061654,0.000372370191573,0.000361998750846,0.000352103062793,0.000342653904756,0.000333624282541,0.00032498922865,0.000316725621666,0.0003088120241,0.000301228536706,0.00029395666732,0.000286979212573,0.000280280151109,0.000273844546982,0.000267658462181,0.000261708877291,0.000255983619433,0.000250471296736,0.000245161238659,0.000240043441601
2101.0,1.4038894671e-05,1.42864899684e-05,1.45394120539e-05,1.47978012831e-05,1.50618024812e-05,1.5331565111e-05,1.56072434489e-05,1.58889967691e-05,1.61769895346e-05,1.64713915985e-05,1.6772378413e-05,1.70801312482e-05,1.73948374213e-05,1.77166905353e-05,1.80458907301e-05,1.83826449436e-05,1.87271671863e-05,1.90796788284e-05,1.94404088996e-05,1.98095944045e-05,2.01874806524e-05,2.05743216027e-05,2.09703802275e-05,2.13759288924e-05,2.17912497536e-05,2.22166351793e-05,2.26523881849e-05,2.30988228975e-05,2.35562650422e-05,2.40250524468e-05,2.45055355791e-05,2.49980781108e-05,2.55030575093e-05,2.60208656616e-05,2.65519095257e-05,2.70966118283e-05,2.76554117876e-05,2.82287658802e-05,2.88171486529e-05,2.94210535698e-05,3.00409939174e-05,3.06775037496e-05,3.13311388943e-05,3.20024780052e-05,3.26921236894e-05,3.34007036835e-05,3.41288721095e-05,3.48773107927e-05,3.56467306706e-05,3.64378732702e-05,3.72515122868e-05,3.80884552463e-05,3.8949545274e-05,3.98356629719e-05,4.07477284103e-05,4.16867032417e-05,4.26535929474e-05,4.36494492334e-05,4.46753725633e-05,4.57325148686e-05,4.68220824304e-05,4.79453389529e-05,4.91036088264e-05,5.02982806223e-05,5.15308108289e-05,5.28027278141e-05,5.41156360928e-05,5.54712208587e-05,5.68712528647e-05,5.83175936223e-05,5.98122009807e-05,6.13571351113e-05,6.29545649271e-05,6.46067749677e-05,6.63161727957e-05,6.80852969621e-05,6.99168255582e-05,7.18135854327e-05,7.37785621219e-05,7.58149105518e-05,7.79259665936e-05,8.0115259541e-05,8.23865256079e-05,8.47437225151e-05,8.71910452831e-05,8.97329433865e-05,9.23741392987e-05,9.51196486891e-05,9.79748023517e-05,0.000100945270027,0.000104037086419,0.000107256679474,0.000110610901316,0.000114107061973,0.000117752966326,0.000121556954516,0.000125527946261,0.0001296754895,0.000134009813818,0.000138541889252,0.000143283491072,0.000148247271235,0.000153446837306,0.000158896839786,0.000164613068864,0.000170612561689,0.000176913721654,0.000183536451126,0.000190502299353,0.000197834627688,0.000205558794406,0.000213702361716,0.000222295328308,0.000231370390792,0.000240963238414,0.000251112885926,0.000261862050193,0.000273257577536,0.000285350929331,0.00029819873553,0.00031186342685,0.000326413958803,0.000341926643052,0.000358486104599,0.000376186387094,0.000395132232964,0.000415440570558,0.000437242247461,0.000460684057652,0.000485931120616,0.000513169683814,0.000542610437107,0.000574492447943,0.000609087854565,0.000646707487331,0.000687707634849,0.000732498227934,0.000781552791097,0.000835420611139,0.000894741704609,0.000960265343418,0.00103287313788,0.00111360800235,0.0012037107785,0.00130466691623,0.0014182664923,0.00154668209686,0.00169257092694,0.00185921006759,0.00205067785937,0.00227210018116,0.00252998956477,0.00283271931102,0.00319119757487,0.00361984371507,0.00413803193951,0.00477227574566,0.00555962031599,0.00655306847137,0.0078305568251,0.00951039483134,0.0117790558387,0.0149439677156,0.0195404826729,0.0265664222666,0.0380494224964,0.0586015385606,0.100416669618,0.202719453586,0.510983436247,0.999532677229,0.491798382719,0.198962521558,0.100508879443,0.0596148944667,0.0392582107856,0.0277660055101,0.0206718057644,0.0159938079198,0.0127493485972,0.0104078133952,0.00866277870806,0.0073274421072,0.0062827388594,0.00544989935292,0.00477513914742,0.00422072361148,0.0037595474977,0.00337173481492,0.00304244262704,0.00276040537494,0.00251694763476,0.00230530068944,0.00212012059871,0.00195714263572,0.00181292971598,0.00168468669569,0.00157012154196,0.00146734032456,0.00137476692858,0.00129108105304,0.00121516988431,0.00114609010213,0.0010830377681,0.00102532428008,0.000972357035142,0.000923623775389,0.000878679835662,0.000837137694453,0.000798658363729,0.000762944257013,0.000729733252409,0.000698793726829,0.000669920383969,0.000642930734196,0.000617662112221,0.000593969140838,0.00057172156574,0.000550802400869,0.000531106334026,0.000512538352197,0.000495012552264,0.000478451109265,0.000462783378596,0.000447945112878,0.000433877776717,0.000420527945852,0.000407846778909,0.000395789551841,0.000384315246799,0.000373386188191,0.000362967719868,0.000353027918151,0.000343537336274,0.000334468776397,0.000325797085673,0.000317498973749,0.000309552848931,0.000301938671022,0.000294637818846,0.000287632970795,0.000280907997009,0.000274447861847,0.00026823853559,0.000262266914359,0.000256520747398,0.000250988570948,0.000245659648044,0.000240523913638
2102.0,1.40155454894e-05,1.42626397452e-05,1.45150476256e-05,1.47729090685e-05,1.50363684654e-05,1.53055748292e-05,1.55806819692e-05,1.58618486746e-05,1.6149238905e-05,1.64430219902e-05,1.67433728389e-05,1.70504721565e-05,1.73645066729e-05,1.76856693811e-05,1.8014159786e-05,1.83501841652e-05,1.86939558425e-05,1.9045695473e-05,1.94056313422e-05,1.97739996801e-05,2.01510449888e-05,2.05370203872e-05,2.09321879712e-05,2.13368191934e-05,2.1751195258e-05,2.21756075406e-05,2.26103580209e-05,2.30557597454e-05,2.35121373113e-05,2.39798273688e-05,2.44591791559e-05,2.49505550595e-05,2.54543312044e-05,2.59708980742e-05,2.65006611596e-05,2.7044041652e-05,2.76014771641e-05,2.81734224912e-05,2.87603504204e-05,2.93627525724e-05,2.99811403029e-05,3.06160456418e-05,3.12680222947e-05,3.19376466903e-05,3.26255191005e-05,3.33322648113e-05,3.40585353715e-05,3.48050099038e-05,3.55723965058e-05,3.63614337194e-05,3.71728921005e-05,3.80075758726e-05,3.88663246854e-05,3.9750015481e-05,4.06595644752e-05,4.15959292584e-05,4.25601110291e-05,4.35531569764e-05,4.45761627976e-05,4.56302753921e-05,4.67166957265e-05,4.78366818889e-05,4.89915523319e-05,5.01826893465e-05,5.14115427745e-05,5.26796339459e-05,5.398855992e-05,5.53399979874e-05,5.67357105197e-05,5.81775501344e-05,5.96674652375e-05,6.12075059685e-05,6.27998305761e-05,6.44467122572e-05,6.61505465026e-05,6.79138590067e-05,6.97393141607e-05,7.1629724204e-05,7.35880590837e-05,7.56174570798e-05,7.77212362765e-05,7.99029069479e-05,8.21661849552e-05,8.45150062233e-05,8.69535424144e-05,8.94862179498e-05,9.21177284109e-05,9.48530605773e-05,9.7697514181e-05,0.000100656725537,0.000103736693346,0.000106943806745,0.00011028487598,0.000113767165848,0.000117398432332,0.000121186962658,0.000125141619218,0.000129271887791,0.000133587930476,0.00013810064397,0.000142821723745,0.000147763734834,0.000152940189999,0.00015836563622,0.000164055750499,0.000170027446063,0.000176298990455,0.000182890136899,0.000189822270675,0.0001971185726,0.000204804201868,0.000212906500804,0.000221455224845,0.000230482801037,0.000240024619384,0.000250119361842,0.000260809374479,0.000272141089663,0.000284165505718,0.000296938733521,0.000310522620664,0.000324985466086,0.000340402840448,0.000356858530416,0.000374445628761,0.000393267796524,0.000413440728829,0.000435093862807,0.000458372374399,0.000483439521036,0.000510479400183,0.00053970021061,0.000571338122892,0.00060566189358,0.000642978389396,0.000683639233418,0.000728048840005,0.000776674180044,0.000830056715294,0.000888827069243,0.000953723174454,0.00102561286955,0.0011055222352,0.00119467139468,0.00129452010992,0.00140682635528,0.00153372225938,0.00167781355119,0.00184231119206,0.0020312076462,0.00224951593971,0.00250359837341,0.00280162539938,0.00315422694752,0.00357543406269,0.00408406834701,0.00470583951225,0.00547659431675,0.00644749759042,0.0076935738955,0.0093283409667,0.0115300280005,0.0145911029093,0.0190179579539,0.0257476837031,0.0366670110138,0.05601552964,0.0948208193233,0.187847157539,0.46439906821,0.994618081831,0.540607012707,0.214740865201,0.10641542772,0.0623367545593,0.040712527336,0.0286282375047,0.0212232221192,0.0163672028534,0.0130137110655,0.0106017640101,0.00880926825668,0.00744079085268,0.00637225142426,0.00552183161007,0.0048338218097,0.0042692312892,0.0038001116235,0.00340600656672,0.00307166499429,0.00278552853394,0.00253870800553,0.00232427617032,0.00213676984015,0.00197183341335,0.00182595972789,0.0016962990102,0.00158051621261,0.00147668322172,0.00138319652487,0.00129871368694,0.00122210387996,0.00115240902097,0.00108881299523,0.00103061709669,0.000977220290363,0.00092810324384,0.000882815326425,0.000840963962205,0.000802205861382,0.000766239760627,0.000732800382577,0.000701653385694,0.000672591123135,0.000645429065749,0.000620002772713,0.00059616531619,0.000573785083547,0.000552743895405,0.000532935388291,0.000514263620586,0.000496641866833,0.000479991572044,0.000464241442018,0.000449326650038,0.000435188142902,0.000421772032568,0.000409029061431,0.000396914131159,0.0003853858867,0.000374406348125,0.000363940584118,0.00035395642179,0.000344424188307,0.000335316480421,0.000326607958367,0.000318275161444,0.00031029634249,0.000302651319217,0.000295321340414,0.000288288965308,0.000281537954699,0.000275053172498,0.00026882049659,0.000262826738013,0.000257059567568,0.000251507449097,0.000246159578739,0.000241005829577
