Sample ID,9_Congo_00002
Species,9_Congo
Subgroup,9_Congo
Group,9_Congo
Library,EXM_MRS
Sample Description,Sample 9
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1314.0,0.11793200000000001
1315.0,0.118011
1316.0,0.118089
1317.0,0.11816
1318.0,0.118226
1319.0,0.118293
1320.0,0.118369
1321.0,0.118454
1322.0,0.11854200000000001
1323.0,0.118629
1324.0,0.118711
1325.0,0.118791
1326.0,0.118869
1327.0,0.118943
1328.0,0.11901
1329.0,0.119071
1330.0,0.11913
1331.0,0.119195
1332.0,0.119269
1333.0,0.119347
1334.0,0.119427
1335.0,0.119504
1336.0,0.119577
1337.0,0.119648
1338.0,0.11972300000000001
1339.0,0.11980700000000001
1340.0,0.11989699999999999
1341.0,0.119993
1342.0,0.120095
1343.0,0.120205
1344.0,0.120327
1345.0,0.120451
1346.0,0.12056599999999999
1347.0,0.120662
1348.0,0.120747
1349.0,0.120825
1350.0,0.1209
1351.0,0.120968
1352.0,0.12103
1353.0,0.12109600000000001
1354.0,0.121171
1355.0,0.12126300000000001
1356.0,0.12136
1357.0,0.12145
1358.0,0.121522
1359.0,0.12157899999999999
1360.0,0.12162800000000001
1361.0,0.121676
1362.0,0.121727
1363.0,0.121773
1364.0,0.121822
1365.0,0.121883
1366.0,0.121966
1367.0,0.122067
1368.0,0.122165
1369.0,0.122242
1370.0,0.122296
1371.0,0.122337
1372.0,0.122374
1373.0,0.122417
1374.0,0.12246
1375.0,0.122504
1376.0,0.12255100000000001
1377.0,0.122606
1378.0,0.122673
1379.0,0.12273899999999999
1380.0,0.122786
1381.0,0.122809
1382.0,0.122815
1383.0,0.122801
1384.0,0.12276400000000001
1385.0,0.12270500000000001
1386.0,0.122624
1387.0,0.12252
1388.0,0.122389
1389.0,0.122233
1390.0,0.122053
1391.0,0.12184400000000001
1392.0,0.121601
1393.0,0.121315
1394.0,0.121005
1395.0,0.120694
1396.0,0.12039899999999999
1397.0,0.12011
1398.0,0.11981
1399.0,0.11948600000000001
1400.0,0.119121
1401.0,0.118729
1402.0,0.11833600000000001
1403.0,0.117966
1404.0,0.1176
1405.0,0.117247
1406.0,0.116928
1407.0,0.11666499999999999
1408.0,0.11644299999999999
1409.0,0.11626500000000001
1410.0,0.116136
1411.0,0.116056
1412.0,0.116022
1413.0,0.11603899999999999
1414.0,0.116116
1415.0,0.116262
1416.0,0.11647
1417.0,0.116726
1418.0,0.11702
1419.0,0.117368
1420.0,0.117757
1421.0,0.118156
1422.0,0.11854300000000001
1423.0,0.11893100000000001
1424.0,0.119322
1425.0,0.11971399999999999
1426.0,0.12010300000000002
1427.0,0.12049
1428.0,0.120882
1429.0,0.121287
1430.0,0.121724
1431.0,0.122181
1432.0,0.12262100000000001
1433.0,0.123008
1434.0,0.123346
1435.0,0.12365
1436.0,0.123927
1437.0,0.12418100000000001
1438.0,0.1244
1439.0,0.1246
1440.0,0.124803
1441.0,0.125023
1442.0,0.125251
1443.0,0.125471
1444.0,0.125667
1445.0,0.125836
1446.0,0.125986
1447.0,0.126121
1448.0,0.126244
1449.0,0.126346
1450.0,0.126436
1451.0,0.12653
1452.0,0.126638
1453.0,0.126755
1454.0,0.12687400000000001
1455.0,0.126991
1456.0,0.127102
1457.0,0.127212
1458.0,0.12732
1459.0,0.127425
1460.0,0.127525
1461.0,0.127623
1462.0,0.127726
1463.0,0.12783899999999998
1464.0,0.127963
1465.0,0.128091
1466.0,0.12822
1467.0,0.128348
1468.0,0.12847899999999998
1469.0,0.128606
1470.0,0.128721
1471.0,0.128815
1472.0,0.128896
1473.0,0.128977
1474.0,0.129069
1475.0,0.129169
1476.0,0.129275
1477.0,0.129389
1478.0,0.129517
1479.0,0.129664
1480.0,0.12981199999999998
1481.0,0.12994
1482.0,0.13004
1483.0,0.13012100000000001
1484.0,0.130188
1485.0,0.130246
1486.0,0.130282
1487.0,0.130307
1488.0,0.130341
1489.0,0.13040200000000002
1490.0,0.130487
1491.0,0.130583
1492.0,0.130678
1493.0,0.130765
1494.0,0.13085000000000002
1495.0,0.130936
1496.0,0.131025
1497.0,0.13111599999999998
1498.0,0.131208
1499.0,0.131304
1500.0,0.131405
1501.0,0.131516
1502.0,0.131629
1503.0,0.13173400000000002
1504.0,0.131822
1505.0,0.13189
1506.0,0.131961
1507.0,0.132058
1508.0,0.132197
1509.0,0.132363
1510.0,0.132529
1511.0,0.132669
1512.0,0.13278600000000002
1513.0,0.13289
1514.0,0.13299
1515.0,0.13309100000000001
1516.0,0.133188
1517.0,0.133282
1518.0,0.133372
1519.0,0.133461
1520.0,0.133547
1521.0,0.133627
1522.0,0.13369899999999998
1523.0,0.133767
1524.0,0.133827
1525.0,0.133873
1526.0,0.133896
1527.0,0.133892
1528.0,0.13388
1529.0,0.133883
1530.0,0.133906
1531.0,0.133939
1532.0,0.133988
1533.0,0.134059
1534.0,0.134162
1535.0,0.134282
1536.0,0.13439500000000001
1537.0,0.13447900000000002
1538.0,0.13454
1539.0,0.134599
1540.0,0.134675
1541.0,0.13478199999999999
1542.0,0.134908
1543.0,0.135043
1544.0,0.135178
1545.0,0.135324
1546.0,0.135473
1547.0,0.135606
1548.0,0.135706
1549.0,0.135777
1550.0,0.13583399999999998
1551.0,0.135895
1552.0,0.13597
1553.0,0.136048
1554.0,0.136122
1555.0,0.136185
1556.0,0.136236
1557.0,0.13628
1558.0,0.13632
1559.0,0.136355
1560.0,0.136381
1561.0,0.136407
1562.0,0.136441
1563.0,0.136481
1564.0,0.136525
1565.0,0.136583
1566.0,0.136668
1567.0,0.136791
1568.0,0.136931
1569.0,0.137064
1570.0,0.137173
1571.0,0.13727
1572.0,0.13735799999999998
1573.0,0.137438
1574.0,0.13750099999999998
1575.0,0.137551
1576.0,0.13760999999999998
1577.0,0.137699
1578.0,0.137819
1579.0,0.13795400000000002
1580.0,0.138088
1581.0,0.138209
1582.0,0.138327
1583.0,0.138442
1584.0,0.13855399999999998
1585.0,0.13866799999999999
1586.0,0.13878000000000001
1587.0,0.138881
1588.0,0.138965
1589.0,0.139038
1590.0,0.139097
1591.0,0.139138
1592.0,0.139152
1593.0,0.13913999999999999
1594.0,0.139119
1595.0,0.139108
1596.0,0.139106
1597.0,0.139106
1598.0,0.139104
1599.0,0.139094
1600.0,0.139069
1601.0,0.13905099999999998
1602.0,0.139062
1603.0,0.13911300000000001
1604.0,0.139191
1605.0,0.13928000000000001
1606.0,0.13936400000000002
1607.0,0.13944800000000002
1608.0,0.139535
1609.0,0.139626
1610.0,0.139719
1611.0,0.139812
1612.0,0.139913
1613.0,0.14002900000000001
1614.0,0.140173
1615.0,0.140332
1616.0,0.140483
1617.0,0.14060499999999998
1618.0,0.140703
1619.0,0.140788
1620.0,0.140868
1621.0,0.140945
1622.0,0.141015
1623.0,0.14108
1624.0,0.14114000000000002
1625.0,0.141199
1626.0,0.141252
1627.0,0.141292
1628.0,0.14130900000000002
1629.0,0.141301
1630.0,0.141293
1631.0,0.14130900000000002
1632.0,0.14136100000000001
1633.0,0.141431
1634.0,0.141501
1635.0,0.141556
