Sample ID,Standard_00003
Species,Standard
Subgroup,Standard
Group,Standard
Library,EXM_MRS
Sample Description,Setup + Grey
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1174.0,0.48478299999999996
1175.0,0.484951
1176.0,0.48512500000000003
1177.0,0.485276
1178.0,0.48537199999999997
1179.0,0.48540700000000003
1180.0,0.485422
1181.0,0.48546500000000004
1182.0,0.48556699999999997
1183.0,0.48570300000000005
1184.0,0.48586599999999996
1185.0,0.48605
1186.0,0.486271
1187.0,0.486539
1188.0,0.486802
1189.0,0.48700499999999997
1190.0,0.487116
1191.0,0.487162
1192.0,0.487182
1193.0,0.48721200000000003
1194.0,0.487256
1195.0,0.48729599999999995
1196.0,0.48734
1197.0,0.487391
1198.0,0.487448
1199.0,0.487511
1200.0,0.487579
1201.0,0.487652
1202.0,0.487724
1203.0,0.487802
1204.0,0.48789499999999997
1205.0,0.488015
1206.0,0.48816400000000004
1207.0,0.48833
1208.0,0.4885
1209.0,0.488666
1210.0,0.488844
1211.0,0.489018
1212.0,0.48916800000000005
1213.0,0.48928
1214.0,0.489359
1215.0,0.48942300000000005
1216.0,0.489488
1217.0,0.489557
1218.0,0.48961799999999994
1219.0,0.489688
1220.0,0.489782
1221.0,0.489912
1222.0,0.49006500000000003
1223.0,0.490225
1224.0,0.490373
1225.0,0.490511
1226.0,0.490645
1227.0,0.490767
1228.0,0.49086799999999997
1229.0,0.49094299999999996
1230.0,0.49100299999999997
1231.0,0.49106099999999997
1232.0,0.491128
1233.0,0.49119500000000005
1234.0,0.491265
1235.0,0.491346
1236.0,0.49145000000000005
1237.0,0.491582
1238.0,0.491718
1239.0,0.491836
1240.0,0.491916
1241.0,0.491967
1242.0,0.49200699999999997
1243.0,0.492052
1244.0,0.49211
1245.0,0.492172
1246.0,0.49223700000000004
1247.0,0.492303
1248.0,0.492367
1249.0,0.49243000000000003
1250.0,0.492504
1251.0,0.492598
1252.0,0.492715
1253.0,0.492849
1254.0,0.49299
1255.0,0.493133
1256.0,0.49329
1257.0,0.49345
1258.0,0.49359400000000003
1259.0,0.493702
1260.0,0.49377499999999996
1261.0,0.49383099999999996
1262.0,0.49389000000000005
1263.0,0.493964
1264.0,0.49404000000000003
1265.0,0.494122
1266.0,0.494211
1267.0,0.494314
1268.0,0.494427
1269.0,0.494542
1270.0,0.494646
1271.0,0.49473500000000004
1272.0,0.49481499999999995
1273.0,0.494891
1274.0,0.494968
1275.0,0.495035
1276.0,0.495101
1277.0,0.495178
1278.0,0.495281
1279.0,0.495413
1280.0,0.49556100000000003
1281.0,0.495707
1282.0,0.495842
1283.0,0.495971
1284.0,0.496098
1285.0,0.496226
1286.0,0.496358
1287.0,0.496496
1288.0,0.496629
1289.0,0.49674599999999997
1290.0,0.49683700000000003
1291.0,0.496908
1292.0,0.496973
1293.0,0.497044
1294.0,0.49711599999999995
1295.0,0.497188
1296.0,0.497268
1297.0,0.497365
1298.0,0.497489
1299.0,0.497624
1300.0,0.49774999999999997
1301.0,0.49784599999999996
1302.0,0.497916
1303.0,0.497975
1304.0,0.498039
1305.0,0.49811700000000003
1306.0,0.498197
1307.0,0.498287
1308.0,0.498399
1309.0,0.498545
1310.0,0.498721
1311.0,0.49890700000000004
1312.0,0.49908299999999994
1313.0,0.499252
1314.0,0.49941899999999995
1315.0,0.499573
1316.0,0.499701
1317.0,0.49979799999999996
1318.0,0.49987499999999996
1319.0,0.499942
1320.0,0.500007
1321.0,0.500058
1322.0,0.500105
1323.0,0.500169
1324.0,0.500267
1325.0,0.500398
1326.0,0.50054
1327.0,0.500675
1328.0,0.500793
1329.0,0.500907
1330.0,0.50101
1331.0,0.501093
1332.0,0.501143
1333.0,0.501167
1334.0,0.501196
1335.0,0.501258
1336.0,0.5013580000000001
1337.0,0.501479
1338.0,0.501608
1339.0,0.5017349999999999
1340.0,0.501873
1341.0,0.502012
1342.0,0.502136
1343.0,0.502231
1344.0,0.502301
1345.0,0.502357
1346.0,0.5024069999999999
1347.0,0.502448
1348.0,0.502474
1349.0,0.502505
1350.0,0.502565
1351.0,0.502656
1352.0,0.502769
1353.0,0.502897
1354.0,0.503036
1355.0,0.5032030000000001
1356.0,0.50338
1357.0,0.5035419999999999
1358.0,0.503664
1359.0,0.5037510000000001
1360.0,0.503819
1361.0,0.503884
1362.0,0.5039560000000001
1363.0,0.504023
1364.0,0.50409
1365.0,0.504163
1366.0,0.504245
1367.0,0.504334
1368.0,0.5044230000000001
1369.0,0.504505
1370.0,0.504577
1371.0,0.504644
1372.0,0.504714
1373.0,0.504793
1374.0,0.504881
1375.0,0.504973
1376.0,0.505067
1377.0,0.505158
1378.0,0.5052409999999999
1379.0,0.5053300000000001
1380.0,0.505442
1381.0,0.5055919999999999
1382.0,0.505775
1383.0,0.505967
1384.0,0.506143
1385.0,0.506307
1386.0,0.506464
1387.0,0.506609
1388.0,0.506732
1389.0,0.506831
1390.0,0.506914
1391.0,0.506992
1392.0,0.507073
1393.0,0.507146
1394.0,0.5072209999999999
1395.0,0.507311
1396.0,0.507431
1397.0,0.507573
1398.0,0.507721
1399.0,0.507858
1400.0,0.507979
1401.0,0.508093
1402.0,0.508198
1403.0,0.508294
1404.0,0.508372
1405.0,0.5084409999999999
1406.0,0.50852
1407.0,0.5086229999999999
1408.0,0.508747
1409.0,0.508882
1410.0,0.509021
1411.0,0.5091640000000001
1412.0,0.509317
1413.0,0.5094650000000001
1414.0,0.509589
1415.0,0.50968
1416.0,0.50975
