    Data ID,SRS-99 Aber Spectralon
Sample ID,SRS-99 Aber Spectralon
Mineral Name,spectralon
Sample Description,
Date Added,
Viewing Geometry,
Other Information,As measured by Enfys
Grain Size,
Database of Origin,Aberystwyth University
Wavelength,Response
1366.96875,0.832020997
1370.578125,0.843187661
1374.1875,0.8425
1377.796875,0.846153846
1381.40625,0.853233831
1385.015625,0.859296482
1388.625,0.866161616
1392.234375,0.869897959
1395.84375,0.881748072
1399.453125,0.887179487
1403.0625,0.892857143
1406.671875,0.900763359
1410.28125,0.906329114
1413.890625,0.909319899
1417.5,0.912060302
1421.109375,0.912280702
1424.71875,0.907730673
1428.328125,0.905472637
1431.9375,0.898514851
1435.546875,0.89382716
1439.15625,0.87960688
1442.765625,0.865196078
1446.375,0.843520782
1449.984375,0.817518248
1453.59375,0.787439614
1457.203125,0.765550239
1460.8125,0.752380952
1464.421875,0.744075829
1468.03125,0.741706161
1471.640625,0.742924528
1475.25,0.755868545
1478.859375,0.772833724
1482.46875,0.785046729
1486.078125,0.789719626
1489.6875,0.783216783
1493.296875,0.778554779
1496.90625,0.776223776
1500.515625,0.776223776
1504.125,0.769230769
1507.734375,0.75990676
1511.34375,0.741258741
1514.953125,0.724941725
1518.5625,0.701631702
1522.171875,0.682242991
1525.78125,0.655011655
1529.390625,0.643356643
1533,0.652680653
1536.609375,0.674418605
1540.21875,0.696969697
1543.828125,0.706018519
1547.4375,0.718894009
1551.046875,0.739030023
1554.65625,0.756880734
1558.265625,0.773455378
1561.875,0.785388128
1565.484375,0.790432802
1569.09375,0.795454545
1572.703125,0.802721088
1576.3125,0.812217195
1579.921875,0.823529412
1583.53125,0.830316742
1587.140625,0.832579186
1590.75,0.828054299
1594.359375,0.823529412
1597.96875,0.816326531
1601.578125,0.806818182
1605.1875,0.796803653
1608.796875,0.788990826
1612.40625,0.788018433
1616.015625,0.789351852
1619.625,0.79020979
1623.234375,0.791079812
1626.84375,0.784869976
1630.453125,0.783333333
1634.0625,0.778846154
1637.671875,0.782396088
1641.28125,0.780246914
1644.890625,0.789473684
1648.5,0.797953964
1652.109375,0.804177546
1653.025,0.797101449
1659.709375,0.802469136
1666.39375,0.762376238
1673.078125,0.727272727
1679.7625,0.727272727
1686.446875,0.73006135
1693.13125,0.760869565
1699.815625,0.809045226
1706.5,0.83255814
1713.184375,0.84279476
1719.86875,0.857723577
1726.553125,0.875
1733.2375,0.867346939
1739.921875,0.857585139
1746.60625,0.847262248
1753.290625,0.82967033
1759.975,0.821138211
1766.659375,0.833780161
1773.34375,0.855614973
1780.028125,0.864361702
1786.7125,0.868073879
1793.396875,0.871391076
1800.08125,0.879895561
1806.765625,0.885714286
1813.45,0.890625
1820.134375,0.887139108
1826.81875,0.883289125
1833.503125,0.881401617
1840.1875,0.87431694
1846.871875,0.85989011
1853.55625,0.859504132
1860.240625,0.863888889
1866.925,0.849582173
1873.609375,0.824022346
1880.29375,0.794520548
1886.978125,0.79144385
1893.6625,0.797333333
1900.346875,0.803234501
1907.03125,0.797814208
1913.715625,0.762942779
1920.4,0.720108696
1927.084375,0.692722372
1933.76875,0.683646113
1940.453125,0.692513369
1947.1375,0.721485411
1953.821875,0.766578249
1960.50625,0.800531915
1967.190625,0.811170213
1973.875,0.811671088
1980.559375,0.822281167
1987.24375,0.833773087
1993.928125,0.833773087
2000.6125,0.818421053
2007.296875,0.803149606
2013.98125,0.792650919
2020.665625,0.793193717
2027.35,0.80156658
2034.034375,0.812010444
2040.71875,0.815104167
2047.403125,0.822454308
2054.0875,0.827225131
2060.771875,0.828947368
2067.45625,0.828496042
2074.140625,0.828042328
2080.825,0.830238727
2087.509375,0.837333333
2094.19375,0.857526882
2100.878125,0.873655914
2107.5625,0.881081081
2114.246875,0.888888889
2120.93125,0.89673913
2127.615625,0.902173913
2134.3,0.910081744
2140.984375,0.915531335
2147.66875,0.918256131
2154.353125,0.918032787
2161.0375,0.928767123
2167.721875,0.928571429
2174.40625,0.936464088
2181.090625,0.936464088
2187.775,0.938718663
2194.459375,0.938547486
2201.14375,0.938028169
2207.828125,0.940509915
2214.5125,0.937142857
2221.196875,0.942363112
2227.88125,0.939306358
2234.565625,0.938953488
2241.25,0.932944606
2247.934375,0.935672515
2254.61875,0.932153392
2261.303125,0.923076923
2267.9875,0.925595238
2274.671875,0.919642857
2281.35625,0.912912913
2288.040625,0.912650602
2294.725,0.906060606
2301.409375,0.904907975
2308.09375,0.904024768
2314.778125,0.900621118
2321.4625,0.895899054
2328.146875,0.891719745
2334.83125,0.887459807
2341.515625,0.885620915
2348.2,0.883333333
2354.884375,0.881355932
2361.56875,0.87804878
2368.253125,0.88172043
2374.9375,0.87732342
2381.621875,0.876447876
2388.30625,0.866935484
2394.990625,0.860759494
2401.675,0.865470852
2408.359375,0.858536585
2415.04375,0.864130435
2421.728125,0.84939759
2428.4125,0.878571429
2435.096875,0.861788618
2441.78125,0.844660194
2448.465625,0.827586207
2455.15,0.849315068
2461.834375,0.803030303
2468.51875,0.836363636
2475.203125,0.833333333
2481.8875,0.833333333
2488.571875,0.805555556
2495.25625,0.862068966
2501.940625,0.807692308
2508.625,0.791666667
2515.309375,0.8
