Sample ID,15_Oxia_Sophia_00003
Species,15_Oxia_Sophia
Subgroup,15_Oxia_Sophia
Group,15_Oxia_Sophia
Library,EXM_MRS
Sample Description,Sample 15
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
433.0,0.146982
434.0,0.14768499999999998
435.0,0.148307
436.0,0.148952
437.0,0.14968
438.0,0.150453
439.0,0.151253
440.0,0.152067
441.0,0.15277100000000002
442.0,0.153446
443.0,0.15417
444.0,0.154847
445.0,0.15551199999999998
446.0,0.156214
447.0,0.156949
448.0,0.15767799999999998
449.0,0.158353
450.0,0.158976
451.0,0.159567
452.0,0.160159
453.0,0.160823
454.0,0.16149899999999998
455.0,0.162043
456.0,0.162529
457.0,0.16299399999999997
458.0,0.163524
459.0,0.164085
460.0,0.164666
461.0,0.165246
462.0,0.165806
463.0,0.16633900000000001
464.0,0.166849
465.0,0.167376
466.0,0.167928
467.0,0.16850500000000002
468.0,0.16901
469.0,0.169452
470.0,0.169997
471.0,0.17055800000000002
472.0,0.17109300000000002
473.0,0.171494
474.0,0.172004
475.0,0.17268
476.0,0.173034
477.0,0.173379
478.0,0.173822
479.0,0.174181
480.0,0.17463
481.0,0.175212
482.0,0.175651
483.0,0.176113
484.0,0.176651
485.0,0.177133
486.0,0.17765
487.0,0.178222
488.0,0.178726
489.0,0.17921199999999998
490.0,0.17971
491.0,0.180309
492.0,0.180929
493.0,0.181541
494.0,0.18218299999999998
495.0,0.18287199999999998
496.0,0.18361899999999998
497.0,0.18443
498.0,0.18522099999999997
499.0,0.185961
500.0,0.186724
501.0,0.18746300000000002
502.0,0.188169
503.0,0.188937
504.0,0.18971800000000003
505.0,0.190494
506.0,0.191265
507.0,0.192036
508.0,0.1928
509.0,0.193523
510.0,0.194281
511.0,0.19508
512.0,0.195867
513.0,0.196663
514.0,0.19747399999999998
515.0,0.19832999999999998
516.0,0.199111
517.0,0.199863
518.0,0.200745
519.0,0.201515
520.0,0.20222400000000001
521.0,0.20304
522.0,0.203854
523.0,0.204667
524.0,0.205508
525.0,0.20624800000000001
526.0,0.206962
527.0,0.20775200000000002
528.0,0.208487
529.0,0.209229
530.0,0.21006599999999997
531.0,0.21083300000000002
532.0,0.211555
533.0,0.212245
534.0,0.212981
535.0,0.21372800000000003
536.0,0.21446500000000002
537.0,0.215276
538.0,0.21604800000000002
539.0,0.216753
540.0,0.217616
541.0,0.21841999999999998
542.0,0.21912299999999998
543.0,0.219816
544.0,0.22050999999999998
545.0,0.22121400000000002
546.0,0.221928
547.0,0.222682
548.0,0.223482
549.0,0.224344
550.0,0.225146
551.0,0.22592099999999998
552.0,0.226717
553.0,0.227454
554.0,0.22820000000000001
555.0,0.22900700000000002
556.0,0.229887
557.0,0.23075900000000002
558.0,0.231583
559.0,0.232433
560.0,0.233311
561.0,0.234207
562.0,0.23508199999999999
563.0,0.23597100000000001
564.0,0.236858
565.0,0.23769200000000001
566.0,0.238565
567.0,0.239464
568.0,0.240348
569.0,0.24122
570.0,0.242068
571.0,0.242883
572.0,0.24375
573.0,0.24463100000000002
574.0,0.245506
575.0,0.24637599999999998
576.0,0.247238
577.0,0.24806799999999998
578.0,0.248789
579.0,0.24958200000000003
580.0,0.2504
581.0,0.251122
582.0,0.251895
583.0,0.25266500000000003
584.0,0.253376
585.0,0.254098
586.0,0.254827
587.0,0.255553
588.0,0.256218
589.0,0.25687
590.0,0.257519
591.0,0.258164
592.0,0.258754
593.0,0.25932099999999997
594.0,0.25991
595.0,0.26044
596.0,0.260957
597.0,0.261492
598.0,0.261975
599.0,0.262457
600.0,0.262934
601.0,0.26335000000000003
602.0,0.263747
603.0,0.264162
604.0,0.264647
605.0,0.265047
606.0,0.265426
607.0,0.265826
608.0,0.266222
609.0,0.266594
610.0,0.266963
611.0,0.267417
612.0,0.267806
613.0,0.268167
614.0,0.268563
615.0,0.268849
616.0,0.269135
617.0,0.269478
618.0,0.269833
619.0,0.27014299999999997
620.0,0.270415
621.0,0.270683
622.0,0.270946
623.0,0.271193
624.0,0.27142099999999997
625.0,0.271693
626.0,0.271987
627.0,0.27227599999999996
628.0,0.272497
629.0,0.272748
630.0,0.272976
631.0,0.273132
632.0,0.273352
633.0,0.273584
634.0,0.27380099999999996
635.0,0.274026
636.0,0.274258
637.0,0.274494
638.0,0.274729
639.0,0.274956
640.0,0.275162
641.0,0.27534
642.0,0.27550399999999997
643.0,0.27569099999999996
644.0,0.275901
645.0,0.276119
646.0,0.276381
647.0,0.276634
648.0,0.276866
649.0,0.277204
650.0,0.27748100000000003
651.0,0.277683
652.0,0.277833
653.0,0.27805399999999997
654.0,0.278305
655.0,0.27855399999999997
656.0,0.278774
657.0,0.278961
658.0,0.27910799999999997
659.0,0.279222
660.0,0.27944199999999997
661.0,0.27968699999999996
662.0,0.279931
663.0,0.28017
664.0,0.28040400000000004
665.0,0.280564
666.0,0.280621
667.0,0.28069
668.0,0.280829
669.0,0.281047
670.0,0.28133800000000003
671.0,0.281594
672.0,0.281797
673.0,0.281982
674.0,0.282259
675.0,0.282465
676.0,0.282664
677.0,0.282928
678.0,0.283199
679.0,0.28334499999999996
680.0,0.283414
681.0,0.28353300000000004
682.0,0.283688
683.0,0.283816
684.0,0.283916
685.0,0.284055
686.0,0.284221
687.0,0.28442900000000004
688.0,0.284676
689.0,0.28488800000000003
690.0,0.285053
691.0,0.285208
692.0,0.285391
693.0,0.285579
694.0,0.285731
695.0,0.285882
696.0,0.286106
697.0,0.286363
698.0,0.28658300000000003
699.0,0.286744
700.0,0.286856
701.0,0.287047
