Data ID,Kaolinite LAKA04
Sample ID,LAKA04
Mineral Name,kaolinite
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
300.0,0.2705959975719452
305.0,0.2703309953212738
310.0,0.2716990113258362
315.0,0.27846500277519226
320.0,0.2891460061073303
325.0,0.3042590022087097
330.0,0.32506200671195984
335.0,0.3483920097351074
340.0,0.37341898679733276
345.0,0.39983999729156494
350.0,0.4255490005016327
355.0,0.4551500082015991
360.0,0.4810140132904053
365.0,0.5066490173339844
370.0,0.5280799865722656
375.0,0.5515249967575073
380.0,0.5691530108451843
385.0,0.5870149731636047
390.0,0.6037269830703735
395.0,0.6176310181617737
400.0,0.636102020740509
405.0,0.643172025680542
410.0,0.6535999774932861
415.0,0.6638690233230591
420.0,0.6742209792137146
425.0,0.6829299926757812
430.0,0.6972500085830688
435.0,0.7074159979820251
440.0,0.7188289761543274
445.0,0.72918701171875
450.0,0.7358180284500122
455.0,0.7443079948425293
460.0,0.7492690086364746
465.0,0.7538830041885376
470.0,0.7594029903411865
475.0,0.7632750272750854
480.0,0.7691259980201721
485.0,0.7751129865646362
490.0,0.781266987323761
495.0,0.7863669991493225
500.0,0.7938690185546875
505.0,0.8030400276184082
510.0,0.811037003993988
515.0,0.8201479911804199
520.0,0.8289039731025696
525.0,0.8350690007209778
530.0,0.8439090251922607
535.0,0.853763997554779
540.0,0.8614259958267212
545.0,0.86428302526474
550.0,0.8725849986076355
555.0,0.8770130276679993
560.0,0.8799780011177063
565.0,0.888841986656189
570.0,0.8910670280456543
575.0,0.893887996673584
580.0,0.8983830213546753
585.0,0.9009079933166504
590.0,0.9017189741134644
595.0,0.9038029909133911
600.0,0.9067419767379761
605.0,0.908236026763916
610.0,0.9119859933853149
615.0,0.9066280126571655
620.0,0.9095479846000671
625.0,0.9099209904670715
630.0,0.9121720194816589
635.0,0.910643994808197
640.0,0.9136649966239929
645.0,0.9167810082435608
650.0,0.9150069952011108
655.0,0.9169229865074158
660.0,0.914933979511261
665.0,0.9149140119552612
670.0,0.9186660051345825
675.0,0.9195089936256409
680.0,0.9207289814949036
685.0,0.9226580262184143
690.0,0.9234139919281006
695.0,0.9214379787445068
700.0,0.9223510026931763
705.0,0.9208250045776367
710.0,0.9218429923057556
715.0,0.9233160018920898
720.0,0.9247230291366577
725.0,0.9263330101966858
730.0,0.9281449913978577
735.0,0.92876797914505
740.0,0.9306139945983887
745.0,0.925366997718811
750.0,0.9302549958229065
755.0,0.9275209903717041
760.0,0.9309229850769043
765.0,0.9351540207862854
770.0,0.9332870244979858
775.0,0.9338189959526062
780.0,0.9301249980926514
785.0,0.9323809742927551
790.0,0.9342300295829773
795.0,0.93436598777771
800.0,0.935575008392334
805.0,0.9317520260810852
810.0,0.9334830045700073
815.0,0.9319189786911011
820.0,0.9338080286979675
825.0,0.9320600032806396
830.0,0.9326949715614319
835.0,0.9298369884490967
840.0,0.9357479810714722
845.0,0.9331650137901306
850.0,0.9365959763526917
855.0,0.9354509711265564
860.0,0.9333930015563965
865.0,0.9352220296859741
870.0,0.9350249767303467
875.0,0.9342510104179382
880.0,0.9372259974479675
885.0,0.9308239817619324
890.0,0.9316409826278687
895.0,0.9318450093269348
900.0,0.9333969950675964
905.0,0.9331560134887695
910.0,0.9335740208625793
915.0,0.9333879947662354
920.0,0.9319270253181458
925.0,0.9354609847068787
930.0,0.9325379729270935
935.0,0.933135986328125
940.0,0.9322490096092224
945.0,0.9322829842567444
950.0,0.9321140050888062
955.0,0.9274259805679321
960.0,0.929157018661499
965.0,0.926505982875824
970.0,0.9291059970855713
975.0,0.9349269866943359
980.0,0.9359740018844604
985.0,0.9376929998397827
990.0,0.9357159733772278
995.0,0.9355850219726562
1000.0,0.9400089979171753
1004.9999999999999,0.9370480179786682
1010.0,0.9367589950561523
1014.9999999999999,0.9361580014228821
1020.0,0.9396129846572876
1025.0,0.9379879832267761
1030.0,0.940343976020813
1035.0,0.9402089715003967
1040.0,0.9405400156974792
1045.0,0.9414950013160706
1050.0,0.9415259957313538
1055.0,0.9422469735145569
1060.0,0.9427030086517334
1065.0,0.9425870180130005
1070.0,0.9431210160255432
1075.0,0.9408689737319946
1080.0,0.9409530162811279
1085.0,0.9404500126838684
1090.0,0.9453629851341248
1095.0,0.9446089863777161
1100.0,0.9439489841461182
1105.0,0.9446930289268494
1110.0,0.9438689947128296
1115.0,0.946865975856781
1120.0,0.9442340135574341
1125.0,0.9487789869308472
1130.0,0.9465870261192322
1135.0,0.9452250003814697
1140.0,0.9482219815254211
1145.0,0.946986973285675
1150.0,0.9460960030555725
1155.0,0.9469599723815918
1160.0,0.9471740126609802
1165.0,0.9486539959907532
1170.0,0.948980987071991
1175.0,0.946960985660553
1180.0,0.9479979872703552
1185.0,0.9491429924964905
1190.0,0.950302004814148
1195.0,0.9483739733695984
1200.0,0.9497050046920776
1205.0,0.9481149911880493
1210.0,0.946524977684021
1215.0,0.9499430060386658
1220.0,0.9467849731445312
1225.0,0.9456899762153625
1230.0,0.9414089918136597
1235.0,0.9411870241165161
1240.0,0.937309980392456
1245.0,0.9395779967308044
1250.0,0.939831018447876
1255.0,0.9432920217514038
1260.0,0.9427369832992554
1265.0,0.9435549974441528
1270.0,0.9417139887809753
1275.0,0.9378389716148376
1280.0,0.9376310110092163
1285.0,0.9342889785766602
1290.0,0.9322710037231445
1295.0,0.925150990486145
1300.0,0.9207680225372314
1305.0,0.9167659878730774
1310.0,0.9143350124359131
1315.0,0.9132900238037109
1320.0,0.9105460047721863
1325.0,0.9076420068740845
1330.0,0.9067069888114929
1335.0,0.9062409996986389
1340.0,0.9041010141372681
1345.0,0.9017819762229919
1350.0,0.8949859738349915
1355.0,0.8773000240325928
1360.0,0.8713880181312561
1365.0,0.8730310201644897
1370.0,0.8680899739265442
1375.0,0.8566660284996033
1380.0,0.8303710222244263
1385.0,0.8094090223312378
1390.0,0.7838090062141418
1395.0,0.7576169967651367
1400.0,0.7679139971733093
1405.0,0.7761970162391663
1410.0,0.7853999733924866
1415.0,0.6777979731559753
1420.0,0.7851970195770264
1425.0,0.8542619943618774
1430.0,0.8791149854660034
1435.0,0.895609974861145
1440.0,0.9032480120658875
1445.0,0.9074320197105408
1450.0,0.9058319926261902
1455.0,0.9111459851264954
1460.0,0.9143949747085571
1465.0,0.9148749709129333
1470.0,0.9159780144691467
1475.0,0.9191380143165588
1480.0,0.9220899939537048
1485.0,0.9221510291099548
1490.0,0.9235320091247559
1495.0,0.9244499802589417
1500.0,0.9206590056419373
1505.0,0.9259470105171204
1510.0,0.9274610280990601
1515.0,0.9289960265159607
1520.0,0.9290540218353271
1525.0,0.9281960129737854
1530.0,0.9300469756126404
1535.0,0.9311609864234924
1540.0,0.930620014667511
1545.0,0.9335629940032959
1550.0,0.9347530007362366
1555.0,0.9320909976959229
1560.0,0.9323980212211609
1565.0,0.9337720274925232
1570.0,0.9350680112838745
1575.0,0.9330919981002808
1580.0,0.9372490048408508
1585.0,0.9338330030441284
1590.0,0.9346569776535034
1595.0,0.9352899789810181
1600.0,0.9359560012817383
1605.0,0.9364050030708313
1610.0,0.9362999796867371
1615.0,0.9370459914207458
1620.0,0.9341679811477661
1625.0,0.9340519905090332
1630.0,0.9337400197982788
1635.0,0.930895984172821
1640.0,0.9356399774551392
1645.0,0.9321720004081726
1650.0,0.9327149987220764
1655.0,0.9331009984016418
1660.0,0.9347550272941589
1665.0,0.9330009818077087
1670.0,0.9278709888458252
1675.0,0.9307339787483215
1680.0,0.9318860173225403
1685.0,0.9304699897766113
1690.0,0.9283310174942017
1695.0,0.9304059743881226
1700.0,0.9298629760742188
1705.0,0.9293370246887207
1710.0,0.9282540082931519
1715.0,0.928970992565155
1720.0,0.9258130192756653
1725.0,0.9280629754066467
1730.0,0.9253699779510498
1735.0,0.9252650141716003
1740.0,0.92289799451828
1745.0,0.9240900278091431
1750.0,0.9205800294876099
1755.0,0.9204490184783936
1760.0,0.9190220236778259
1765.0,0.9171820282936096
1770.0,0.914887011051178
1775.0,0.9132000207901001
1780.0,0.9111480116844177
1785.0,0.9089009761810303
1790.0,0.9056540131568909
1795.0,0.9021379947662354
1800.0,0.9041140079498291
1805.0,0.9001039862632751
1810.0,0.9011059999465942
1815.0,0.89860600233078
1820.0,0.8991569876670837
1825.0,0.8999980092048645
1830.0,0.8998100161552429
1835.0,0.8970919847488403
1840.0,0.8976330161094666
1845.0,0.8967519998550415
1850.0,0.8955770134925842
1855.0,0.8954480290412903
1860.0,0.9007009863853455
1865.0,0.8975610136985779
1870.0,0.8902260065078735
1875.0,0.8837190270423889
1880.0,0.8768439888954163
1885.0,0.8651589751243591
1890.0,0.8611440062522888
1895.0,0.8574219942092896
1900.0,0.8492910265922546
1905.0,0.8427609801292419
1910.0,0.8263480067253113
1915.0,0.8277919888496399
1920.0,0.8301860094070435
1925.0,0.8237749934196472
1930.0,0.8279330134391785
1935.0,0.8299999833106995
1940.0,0.8305990099906921
1945.0,0.8322669863700867
1950.0,0.8323010206222534
1955.0,0.8351920247077942
1960.0,0.8381239771842957
1965.0,0.8379039764404297
1970.0,0.8402590155601501
1975.0,0.8422449827194214
1980.0,0.8427770137786865
1985.0,0.8419860005378723
1990.0,0.8439729809761047
1995.0,0.8460100293159485
2000.0,0.8452919721603394
2005.0,0.8447319865226746
2009.9999999999998,0.844681978225708
2015.0000000000002,0.8450319766998291
2020.0,0.8454409837722778
2025.0,0.8464999794960022
2029.9999999999998,0.8443670272827148
2035.0000000000002,0.8421419858932495
2040.0,0.8414720296859741
2045.0,0.8404840230941772
2050.0,0.8389580249786377
2055.0,0.837323009967804
2060.0,0.83296799659729
2065.0,0.8314359784126282
2070.0,0.8238469958305359
2075.0,0.8198930025100708
2080.0,0.8157489895820618
2085.0,0.8136870265007019
2090.0,0.8068289756774902
2095.0,0.8024889826774597
2100.0,0.7998660206794739
2105.0,0.7957749962806702
2110.0,0.7843149900436401
2115.0,0.7725679874420166
2120.0,0.7704280018806458
2125.0,0.7700799703598022
2130.0,0.7630299925804138
2135.0,0.7526969909667969
2140.0,0.7340800166130066
2145.0,0.7081959843635559
2150.0,0.6730890274047852
2155.0,0.6336100101470947
2160.0,0.6084489822387695
2165.0,0.595104992389679
2170.0,0.5939599871635437
2175.0,0.5927190184593201
2180.0,0.5926769971847534
2185.0,0.5913739800453186
2190.0,0.5868239998817444
2195.0,0.5767220258712769
2200.0,0.5658159852027893
2205.0,0.5297430157661438
2210.0,0.4701330065727234
2215.0,0.5173370242118835
2220.0,0.6163859963417053
2225.0,0.6650099754333496
2230.0,0.6844019889831543
2235.0,0.6917070150375366
2240.0,0.6871979832649231
2245.0,0.6884080171585083
2250.0,0.6922810077667236
2255.0,0.6933330297470093
2260.0,0.691107988357544
2265.0,0.6876009702682495
2270.0,0.6848490238189697
2275.0,0.6773269772529602
2280.0,0.6695259809494019
2285.0,0.6647670269012451
2290.0,0.6573609709739685
2295.0,0.6501579880714417
2300.0,0.643887996673584
2305.0,0.6352019906044006
2310.0,0.6248070001602173
2315.0,0.6141200065612793
2320.0,0.6080790162086487
2325.0,0.6058340072631836
2330.0,0.6047729849815369
2335.0,0.6067010164260864
2340.0,0.6095489859580994
2345.0,0.6026920080184937
2350.0,0.5897769927978516
2355.0,0.5776299834251404
2360.0,0.5689399838447571
2365.0,0.5711089968681335
2370.0,0.5703920125961304
2375.0,0.5625330209732056
2380.0,0.5487200021743774
2385.0,0.5385289788246155
2390.0,0.5410320162773132
2395.0,0.5501689910888672
2400.0,0.5588780045509338
2405.0,0.5652880072593689
2410.0,0.5666670203208923
2415.0,0.5654810070991516
2420.0,0.5598850250244141
2425.0,0.5511279702186584
2430.0,0.5437219738960266
2435.0,0.5351660251617432
2440.0,0.5199300050735474
2445.0,0.5110329985618591
2450.0,0.5041959881782532
2455.0,0.5011000037193298
2460.0,0.4978789985179901
2465.0,0.4955660104751587
2470.0,0.49169299006462097
2475.0,0.4872399866580963
2480.0,0.4786750078201294
2485.0,0.4704590141773224
2490.0,0.46113499999046326
2495.0,0.4602090120315552
2500.0,0.4569909870624542
2505.0,0.4576599895954132
2510.0,0.4515880048274994
2515.0,0.4503050148487091
2520.0,0.4453740119934082
2525.0,0.4423460066318512
2530.0,0.4377090036869049
2531.32,0.43722689151763916
2532.55,0.4367777109146118
2533.7900000000004,0.4363248646259308
2535.0299999999997,0.435863196849823
2536.27,0.43503880500793457
2537.51,0.43421441316604614
2538.75,0.4333900511264801
2540.0,0.4325590133666992
2541.2400000000002,0.43132421374320984
2542.49,0.43007946014404297
2543.7400000000002,0.4288347065448761
2544.99,0.4275899827480316
2546.2400000000002,0.42734241485595703
2547.49,0.4271029531955719
2548.74,0.426863431930542
2549.9900000000002,0.4266239106655121
2551.25,0.4262455105781555
2552.5,0.4258689880371094
2553.76,0.4253300130367279
2555.02,0.4249260127544403
2556.28,0.4242750108242035
2557.54,0.4237529933452606
2558.8,0.42309701442718506
2560.07,0.4217289984226227
2561.33,0.41957300901412964
2562.6000000000004,0.4178610146045685
2563.86,0.4168359935283661
2565.13,0.41573798656463623
2566.3999999999996,0.41503000259399414
2567.67,0.4134399890899658
2568.9500000000003,0.41105398535728455
2570.22,0.40922799706459045
2571.5,0.4081859886646271
2572.77,0.40704599022865295
2574.05,0.40497300028800964
2575.33,0.40451300144195557
2576.61,0.4040989875793457
2577.89,0.40264999866485596
2579.17,0.40207698941230774
2580.46,0.40156999230384827
2581.74,0.3999899923801422
2583.0299999999997,0.39899298548698425
2584.31,0.39860498905181885
2585.6,0.3988650143146515
2586.89,0.39803600311279297
2588.19,0.3964579999446869
2589.48,0.39567700028419495
2590.77,0.3951509892940521
2592.07,0.3939549922943115
2593.36,0.3924109935760498
2594.6600000000003,0.3902750015258789
2595.96,0.38937801122665405
2597.2599999999998,0.39096298813819885
2598.56,0.3911080062389374
2599.8700000000003,0.38936200737953186
2601.17,0.38787099719047546
2602.48,0.3866629898548126
2603.78,0.38565999269485474
2605.09,0.38429000973701477
2606.3999999999996,0.3830989897251129
2607.71,0.38345399498939514
2609.03,0.3829199969768524
2610.3399999999997,0.3810569941997528
2611.6600000000003,0.3802799880504608
2612.97,0.3795259892940521
2614.29,0.37868601083755493
2615.61,0.37746500968933105
2616.93,0.37531501054763794
2618.25,0.3739300072193146
2619.57,0.37391600012779236
2620.8999999999996,0.37220001220703125
2622.22,0.3711859881877899
2623.5499999999997,0.37087899446487427
2624.88,0.3691810071468353
2626.21,0.36653900146484375
2627.5400000000004,0.3640739917755127
2628.87,0.3625609874725342
2630.21,0.36062198877334595
2631.5400000000004,0.3583639860153198
2632.88,0.35694199800491333
2634.21,0.35430899262428284
2635.5499999999997,0.35132500529289246
2636.8900000000003,0.3489820063114166
2638.2400000000002,0.34623900055885315
2639.58,0.3423599898815155
2640.92,0.3394399881362915
2642.27,0.3370850086212158
2643.62,0.334538996219635
2644.97,0.33149901032447815
2646.3199999999997,0.3276810050010681
2647.67,0.32384100556373596
2649.02,0.3208790123462677
2650.38,0.3177190124988556
2651.73,0.31430500745773315
2653.09,0.3112809956073761
2654.4500000000003,0.30765199661254883
2655.81,0.30368998646736145
2657.1699999999996,0.3001689910888672
2658.5299999999997,0.29604199528694153
2659.89,0.29117798805236816
