Data ID,Nontronite NCJB26
Sample ID,NCJB26
Mineral Name,nontronite
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
300.0,0.04227900132536888
305.0,0.03500000014901161
310.0,0.0350399985909462
315.0,0.03304300084710121
320.0,0.033727001398801804
325.0,0.034703999757766724
330.0,0.03553599864244461
335.0,0.03788900002837181
340.0,0.03936599940061569
345.0,0.0415010005235672
350.0,0.04586799815297127
355.0,0.05004899948835373
360.0,0.054235998541116714
365.0,0.056731998920440674
370.0,0.0582440011203289
375.0,0.06114700064063072
380.0,0.0649619996547699
385.0,0.06906700134277344
390.0,0.07454799860715866
395.0,0.08057300001382828
400.0,0.08602199703454971
405.0,0.09076900035142899
410.0,0.09509000182151794
415.0,0.0976720005273819
420.0,0.10036399960517883
425.0,0.10278499871492386
430.0,0.10535799711942673
435.0,0.10772400349378586
440.0,0.11014900356531143
445.0,0.11166100203990936
450.0,0.1158209964632988
455.0,0.1216920018196106
460.0,0.12896600365638733
465.0,0.13801899552345276
470.0,0.15075799822807312
475.0,0.1640540063381195
480.0,0.1775120049715042
485.0,0.18834100663661957
490.0,0.1973779946565628
495.0,0.2061080038547516
500.0,0.21413099765777588
505.0,0.22232499718666077
510.0,0.23022200167179108
515.0,0.23853200674057007
520.0,0.24821700155735016
525.0,0.25707200169563293
530.0,0.2665329873561859
535.0,0.276621013879776
540.0,0.28514400124549866
545.0,0.2926580011844635
550.0,0.2996540069580078
555.0,0.3066070079803467
560.0,0.31242498755455017
565.0,0.31629300117492676
570.0,0.31985899806022644
575.0,0.3228529989719391
580.0,0.3253389894962311
585.0,0.32697901129722595
590.0,0.32842400670051575
595.0,0.32954999804496765
600.0,0.32912400364875793
605.0,0.329241007566452
610.0,0.3293449878692627
615.0,0.3288179934024811
620.0,0.3279759883880615
625.0,0.3277919888496399
630.0,0.32735100388526917
635.0,0.3273420035839081
640.0,0.327908992767334
645.0,0.32900699973106384
650.0,0.3301509916782379
655.0,0.3320089876651764
660.0,0.33494800329208374
665.0,0.33826398849487305
670.0,0.3425329923629761
675.0,0.34762901067733765
680.0,0.35257700085639954
685.0,0.3586600124835968
690.0,0.3643139898777008
695.0,0.3700009882450104
700.0,0.3760879933834076
705.0,0.3815400004386902
710.0,0.38690701127052307
715.0,0.39179500937461853
720.0,0.39747899770736694
725.0,0.40098699927330017
730.0,0.40535101294517517
735.0,0.40777599811553955
740.0,0.41142401099205017
745.0,0.4141699969768524
750.0,0.4168910086154938
755.0,0.4187990128993988
760.0,0.41853800415992737
765.0,0.4195150136947632
770.0,0.41986799240112305
775.0,0.41980499029159546
780.0,0.42020300030708313
785.0,0.41872501373291016
790.0,0.4183799922466278
795.0,0.417508989572525
800.0,0.41737401485443115
805.0,0.4162580072879791
810.0,0.4132690131664276
815.0,0.4124490022659302
820.0,0.41091200709342957
825.0,0.4089139997959137
830.0,0.40635499358177185
835.0,0.40476399660110474
840.0,0.4021559953689575
845.0,0.4003719985485077
850.0,0.39794400334358215
855.0,0.3968760073184967
860.0,0.39454400539398193
865.0,0.391526997089386
870.0,0.3900440037250519
875.0,0.38899099826812744
880.0,0.38769298791885376
885.0,0.3871619999408722
890.0,0.3857499957084656
895.0,0.38406801223754883
900.0,0.382764995098114
905.0,0.3818970024585724
910.0,0.3814069926738739
915.0,0.3801789879798889
920.0,0.38062500953674316
925.0,0.3802950084209442
930.0,0.38030099868774414
935.0,0.3812839984893799
940.0,0.3808940052986145
945.0,0.3813230097293854
950.0,0.3827109932899475
955.0,0.3829129934310913
960.0,0.38393500447273254
965.0,0.384909987449646
970.0,0.38583898544311523
975.0,0.3879239857196808
980.0,0.3890399932861328
985.0,0.3901819884777069
990.0,0.392875999212265
995.0,0.3950909972190857
1000.0,0.3965260088443756
1004.9999999999999,0.3989480137825012
1010.0,0.4017919898033142
1014.9999999999999,0.4036630094051361
1020.0,0.40602999925613403
1025.0,0.4091460108757019
1030.0,0.4117000102996826
1035.0,0.414124995470047
1040.0,0.41766300797462463
1045.0,0.42008399963378906
1050.0,0.42343801259994507
1055.0,0.42642098665237427
1060.0,0.4296030104160309
1065.0,0.43213000893592834
1070.0,0.4362330138683319
1075.0,0.43937399983406067
1080.0,0.44199201464653015
1085.0,0.44554001092910767
1090.0,0.4491029977798462
1095.0,0.45146799087524414
1100.0,0.4544279873371124
1105.0,0.4576610028743744
1110.0,0.45975300669670105
1115.0,0.46365800499916077
1120.0,0.4671039879322052
1125.0,0.468423992395401
1130.0,0.47088098526000977
1135.0,0.47390100359916687
1140.0,0.47533100843429565
1145.0,0.47694799304008484
1150.0,0.4783230125904083
1155.0,0.4792180061340332
1160.0,0.48134300112724304
1165.0,0.48454800248146057
1170.0,0.48649799823760986
1175.0,0.4879879951477051
1180.0,0.4900209903717041
1185.0,0.4920229911804199
1190.0,0.49282899498939514
1195.0,0.49486100673675537
1200.0,0.4968920052051544
1205.0,0.4980269968509674
1210.0,0.499550998210907
1215.0,0.5002260208129883
1220.0,0.5013650059700012
1225.0,0.5022510290145874
1230.0,0.5035809874534607
1235.0,0.5043039917945862
1240.0,0.504859983921051
1245.0,0.506069004535675
1250.0,0.5060979723930359
1255.0,0.5063149929046631
1260.0,0.5078999996185303
1265.0,0.5077469944953918
1270.0,0.5083060264587402
1275.0,0.5088719725608826
1280.0,0.5088160037994385
1285.0,0.508762001991272
1290.0,0.509323000907898
1295.0,0.5090929865837097
1300.0,0.5093259811401367
1305.0,0.5096480250358582
1310.0,0.5095949769020081
1315.0,0.5091059803962708
1320.0,0.5084689855575562
1325.0,0.5073890089988708
1330.0,0.5073999762535095
1335.0,0.5071539878845215
1340.0,0.5069910287857056
1345.0,0.5066440105438232
1350.0,0.5063790082931519
1355.0,0.5070890188217163
1360.0,0.5078240036964417
1365.0,0.5047600269317627
1370.0,0.5032470226287842
1375.0,0.5000849962234497
1380.0,0.501130998134613
1385.0,0.49253201484680176
1390.0,0.4840100109577179
1395.0,0.472104012966156
1400.0,0.4540880024433136
1405.0,0.4371269941329956
1410.0,0.42303401231765747
1415.0,0.4167279899120331
1420.0,0.41424301266670227
1425.0,0.4142020046710968
1430.0,0.41302698850631714
1435.0,0.4130310118198395
1440.0,0.42424601316452026
1445.0,0.4437069892883301
1450.0,0.457055002450943
1455.0,0.4618310034275055
1460.0,0.46285098791122437
1465.0,0.46408799290657043
1470.0,0.4674670100212097
1475.0,0.47189098596572876
1480.0,0.47645100951194763
1485.0,0.47984400391578674
1490.0,0.4830639958381653
1495.0,0.48541200160980225
1500.0,0.4878289997577667
1505.0,0.49023500084877014
1510.0,0.49235999584198
1515.0,0.4940600097179413
1520.0,0.49566400051116943
1525.0,0.497732013463974
1530.0,0.49823498725891113
1535.0,0.4996879994869232
1540.0,0.5015190243721008
1545.0,0.5019810199737549
1550.0,0.5029709935188293
1555.0,0.5039610266685486
1560.0,0.505079984664917
1565.0,0.5060610175132751
1570.0,0.5074189901351929
1575.0,0.5079339742660522
1580.0,0.5089730024337769
1585.0,0.5096660256385803
1590.0,0.5102530121803284
1595.0,0.5108039975166321
1600.0,0.512054979801178
1605.0,0.5123109817504883
1610.0,0.5125629901885986
1615.0,0.5139480233192444
1620.0,0.5139610171318054
1625.0,0.5143110156059265
1630.0,0.5144129991531372
1635.0,0.5150690078735352
1640.0,0.5157439708709717
1645.0,0.5169429779052734
1650.0,0.5162010192871094
1655.0,0.5170580148696899
1660.0,0.5179150104522705
1665.0,0.5179229974746704
1670.0,0.5185390114784241
1675.0,0.518546998500824
1680.0,0.519212007522583
1685.0,0.5189340114593506
1690.0,0.519894003868103
1695.0,0.519536018371582
1700.0,0.5209019780158997
1705.0,0.5217227935791016
1710.0,0.521336019039154
1715.0,0.5216469168663025
1720.0,0.5210893750190735
1725.0,0.5217553377151489
1730.0,0.5211015939712524
1735.0,0.521233081817627
1740.0,0.5211929678916931
1745.0,0.5212949514389038
1750.0,0.5216649174690247
1755.0,0.521195650100708
1760.0,0.5195730924606323
1765.0,0.5211501717567444
1770.0,0.5214700102806091
1775.0,0.5204229950904846
1780.0,0.5203292965888977
1785.0,0.5196261405944824
1790.0,0.5205568075180054
1795.0,0.5192082524299622
1800.0,0.5192688703536987
1805.0,0.5183537602424622
1810.0,0.5193535089492798
1815.0,0.518648624420166
1820.0,0.5187333226203918
1825.0,0.5186813473701477
1830.0,0.5179902911186218
1835.0,0.5176250338554382
1840.0,0.5171409845352173
1845.0,0.5183685421943665
1850.0,0.5166282057762146
1855.0,0.5155152082443237
1860.0,0.5141776204109192
1865.0,0.5122278928756714
1870.0,0.509227454662323
1875.0,0.504565954208374
1880.0,0.4978121817111969
1885.0,0.4850095808506012
1890.0,0.4662182629108429
1895.0,0.4388994872570038
1900.0,0.4086311459541321
1905.0,0.3940361440181732
1910.0,0.39482784271240234
1915.0,0.40413039922714233
1920.0,0.4161923825740814
1925.0,0.42823272943496704
1930.0,0.43884724378585815
1935.0,0.4463251531124115
1940.0,0.4529784321784973
1945.0,0.45882776379585266
1950.0,0.46316608786582947
1955.0,0.46705251932144165
1960.0,0.4701749086380005
1965.0,0.4729422330856323
1970.0,0.47555816173553467
1975.0,0.4771187901496887
1980.0,0.48006442189216614
1985.0,0.48264381289482117
1990.0,0.48429960012435913
1995.0,0.4864611029624939
2000.0,0.48853611946105957
2005.0,0.4911862909793854
2009.9999999999998,0.4939829111099243
2015.0000000000002,0.49569395184516907
2020.0,0.49762478470802307
2025.0,0.4998258054256439
2029.9999999999998,0.5013005137443542
2035.0000000000002,0.5036184191703796
2040.0,0.5048800110816956
2045.0,0.5057291388511658
2050.0,0.5075841546058655
2055.0,0.508558988571167
2060.0,0.5091956257820129
2065.0,0.509743332862854
2070.0,0.5103940367698669
2075.0,0.5105053186416626
2080.0,0.5109876394271851
2085.0,0.5109529495239258
2090.0,0.5110704302787781
2095.0,0.512360155582428
2100.0,0.5121514797210693
2105.0,0.5121238827705383
2110.0,0.5121463537216187
2115.0,0.5128929018974304
2120.0,0.5130354762077332
2125.0,0.5132822394371033
2130.0,0.5123936533927917
2135.0,0.5131697058677673
2140.0,0.5136365294456482
2145.0,0.5142236351966858
2150.0,0.5149654746055603
2155.0,0.5150500535964966
2160.0,0.5141399502754211
2165.0,0.5135406851768494
2170.0,0.5126673579216003
2175.0,0.5113173723220825
2180.0,0.5093156099319458
2185.0,0.5077680945396423
2190.0,0.5062735080718994
2195.0,0.5052039623260498
2200.0,0.5043309330940247
2205.0,0.5019721984863281
2210.0,0.5001018047332764
2215.0,0.4962628483772278
2220.0,0.49117207527160645
2225.0,0.4860299527645111
2230.0,0.4822348654270172
2235.0,0.4802173674106598
2240.0,0.48222607374191284
2245.0,0.48353004455566406
2250.0,0.48493707180023193
2255.0,0.48354285955429077
2260.0,0.47644779086112976
2265.0,0.4659326672554016
2270.0,0.4512008726596832
2275.0,0.43528953194618225
2280.0,0.4222782552242279
2285.0,0.41623562574386597
2290.0,0.4206703007221222
2295.0,0.43367841839790344
2300.0,0.449158638715744
2305.0,0.463293194770813
2310.0,0.4719442129135132
2315.0,0.4768732190132141
2320.0,0.47843679785728455
2325.0,0.4796377122402191
2330.0,0.4786449670791626
2335.0,0.4778617322444916
2340.0,0.47609859704971313
2345.0,0.47323957085609436
2350.0,0.469903826713562
2355.0,0.4660245180130005
2360.0,0.4632279872894287
2365.0,0.45993468165397644
2370.0,0.4573096036911011
2375.0,0.45418697595596313
2380.0,0.45003825426101685
2385.0,0.4455418288707733
2390.0,0.44037461280822754
2395.0,0.4350632429122925
2400.0,0.4309689998626709
2405.0,0.42858415842056274
2410.0,0.4280129373073578
2415.0,0.4291221499443054
2420.0,0.43002527952194214
2425.0,0.43066516518592834
2430.0,0.4306386709213257
2435.0,0.4304716885089874
2440.0,0.4300681948661804
2445.0,0.4293941259384155
2450.0,0.42888882756233215
2455.0,0.4282436966896057
2460.0,0.4273606836795807
2465.0,0.42594075202941895
2470.0,0.4247055947780609
2475.0,0.42248547077178955
2480.0,0.4197213351726532
2485.0,0.4162813425064087
2490.0,0.41305243968963623
2495.0,0.410275936126709
2500.0,0.40828999876976013
2505.0,0.4070311486721039
2510.0,0.4068039059638977
2515.0,0.4064565896987915
2520.0,0.40575292706489563
2525.0,0.4051569104194641
2530.0,0.4044630527496338
2531.32,0.40424400568008423
2532.55,0.4039730131626129
2533.7900000000004,0.4034639894962311
2535.0299999999997,0.40309399366378784
2536.27,0.40298300981521606
2537.51,0.4026789963245392
2538.75,0.40223801136016846
2540.0,0.4021809995174408
2541.2400000000002,0.4018230140209198
2542.49,0.4016979932785034
2543.7400000000002,0.40112999081611633
2544.99,0.40046998858451843
2546.2400000000002,0.4000999927520752
2547.49,0.4002569913864136
2548.74,0.3999960124492645
2549.9900000000002,0.39930498600006104
2551.25,0.39945200085639954
