Sample ID,2_Atacama_Red_00004
Species,2_Atacama_Red
Subgroup,2_Atacama_Red
Group,2_Atacama_Red
Library,EXM_MRS
Sample Description,Sample 2
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,40,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.11882899999999999
351.0,0.117498
352.0,0.116372
353.0,0.11522299999999999
354.0,0.11398199999999999
355.0,0.112532
356.0,0.111215
357.0,0.11002
358.0,0.108895
359.0,0.107628
360.0,0.10623200000000001
361.0,0.10500400000000001
362.0,0.103827
363.0,0.102661
364.0,0.101504
365.0,0.100493
366.0,0.09972500000000001
367.0,0.099134
368.0,0.09859
369.0,0.09790499999999999
370.0,0.097282
371.0,0.096741
372.0,0.09632099999999999
373.0,0.095758
374.0,0.095031
375.0,0.094302
376.0,0.09343299999999999
377.0,0.092383
378.0,0.091241
379.0,0.09013600000000001
380.0,0.089179
381.0,0.08823399999999999
382.0,0.087336
383.0,0.086516
384.0,0.085859
385.0,0.085374
386.0,0.08506999999999999
387.0,0.08479900000000001
388.0,0.084539
389.0,0.084308
390.0,0.084104
391.0,0.08392799999999999
392.0,0.08374599999999999
393.0,0.08366
394.0,0.08370799999999999
395.0,0.083897
396.0,0.084145
397.0,0.08439
398.0,0.084397
399.0,0.08426299999999999
400.0,0.08416399999999999
401.0,0.083543
402.0,0.08250199999999999
403.0,0.08134499999999999
404.0,0.080387
405.0,0.079661
406.0,0.079183
407.0,0.07885500000000001
408.0,0.078638
409.0,0.07850399999999999
410.0,0.078487
411.0,0.078582
412.0,0.078647
413.0,0.078732
414.0,0.078857
415.0,0.07886599999999999
416.0,0.078791
417.0,0.078641
418.0,0.078517
419.0,0.078421
420.0,0.078359
421.0,0.07824
422.0,0.078102
423.0,0.07805100000000001
424.0,0.077987
425.0,0.077917
426.0,0.07787899999999999
427.0,0.077868
428.0,0.077895
429.0,0.078001
430.0,0.078126
431.0,0.07825700000000001
432.0,0.078414
433.0,0.07854599999999999
434.0,0.078643
435.0,0.078786
436.0,0.078962
437.0,0.07917099999999999
438.0,0.079419
439.0,0.079676
440.0,0.07991799999999999
441.0,0.080177
442.0,0.080423
443.0,0.08062699999999999
444.0,0.080829
445.0,0.081027
446.0,0.08120699999999999
447.0,0.0815
448.0,0.081858
449.0,0.082223
450.0,0.082602
451.0,0.08294800000000001
452.0,0.083143
453.0,0.08336299999999999
454.0,0.08362
455.0,0.08390700000000001
456.0,0.084177
457.0,0.084436
458.0,0.084726
459.0,0.084959
460.0,0.08513
461.0,0.08531499999999999
462.0,0.085451
463.0,0.085544
464.0,0.08565899999999999
465.0,0.08577
466.0,0.08589000000000001
467.0,0.086105
468.0,0.086283
469.0,0.08641299999999999
470.0,0.086605
471.0,0.086854
472.0,0.08715400000000001
473.0,0.087398
474.0,0.087694
475.0,0.088047
476.0,0.088109
477.0,0.088059
478.0,0.087978
479.0,0.087956
480.0,0.088008
481.0,0.088143
482.0,0.088323
483.0,0.088495
484.0,0.088643
485.0,0.088859
486.0,0.089081
487.0,0.089288
488.0,0.089514
489.0,0.089754
490.0,0.090003
491.0,0.09026300000000001
492.0,0.090542
493.0,0.090838
494.0,0.091074
495.0,0.091311
496.0,0.091571
497.0,0.091852
498.0,0.092125
499.0,0.092383
