Sample ID,10_Otago_00001
Species,10_Otago
Subgroup,10_Otago
Group,10_Otago
Library,EXM_MRS
Sample Description,Sample 10
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
698.0,0.25038900000000003
699.0,0.250425
700.0,0.250447
701.0,0.250485
702.0,0.250537
703.0,0.250607
704.0,0.250705
705.0,0.250705
706.0,0.250695
707.0,0.250742
708.0,0.25078700000000004
709.0,0.25087
710.0,0.250968
711.0,0.251049
712.0,0.251021
713.0,0.251073
714.0,0.251174
715.0,0.251274
716.0,0.25137699999999996
717.0,0.25146599999999997
718.0,0.25149699999999997
719.0,0.251456
720.0,0.251587
721.0,0.251679
722.0,0.251733
723.0,0.251796
724.0,0.25187899999999996
725.0,0.251927
726.0,0.252012
727.0,0.25222
728.0,0.252357
729.0,0.252488
730.0,0.252608
731.0,0.252716
732.0,0.252852
733.0,0.253032
734.0,0.253181
735.0,0.253268
736.0,0.253438
737.0,0.253624
738.0,0.253841
739.0,0.254093
740.0,0.25433700000000004
741.0,0.254545
742.0,0.254725
743.0,0.254895
744.0,0.255105
745.0,0.255259
746.0,0.255351
747.0,0.255458
748.0,0.255728
749.0,0.25590399999999996
750.0,0.256058
751.0,0.25626
752.0,0.25654499999999997
753.0,0.256677
754.0,0.256936
755.0,0.257225
756.0,0.257461
757.0,0.257722
758.0,0.257934
759.0,0.258149
760.0,0.25840399999999997
761.0,0.25871
762.0,0.259061
763.0,0.259357
764.0,0.25962
765.0,0.25991
766.0,0.26017399999999996
767.0,0.26045
768.0,0.26069400000000004
769.0,0.260935
770.0,0.261281
771.0,0.261495
772.0,0.26172999999999996
773.0,0.261967
774.0,0.26215
775.0,0.262461
776.0,0.262687
777.0,0.262978
778.0,0.263286
779.0,0.263364
780.0,0.26344999999999996
781.0,0.26369
782.0,0.263921
783.0,0.264048
784.0,0.264252
785.0,0.264429
786.0,0.264745
787.0,0.26509499999999997
788.0,0.265293
789.0,0.26539999999999997
790.0,0.265559
791.0,0.265728
792.0,0.265938
793.0,0.266234
794.0,0.266372
795.0,0.266516
796.0,0.266749
797.0,0.267003
798.0,0.26712800000000003
799.0,0.26717199999999997
800.0,0.26736899999999997
801.0,0.267592
802.0,0.267759
803.0,0.267867
804.0,0.267927
805.0,0.26796
806.0,0.26798
807.0,0.26804500000000003
808.0,0.268191
809.0,0.268177
810.0,0.268328
